"gene","padj","logpadj","lfc","sextissue","direction"
"OASL",0.0970213961026767,1.01313248032502,2.0602782780557,"female_gonad","m.inc.d8"
"UBAP2L",0.0271800179109574,1.56575026141414,1.2737191767425,"female_gonad","m.inc.d8"
"LOC107056413",0.0997580418160433,1.00105208435744,1.26895557459176,"female_gonad","m.inc.d8"
"CEP131",0.052572114718144,1.27924455309478,0.609085790921388,"female_gonad","m.inc.d8"
"TOP1",0.0271800179109574,1.56575026141414,0.573357331447281,"female_gonad","m.inc.d8"
"SAFB2",0.0734244692561403,1.1341591840624,0.50374795054784,"female_gonad","m.inc.d8"
"GON4L",0.0271800179109574,1.56575026141414,0.489452999042047,"female_gonad","m.inc.d8"
"WIPF2",0.0958043027549424,1.01861498548549,0.432798684264705,"female_gonad","m.inc.d8"
"ASH1L",0.0734244692561403,1.1341591840624,0.399240989251213,"female_gonad","m.inc.d8"
"DUS1L",0.089774009104818,1.0468493797712,0.397567488611654,"female_gonad","m.inc.d8"
"ANKS1A",0.052572114718144,1.27924455309478,0.390724959440274,"female_gonad","m.inc.d8"
"ZC3H6",0.089774009104818,1.0468493797712,0.369451691877354,"female_gonad","m.inc.d8"
"RRP12",0.0997580418160433,1.00105208435744,0.355583266058988,"female_gonad","m.inc.d8"
"TCERG1",0.0734244692561403,1.1341591840624,0.32921694053406,"female_gonad","m.inc.d8"
"AP3D1",0.0734244692561403,1.1341591840624,0.324037416631567,"female_gonad","m.inc.d8"
"SIN3B",0.089774009104818,1.0468493797712,0.270681364498929,"female_gonad","m.inc.d8"
"MAT2B",0.0734244692561403,1.1341591840624,-0.310673819982157,"female_gonad","inc.d9"
"CHCHD3",0.089774009104818,1.0468493797712,-0.323483681505234,"female_gonad","inc.d9"
"ARF1",0.0507268230403461,1.29476233616972,-0.334482227598967,"female_gonad","inc.d9"
"SNX2",0.089774009104818,1.0468493797712,-0.342745011686056,"female_gonad","inc.d9"
"LOC415641",0.058826072960008,1.23043014275184,-0.386263648112569,"female_gonad","inc.d9"
"ATG5",0.0271800179109574,1.56575026141414,-0.387304013676232,"female_gonad","inc.d9"
"APOOL",0.0734244692561403,1.1341591840624,-0.417151431426761,"female_gonad","inc.d9"
"COX3",0.0997580418160433,1.00105208435744,-0.712557531742972,"female_gonad","inc.d9"
"DNAJC12",0.0740369670213713,1.13055138074655,-1.02535379833513,"female_gonad","inc.d9"
"SYNE2",0.0507268230403461,1.29476233616972,-1.47999291003402,"female_gonad","inc.d9"
"RGS7",0.0037663803718429,2.42407582211792,-1.64448795412647,"female_gonad","inc.d9"
"PPAPDC1A",0.0938984435479235,1.02734160650013,-2.00545252774082,"female_gonad","inc.d9"
"ANXA5",0.0037663803718429,2.42407582211792,-2.16674330668613,"female_gonad","inc.d9"
"LOC107055658",0.0734244692561403,1.1341591840624,-2.20057880879366,"female_gonad","inc.d9"
