"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GHITM",4115.28233031194,-0.257712330329462,0.0729883467008327,-3.53086954258304,0.000414195980756041,0.081929122326599
"RINT1",414.044290278522,-0.288502250730917,0.0818027293406443,-3.52680470512825,0.000420606881888265,0.081929122326599
"CLIP2",844.728919434698,0.366628478201414,0.103952698264803,3.5268779389207,0.000420490565259214,0.081929122326599
"RGP1",320.407104041969,-0.347357527875058,0.0986172794438166,-3.52227854828374,0.000427854334461033,0.0820969451318066
"LOC107050350",70.9344429955814,-0.70586353860183,0.200865661340527,-3.51410755771332,0.000441234113558336,0.0834192024103819
"LOC422214",299.449205383377,-0.371754519460209,0.106191705352797,-3.50078679144612,0.000463886808710379,0.0862014763409224
"NFATC1",46.4357771841511,0.850383565759846,0.243228458599815,3.49623383158049,0.000471874996911297,0.0862014763409224
"SEMA3B",23.910025767005,1.38562112623306,0.39658591305228,3.49387378782261,0.000476066025218224,0.0862014763409224
"MRPL33",222.568541482481,-0.506708442628997,0.145563194642057,-3.48102034909994,0.000499507540694848,0.0877768520199582
"HADH",741.513380119242,-0.283299772971254,0.0812949813055831,-3.4848371747125,0.000492436600970723,0.0877768520199582
"APOH",37.4842998145684,5.28177469754178,1.52021598370099,3.47435808738389,0.000512077154752401,0.0877768520199582
"HINT1",495.822389005743,-0.591702741773153,0.170276125510082,-3.47496009790356,0.000510929344694734,0.0877768520199582
"ICT1",209.172348567577,-0.42172695445253,0.121567447390144,-3.46907797692823,0.000522247851680189,0.0883423471210593
"BET1L",538.241513104485,-0.419280026000121,0.121505491048934,-3.45070846083215,0.000559117186931005,0.0898501319398125
"SNRPE",268.554689872545,-0.552676865264192,0.159870001388858,-3.45703922226093,0.000546145352321256,0.0898501319398125
"LOC100859605",51.3496108925034,3.56598039700282,1.03241260790587,3.45402639380392,0.00055228332125456,0.0898501319398125
"HLF",442.157547157641,0.52197276833433,0.150984792502839,3.45712147350546,0.000545978678258695,0.0898501319398125
"STAB1",516.321162686917,0.76643413350613,0.222788766646401,3.44018302647447,0.000581320923052907,0.0922649603304712
"TAF12",324.073651536719,-0.297319637986188,0.0868716155362301,-3.42251765609436,0.000620440681823696,0.0972729927503102
"SYT17",2520.60748839446,-0.377384765053426,0.110433827622337,-3.41729317165399,0.000632471309348435,0.0979644717226926
"WIPF2",228.126084427214,0.498186885765477,0.145932295309092,3.41382203788608,0.000640584033241115,0.0980398610874735
"CCND1",839.293869172067,-0.416675907885033,0.122277658837047,-3.40762091659209,0.000655318664556706,0.099054859148309
"CPD",1363.51749788798,0.388189688244229,0.114062874343532,3.40329568650959,0.000665781865214442,0.099054859148309
"AIMP1",367.778882208071,-0.475306357492213,0.139737012299506,-3.40143495034416,0.000670330798530093,0.099054859148309
"C10ORF12",130.597203474152,0.707142697770378,0.208125743071911,3.39767050117413,0.000679622227322457,0.0992866290279262
