"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ETNPPL",4.6496148983921,-14.9741794156229,1.86812065086802,-8.01563828795809,1.09566511946272e-15,1.52702847699519e-11
"LOC422926",137.955590429792,-3.39075911891112,0.677179037914328,-5.00718263423284,5.52325148608915e-07,0.00384887779808123
"LOC107049005",14.8501913431878,-8.71485485454144,1.78567633590577,-4.88042243675749,1.05858842128242e-06,0.00491784894247104
"LOC107054855",13.8384165331433,-3.562070006734,0.777581098209697,-4.58096269949889,4.62840397073918e-06,0.016126516535048
"PDYN",74.9465046345626,-2.74609386627279,0.628375065445173,-4.37015091349514,1.24160697312122e-05,0.0346085527687808
"PRDX1",7852.07221747551,-1.05164573118773,0.248448603877332,-4.23285023451759,2.307481727206e-05,0.0535989547201167
"PROCA1",17.7289692609141,-3.96738326517865,0.955816798923378,-4.15077792067211,3.31347152434777e-05,0.0659712180497641
