"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KPNB1",1124.08450688898,0.637793346198639,0.108711616789222,5.8668370964921,4.44186692512405e-09,4.54223277320319e-07
"TFG",830.638987303062,0.547774751894724,0.0934355707061903,5.86259331167582,4.55693372724739e-09,4.62459728865197e-07
"ANK3",1999.23716434783,-1.23282338980062,0.210571705038234,-5.8546488455169,4.78018931530159e-09,4.77876239311792e-07
"CMIP",831.760793917608,0.60362243908295,0.103092020367711,5.85518100169085,4.76490782635704e-09,4.77876239311792e-07
"MARCH6",4312.59123505364,0.398289933501496,0.0680683534932307,5.85132316357711,4.87677610445769e-09,4.83920686631965e-07
"CLK4",2430.49601732941,-0.567343269873973,0.0972822218501349,-5.83193166319717,5.478935894155e-09,5.39675185574267e-07
"EFNB1",381.063189608827,1.02524644035548,0.176059786112024,5.82328573149087,5.77017787392955e-09,5.58475632221957e-07
"RXRA",191.814022283789,1.41496523306615,0.242969333000589,5.82363714626784,5.75805207851103e-09,5.58475632221957e-07
"CFAP221",1311.52401901801,-0.790369214002919,0.135770205777896,-5.82137450167728,5.8365622955415e-09,5.58475632221957e-07
"KBTBD3",185.973238109352,-1.05277958225869,0.180829298017313,-5.8219524922222,5.81640846770189e-09,5.58475632221957e-07
"IGSF9",783.447121216137,1.07133922593643,0.184618777698895,5.80298081966362,6.51462462141812e-09,6.18935542046221e-07
"UBE2H",1145.52059651728,0.420214546296643,0.0724684672522408,5.79858471180304,6.68769182848061e-09,6.30903660100889e-07
"FAM175A",321.618211173741,-1.1377022782499,0.196325626967964,-5.79497590722354,6.83309898357235e-09,6.40113244642904e-07
"LOC107050718",207.087684271004,1.37382515137059,0.237977664871765,5.77291634536746,7.79111277700370e-09,7.24789908060705e-07
"LYPLA2",383.179593253845,0.85145307828975,0.148006452032886,5.75281054707373,8.77718307498984e-09,8.05336605976465e-07
"SLC24A4",25.782489748026,-2.30892154014775,0.401343452158395,-5.75298171112682,8.76829745019097e-09,8.05336605976465e-07
"GARNL3",1143.42941037363,-0.743492123990106,0.129366477582573,-5.7471776141972,9.07453939579452e-09,8.26955984667098e-07
"STRAP",734.404667828424,-0.56544734149397,0.0984111057772548,-5.74576758413641,9.15049237805823e-09,8.28243215516676e-07
"ABTB1",952.848052569097,0.593122528184225,0.103262407337024,5.74383789299441,9.25543987093182e-09,8.32119949738273e-07
"LOC100859265",282.951047620148,1.48034547331129,0.257814236711118,5.7419073988921,9.36160145573024e-09,8.36053420673082e-07
"PLP1",792.803529082321,-2.21684334648042,0.387426542858729,-5.72197075121095,1.05295438341677e-08,9.27985323700731e-07
"LMF2",455.722633614129,1.19477342114906,0.208795788511634,5.72221034564825,1.05147011542573e-08,9.27985323700731e-07
"PNRC1",2050.38539657079,1.0075953487682,0.176153605051973,5.7199814245693,1.06535699590072e-08,9.32779236410849e-07
"PRLR",136.129369974856,-1.74768511490818,0.305883648541472,-5.71356175212885,1.10635700100589e-08,9.62386908147718e-07
"LOC107052033",55.3314130401527,1.51987750906177,0.266196313429647,5.70961141226872,1.1323441182667e-08,9.77689399979192e-07
"KHDRBS2",166.555708693535,-1.15601580400553,0.202501356933799,-5.70868176643111,1.13854543443382e-08,9.77689399979192e-07
"UBA6",1951.77458630438,-0.483158395354811,0.084944179039862,-5.68795179158867,1.28572104035027e-08,1.09703943035237e-06
"MYH10",6289.09528871835,0.497087879694086,0.0874221713733536,5.68606192096481,1.30002274787712e-08,1.10222181838999e-06
"SFPQ",5769.0786383827,-0.479406557939407,0.0844790227010022,-5.67485918529358,1.38802785491017e-08,1.16943529209916e-06
"UCHL3",224.722746913726,-1.08128187897046,0.190604946913668,-5.67289515030381,1.40404171131135e-08,1.17553392279543e-06
"COX7A2L",298.914053819751,-0.715012272675194,0.126295728094983,-5.66141296669557,1.50131645075036e-08,1.24145896137357e-06
"LOC107056386",980.30485171937,-0.703219450874914,0.124207103629268,-5.66166853849099,1.49908173124312e-08,1.24145896137357e-06
"KCNC1",817.239398574045,-0.741947220841145,0.13151256548291,-5.64164510149077,1.68433006244327e-08,1.38425064518344e-06
"FBXO42",244.458484800086,1.07605933983904,0.190952130847996,5.63523085634281,1.74823982170019e-08,1.4280134543595e-06
"DCTN6",351.05553615152,-0.882296120116404,0.156676579873321,-5.63132103617384,1.78834483730725e-08,1.4519192388223e-06
"SEMA6D",1690.478416653,-0.700355921811252,0.124626378903463,-5.61964431586153,1.91350984899889e-08,1.54417939380657e-06
"RANBP10",312.207439849869,-1.18640246052354,0.211477202792583,-5.61007259816638,2.02241756172275e-08,1.62229375190647e-06
"DMXL2",2521.50986447456,-0.674933556251547,0.120497239893039,-5.60123664949224,2.12827941304395e-08,1.69704946530576e-06
"RAD23A",180.990019209534,1.05149552363074,0.18787061015719,5.59691333706194,2.1820170973629e-08,1.72960361161381e-06
"PXN",417.673539823467,0.776639043753299,0.138803042616338,5.59525950666651,2.20292015141271e-08,1.73590107931321e-06
"FAF1",794.865848602699,0.479905204207486,0.0859818925742287,5.58146825848455,2.38496584261641e-08,1.86836271506956e-06
"ANAPC15",290.051388511974,-1.1651207456557,0.208991067685694,-5.57497867520325,2.47560189244135e-08,1.91694583532626e-06
"DOCK11",1635.47845665822,-0.589125863784079,0.105659040061865,-5.57572606602461,2.46499561517799e-08,1.91694583532626e-06
"CTNNA3",74.1139498810298,-2.29485709810696,0.411963762610788,-5.57053145539668,2.53963458592656e-08,1.95522671914208e-06
"ZBTB49",318.624901843604,-0.959602905785832,0.172348814077789,-5.56779523503258,2.57982731501755e-08,1.96360038136222e-06
"U2SURP",2077.02452068531,-0.547598899915098,0.0983396499449902,-5.5684446733481,2.57023211872705e-08,1.96360038136222e-06
"LRRK2",852.156771329405,-0.884196515056871,0.158977817870783,-5.56176029397728,2.6706696271026e-08,2.02125934037664e-06
"GATAD2B",438.616054589538,0.934296615151425,0.168033012857063,5.56019676887055,2.69470662642589e-08,2.02411808064424e-06
"ARHGAP21",877.07837736027,-0.608778875890441,0.10950140959277,-5.55955286926861,2.70466659029053e-08,2.02411808064424e-06
"ZMYND11",2613.0620075219,-0.501864699784561,0.0903814901388565,-5.55273761268515,2.81230052160994e-08,2.09297654374926e-06
"CLAPS2",703.739880273426,-1.00922889276498,0.181792399754704,-5.55154612693792,2.83153977308324e-08,2.09565230940459e-06
"PITPNA",3585.09045450913,0.441051596256083,0.079463748447556,5.55034974907036,2.85098648908085e-08,2.09845137405094e-06
"DGKH",19.2235483998546,-2.47033267021558,0.446319516895443,-5.53489725790839,3.11410844763517e-08,2.27959545161315e-06
"PICALM",1283.58149557737,-0.430967748745722,0.0779426773423961,-5.52929105645825,3.21527504776913e-08,2.34086002934322e-06
"LOC101751192",127.255882462351,1.47627354957497,0.267282908030208,5.52326207633194,3.32762804192171e-08,2.40956244592342e-06
"NEMP2",372.876717671395,-0.727745746621318,0.131787610583747,-5.52211048821513,3.34951741115921e-08,2.41237286235961e-06
"PHF20L1",2141.10876478935,-0.635537742539581,0.115121406335801,-5.52058702866922,3.37869001231565e-08,2.42037066336794e-06
"LOC107050461",45.2027903420543,1.82942848359731,0.332105825950537,5.5085708850822,3.61758565883466e-08,2.57772220668878e-06
"MARCH2",94.0435953474942,1.1094436598346,0.201573769511644,5.50390887922801,3.71461592172733e-08,2.63285687235234e-06
"MFSD5",187.890606602026,1.26245501836655,0.22942461505566,5.50270082423485,3.74016805096326e-08,2.63701532687915e-06
"BCL2L13",1483.13505021667,0.524895917337692,0.0954545452485496,5.49890962207132,3.82146927113486e-08,2.68023048984935e-06
"HIC2",97.6885347821733,0.990700623371334,0.180888896230772,5.4768459757056,4.32973775713292e-08,3.00524181318925e-06
"PITPNB",1382.20852495115,-0.374910531975743,0.0684458477219831,-5.47747663961404,4.31433941753525e-08,3.00524181318925e-06
"ENO2",403.012831495253,-1.93530821077362,0.354042068341781,-5.46632274474605,4.59467434093601e-08,3.16583328169088e-06
"FBXL2",1324.57219542522,-0.721287603712843,0.131963900785818,-5.46579480765362,4.60837182688655e-08,3.16583328169088e-06
"TTLL5",498.136656537741,-0.718044665948815,0.131408680932468,-5.46421028545157,4.64972085454366e-08,3.17794186568708e-06
"COX14",69.1698636377854,1.79190149163267,0.328265718268853,5.45869212625206,4.79654647911974e-08,3.26165160580142e-06
"KCTD10",1001.34430103457,0.501930131314512,0.0920266348224878,5.45418326208164,4.91984431811217e-08,3.32859770128438e-06
"PLCE1",384.494281794864,-0.926243939007599,0.169921891194752,-5.45099829395147,5.00878509511636e-08,3.35488425670894e-06
"LOC107057034",52.9643517196317,-1.44313434307031,0.264741252899603,-5.45111246269425,5.00557015312966e-08,3.35488425670894e-06
"MAP2K2",324.421099752167,0.677286075769489,0.124333802060685,5.44732055598941,5.11342596718164e-08,3.40793304758036e-06
"RPS25",2955.78174665963,-0.933558746877076,0.171626316310148,-5.43948484677624,5.34348536807184e-08,3.54363019755893e-06
"AAR2",287.3886578057,0.79138928340665,0.145524110676469,5.43820044477767,5.38214051494632e-08,3.55168247971531e-06
"ASB14",1194.89770716727,-1.12245161948147,0.206450326407142,-5.43690891177316,5.42128348436035e-08,3.55997615472996e-06
"GNA11",2880.0647019943,0.568366007860466,0.104560392291834,5.43576774534399,5.45609870452323e-08,3.56536089003869e-06
"ANK2",2667.7530207144,-0.638341193780711,0.117571105884202,-5.42940537115833,5.65421233023281e-08,3.67688487261159e-06
"AGT",47.1176878253525,-5.96553966842396,1.09904793785565,-5.42791580143746,5.70159238919179e-08,3.68978413746924e-06
"PFN2",2501.30730321819,0.525621131393994,0.0970142990920174,5.41797586864433,6.02775492487488e-08,3.8821060083473e-06
"ATRAID",177.175555483685,1.52132556933582,0.281054170897115,5.41292649911511,6.20029458285461e-08,3.97412182927849e-06
"NDUFA12",274.99795718072,-0.947003615254921,0.175031897931261,-5.41046304386661,6.28619952241039e-08,4.00999660962903e-06
"PRPF39",833.053448343477,-0.449473168784369,0.0831120661402565,-5.40803748069332,6.37190920938811e-08,4.04540738241531e-06
"ZNRF1",279.037811167585,0.81048952992601,0.149991578980967,5.4035668897709,6.53285777701391e-08,4.10864613994734e-06
"MMP15",574.944071701432,0.76174586275672,0.140970283699041,5.40359175542969,6.53195177427363e-08,4.10864613994734e-06
"FASTK",272.36503017943,1.05300654178681,0.195276113830371,5.39239808255055,6.95235336135005e-08,4.33287526727569e-06
"ARHGEF18",832.820233052262,0.570706173701526,0.105836193546332,5.39235354729277,6.95407720561565e-08,4.33287526727569e-06
"ARL6IP5",2002.94707215756,-0.489972342404495,0.0908870324531667,-5.3910038558798,7.00651711310026e-08,4.34533811329126e-06
"DCLRE1C",380.817801835699,-0.679041742311508,0.126047532202958,-5.38718791588981,7.15685963934775e-08,4.39785741874782e-06
"FAM131B",133.672628658204,-0.84791528476328,0.157372924878085,-5.38793623757169,7.12713265662831e-08,4.39785741874782e-06
"BRCC3",519.54748153345,-0.519693116970905,0.0964832454457736,-5.38635609291343,7.19004464894432e-08,4.3980747998748e-06
"RBBP4",1897.97038921913,0.335704025202574,0.0623590153729544,5.38340804765451,7.30885926151931e-08,4.43491086917573e-06
"STX16",552.970198210043,-0.418939337365272,0.0778231782413109,-5.38322061412401,7.31647732224423e-08,4.43491086917573e-06
"PAFAH1B2",1701.92583430595,0.580949936022848,0.108245268424412,5.36697764695854,8.00669752268631e-08,4.83142882945522e-06
"ZDHHC3",382.966528117561,0.543686228693566,0.101334030521965,5.36528771127602,8.08202863325223e-08,4.85501594488999e-06
"YBX1",3696.07102864893,-0.655896624739129,0.122499870814575,-5.35426380760794,8.5905451346497e-08,5.1374527957039e-06
