"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_003642655.2",0.00486084718285232,2.31328803222462,1.21272190159112,"pituitary","m.n2",419719,"KIRREL3",419719,"KIRREL3"
"XP_015154473.1",1.56423234874827e-06,5.80569873702775,1.19861135669901,"pituitary","m.n2",419910,"ITPR3",419910,"ITPR3"
"XP_004946729.1",0.0228050676144827,1.64196863578642,1.19510940969269,"pituitary","m.n2",417609,"ASPA",417609,"ASPA"
"XP_015146335.1",7.00625582473614e-07,6.15451400900479,1.19079610159285,"pituitary","m.n2",418247,"PFKFB3",418247,"PFKFB3"
"XP_015135073.1",6.96355543972485e-05,4.15716896245952,1.18591350565878,"pituitary","m.n2",770620,"NPDC1",770620,"NPDC1"
"XP_015150019.1",1.35184615187035e-06,5.86907273087634,1.18537022431652,"pituitary","m.n2",414781,"XYLT1",414781,"XYLT1"
"XP_417105.2",0.0106029464542384,1.97457343181048,1.18521216989137,"pituitary","m.n2",418909,"KL",418909,"KL"
"XP_015151399.1",0.0850740545170294,1.07020286880069,1.17997234532363,"pituitary","m.n2",417466,"LPO",417466,"LPO"
"XP_001233674.1",0.0895524435719732,1.04792255928066,1.17277578521731,"pituitary","m.n2",771592,"RASL10B",771592,"RASL10B"
"NP_001001530.1",2.55696469597483e-05,4.59227526823849,1.16923670075408,"pituitary","m.n2",414143,"LEPREL1",414143,"LEPREL1"
"XP_004943061.1",0.0310503963810306,1.50793285136516,1.166887442885,"pituitary","m.n2",424300,"LOC424300",424300,"LOC424300"
"XP_004942011.1",0.0997212304405687,1.00121237146136,1.15847524906311,"pituitary","m.n2",423614,"SYT15",423614,"SYT15"
"NP_001026650.1",0.00774883105074949,2.11076380800973,1.15759431688142,"pituitary","m.n2",427860,"AVPR2",427860,"AVPR2"
"XP_015133137.1",1.09988326414072e-13,12.9586534061416,1.15296078072564,"pituitary","m.n2",427203,"ENC1",427203,"ENC1"
"XP_015135079.1",9.02655494716295e-09,8.04447796983184,1.1410020095372,"pituitary","m.n2",418971,"ELMOD1",418971,"ELMOD1"
"XP_429413.2",7.9119629514691e-13,12.101715755032,1.13630060443138,"pituitary","m.n2",416292,"C10ORF10",416292,"C10ORF10"
"XP_003642396.1",2.07972128924234e-05,4.68199486246724,1.12426056725222,"pituitary","m.n2",417445,"MAP2K6",417445,"MAP2K6"
"NP_001001129.1",0.0657119523841544,1.18235562918647,1.12203027709101,"pituitary","m.n2",408183,"CYP26A1",408183,"CYP26A1"
"XP_015135450.1",0.0862916761525464,1.06403109507698,1.11651707262782,"pituitary","m.n2",100858895,"BPTF",100858895,"BPTF"
"NP_989467.2",0.0758070472286804,1.12029041929849,1.1146987291508,"pituitary","m.n2",373931,"EGR1",373931,"EGR1"
"NP_001006357.2",0.00290217035907865,2.53727709781274,1.11186938119254,"pituitary","m.n2",420492,"APBB1IP",420492,"APBB1IP"
"XP_015152145.1",2.80861723240894e-07,6.55150744384562,1.11097614757115,"pituitary","m.n2",428148,"LAMA5",428148,"LAMA5"
"NP_990337.1",0.0245746731989837,1.60951224882937,1.1089466488372,"pituitary","m.n2",395856,"FOXC1",395856,"FOXC1"
"XP_419370.3",1.8211876593966e-05,4.73964530118952,1.10206593070576,"pituitary","m.n2",421305,"GALNT14",421305,"GALNT14"
"NP_001264740.1",0.00169542807718459,2.77072062897311,1.09414560041587,"pituitary","m.n2",418978,"PDGFD",418978,"PDGFD"
"XP_015154181.1",1.58975990297252e-09,8.79866846101777,1.08562672564099,"pituitary","m.n2",101749375,"LOC101749375",101749375,"LOC101749375"
"NP_001136319.1",0.0251564742297668,1.5993502268935,1.08491074110872,"pituitary","m.n2",416076,"SNTN",416076,"SNTN"
"NP_996867.3",0.00981292802870491,2.00820138640461,1.08395770549893,"pituitary","m.n2",404529,"GJA4",404529,"GJA4"
"XP_015152600.1",0.0052936258911625,2.27624675422182,1.07635881544236,"pituitary","m.n2",107054923,"C21H1orf233",107054923,"C21H1orf233"
"XP_015149666.1",0.037897613931169,1.42138813275351,1.07599698594404,"pituitary","m.n2",416509,"TOM1L2",416509,"TOM1L2"
"XP_003642123.1",0.0885525955580799,1.05279870471635,1.07475607554473,"pituitary","m.n2",416173,"KCNIP1",416173,"KCNIP1"
"XP_015131684.1",0.0618871301487087,1.20839965609338,1.07345939722515,"pituitary","m.n2",422505,"WRN",422505,"WRN"
"NP_001026186.1",0.079709128505141,1.09849193917614,1.07229051216021,"pituitary","m.n2",421047,"MC5R",421047,"MC5R"
"XP_015138921.1",0.000164610226548614,3.78354318737607,1.07040320807449,"pituitary","m.n2",378779,"BMP2",378779,"BMP2"
"XP_004935175.1",0.00128290574798115,2.8918052490306,1.06770135788827,"pituitary","m.n2",420928,"CMBL",420928,"CMBL"
"XP_015145349.1",1.37929173227094e-07,6.86034386702525,1.06696936030578,"pituitary","m.n2",424206,"CCDC108",424206,"CCDC108"
"XP_015131483.1",0.00131782594380613,2.88014194682572,1.06569630593114,"pituitary","m.n2",420868,"BMP6",420868,"BMP6"
"XP_004946745.2",1.94773928179128e-07,6.71046917685024,1.0619587849109,"pituitary","m.n2",101749175,"LOC101749175",101749175,"LOC101749175"
"NP_001264828.1",1.03297991896816e-05,4.98590812104193,1.05741260238881,"pituitary","m.n2",418169,"AKR1B1",418169,"AKR1B1"
"XP_015154315.1",0.000157248184103516,3.8034143610711,1.05708466307081,"pituitary","m.n2",771410,"IGFN1",771410,"IGFN1"
"XP_015130118.1",0.0313048639123515,1.50438817982786,1.05490557329636,"pituitary","m.n2",107050961,"LOC107050961",107050961,"LOC107050961"
"XP_421909.1",0.0871676524498095,1.05964465003157,1.0542322297573,"pituitary","m.n2",424053,"C7H2ORF66",424053,"C7H2ORF66"
"XP_015151152.1",0.014791355622549,1.82999202124227,1.04738533601565,"pituitary","m.n2",395468,"CCL4",395468,"CCL4"
"XP_004944918.1",2.1442793753289e-05,4.66871863163816,1.04537249686835,"pituitary","m.n2",416201,"ABLIM3",416201,"ABLIM3"
"XP_015144998.1",0.0882447776442634,1.05431098687373,1.04519657848455,"pituitary","m.n2",395755,"PODXL",395755,"PODXL"
"XP_015131806.1",0.0345495815109489,1.46155720874091,1.04416004272068,"pituitary","m.n2",448833,"BTC",448833,"BTC"
"NP_001014970.1",0.0644855494518429,1.1905375953871,1.03884185627872,"pituitary","m.n2",420453,"VIPR2",420453,"VIPR2"
"NP_001264374.1",0.0781289183123716,1.10718818841563,1.03628274165523,"pituitary","m.n2",424888,"CPB1",424888,"CPB1"
"NP_001026708.1",3.48663084920732e-05,4.45759403158559,1.03411677303668,"pituitary","m.n2",428752,"AREG",428752,"AREG"
"XP_004949556.1",7.0997144835273e-06,5.14875911617133,1.03297398530399,"pituitary","m.n2",427309,"TMEM246",427309,"TMEM246"
"XP_015156488.1",0.0274407556286673,1.56160393375092,1.03135408104406,"pituitary","m.n2",427988,"TMPRSS3",427988,"TMPRSS3"
"XP_015136319.1",0.0100297427608946,1.9987102054598,1.03102941569458,"pituitary","m.n2",426811,"TRIM36",426811,"TRIM36"
"XP_417278.2",3.77135347574343e-05,4.42350276078702,1.02807452116212,"pituitary","m.n2",419086,"CAPN5",419086,"CAPN5"
"NP_001136321.1",0.00131782594380613,2.88014194682572,1.02133985284676,"pituitary","m.n2",423016,"DRD4",423016,"DRD4"
"XP_015142594.1",0.0763047477984851,1.11744843873538,1.01520714755609,"pituitary","m.n2",428871,"PLA2G4F",428871,"PLA2G4F"
"NP_001012630.1",0.0001042910738326,3.98175286080778,1.01520047829476,"pituitary","m.n2",503512,"FOXL2",503512,"FOXL2"
"XP_015156076.1",0.0864176541293314,1.06339752710735,1.01361961209206,"pituitary","m.n2",100857228,"ZNF628",100857228,"ZNF628"
"XP_015132578.1",0.0157408300737085,1.80297236937684,1.01202809396042,"pituitary","m.n2",424849,"KIF1A",424849,"KIF1A"
"XP_015138266.1",1.43646773413612e-07,6.84270412466265,1.01088172596561,"pituitary","m.n2",420183,"RDH10",420183,"RDH10"
"NP_001025936.1",0.0914869222387067,1.03864098249624,1.00722991587713,"pituitary","m.n2",418126,"CHRM2",418126,"CHRM2"
"XP_415281.4",4.07520405244064e-05,4.38985064051166,1.00619655101831,"pituitary","m.n2",416989,"SRRM4",416989,"SRRM4"
"XP_004943950.2",1.57987317843193e-12,11.8013777738796,1.00375659833708,"pituitary","m.n2",415537,"IGDCC4",415537,"IGDCC4"
"NP_001008789.1",0.00493773824436465,2.30647193628362,1.00191915921387,"pituitary","m.n2",427802,"CYGB",427802,"CYGB"
"XP_425558.3",0.0190167832710149,1.72086294301347,0.997485635302663,"pituitary","m.n2",427988,"TMPRSS3",427988,"TMPRSS3"
"NP_990173.1",0.0143590417045886,1.84287454312272,0.993713598437727,"pituitary","m.n2",395646,"RGS20",395646,"RGS20"
"XP_414581.2",0.00321294166872335,2.49309715903657,0.991320562051034,"pituitary","m.n2",416263,"LOC416263",416263,"LOC416263"
"XP_015131938.1",0.085712321185039,1.06695674356048,0.989434421867291,"pituitary","m.n2",422616,"LPHN3",422616,"LPHN3"
"XP_015139589.1",0.0849315774894814,1.07093080940617,0.989146006364757,"pituitary","m.n2",421689,"MAP7",421689,"MAP7"
"XP_015156375.1",0.00334928956243952,2.47504730395807,0.988863915868913,"pituitary","m.n2",107055786,"LOC107055786",107055786,"LOC107055786"
"NP_990281.1",0.00121514336566471,2.91537247988957,0.984279535856433,"pituitary","m.n2",395793,"TBX19",395793,"TBX19"
"XP_004945360.1",0.00229674219729773,2.63888775037507,0.983884067483903,"pituitary","m.n2",416624,"OTOA",416624,"OTOA"
"NP_990755.1",3.30106608977714e-05,4.4813457806869,0.983821999857903,"pituitary","m.n2",396395,"ANOS1",396395,"ANOS1"
"NP_001073206.1",0.0210847851423888,1.67603082016253,0.983353006491933,"pituitary","m.n2",768701,"KIAA1671",768701,"KIAA1671"
"XP_015143432.1",0.0413726329556257,1.38328683971089,0.981877168175759,"pituitary","m.n2",423563,"MDGA2",423563,"MDGA2"
"XP_015150926.1",0.00260708357651987,2.58384504622346,0.981652126520607,"pituitary","m.n2",422125,"CASKIN2",422125,"CASKIN2"
"XP_004937588.1",0.0507986910988927,1.2941474777919,0.97602972349091,"pituitary","m.n2",417761,"CPED1",417761,"CPED1"
"XP_004941935.1",0.00594862464883656,2.22558343367747,0.972537354945404,"pituitary","m.n2",423417,"RIN3",423417,"RIN3"
"XP_015136738.1",0.000892149223766562,3.04956249804746,0.970822418171101,"pituitary","m.n2",395947,"SCN5A",395947,"SCN5A"
"XP_015132421.1",0.0347062811568459,1.4595919193043,0.96866988842747,"pituitary","m.n2",424862,"SLCO2A1",424862,"SLCO2A1"
"XP_004949517.1",0.0459611576514927,1.33760904100805,0.968408862262939,"pituitary","m.n2",100859132,"RASGRF2",100859132,"RASGRF2"
"XP_015146740.1",0.042591571094514,1.37067633961413,0.968024256005021,"pituitary","m.n2",771917,"LOC771917",771917,"LOC771917"
"NP_001158008.1",0.00172004201359674,2.76446094492362,0.964164830875567,"pituitary","m.n2",395176,"EBF2",395176,"EBF2"
"XP_422282.3",0.0824329917928463,1.08389893774522,0.96320759815855,"pituitary","m.n2",424440,"SERPINC1",424440,"SERPINC1"
"XP_004937370.1",0.000904386559638812,3.04364590045988,0.961741647368051,"pituitary","m.n2",427171,"PIK3R1",427171,"PIK3R1"
