"gene","lfc","padj","logpadj","direction","tissue"
"PI15",3.4080365110447,0.013368933186362,1.87390324717043,"inc.d9","gonads"
"LOC101747844",2.44612802684217,0.0920718237174325,1.0358732544528,"inc.d9","gonads"
"LOC101747521",2.380810887524,0.0786643776171116,1.10422188907228,"inc.d9","gonads"
"METTL11B",2.35779652080221,0.00734485737745524,2.13401663292826,"inc.d9","gonads"
"GMNC",2.04454076222524,0.0013669946938416,2.86423317119647,"inc.d9","gonads"
"LGR6",2.01318954792758,0.0188380632114474,1.7249637501535,"inc.d9","gonads"
"THSD7B",1.57480988352651,0.0119055387252906,1.92425094800144,"inc.d9","gonads"
"TMEM26",1.307095821494,0.0830114199589434,1.08086215721445,"inc.d9","gonads"
"CCDC96",1.27778472106209,0.0612776593490859,1.21269783200454,"inc.d9","gonads"
"LPAR3",1.12171524005697,0.0629374054591371,1.2010911644734,"inc.d9","gonads"
"RCAN2",1.07364500096793,0.0193810874203483,1.71262185951395,"inc.d9","gonads"
"NSUN7",1.04472181219077,0.00848416020088017,2.07139113957775,"inc.d9","gonads"
"SCN9A",1.03008543133901,0.0169495521496631,1.77084177247562,"inc.d9","gonads"
"ZBTB7C",1.01456386798876,0.0762864816545184,1.11755241437797,"inc.d9","gonads"
"RIBC2",0.959254771750972,0.028488318752887,1.54533318003004,"inc.d9","gonads"
"IQCHL",0.948089014498821,0.0353164108145678,1.45202343993686,"inc.d9","gonads"
"FSIP1",0.91252702883371,0.0920718237174325,1.0358732544528,"inc.d9","gonads"
"ALB",0.909193572900826,0.0146021323566184,1.83558371934623,"inc.d9","gonads"
"TUB",0.847180050798688,0.0976135434766949,1.01048992158399,"inc.d9","gonads"
"BBS12",0.793750910338515,0.0423287484535578,1.37336457224768,"inc.d9","gonads"
"LCORL",0.753053632386214,0.00536571405694659,2.27037247493637,"inc.d9","gonads"
"CELSR2",0.688733051625254,0.0999444196819141,1.00024144935985,"inc.d9","gonads"
"WBSCR17",0.67899270758572,0.0116072086603253,1.93527220826924,"inc.d9","gonads"
"XRCC2",0.630652855590674,0.0919828687126965,1.03629305000588,"inc.d9","gonads"
"KIAA0825",0.620041128528482,0.0535253304390691,1.27144064290468,"inc.d9","gonads"
