"gene","lfc","padj","logpadj","direction"
"SSPO",2.05064733284458,0.00763695566749695,2.11707973046815,"lay"
"SPP1",2.00046099296694,0.0661848219328738,1.17924159525183,"lay"
"LOC423629",1.99946872646126,0.01058428180442,1.97533860566151,"lay"
"LRFN2",1.98653000088173,0.0760669562586256,1.11880396124636,"lay"
"FGG",1.98497618081743,0.00178145855780466,2.74922427621844,"lay"
"A2ML1",1.97839224213345,0.0420184226837758,1.37656025446671,"lay"
"PTPRQ",1.92672952586463,8.71163496250337e-05,4.05990033080645,"lay"
"SOX2",1.90681281544565,2.2720506416557e-05,4.64358199287893,"lay"
"CAPN8",1.88880946194741,0.0429611804781088,1.36692379369386,"lay"
"FMR1NB",1.87956172809877,0.0762655013338042,1.11767187054489,"lay"
"GREM1",1.87258034291727,0.000828391974246283,3.08176411735637,"lay"
"MMP13",1.80147334243731,0.0770978309599883,1.11295784004708,"lay"
"LOC100857341",1.76954063581689,0.0377717687606362,1.4228326777354,"lay"
"VNN1",1.7627444015812,7.04846847720529e-06,5.15190523820787,"lay"
"LOXL2",1.72913627692361,1.96283246558252e-07,6.70711676732719,"lay"
"ROS1",1.72360922707674,0.0558822648165403,1.25272600095811,"lay"
"AVDL",1.71973721996725,0.0845469678591345,1.07290196305925,"lay"
"ATF3",1.696383560511,1.56770752089648e-05,4.80473495817513,"lay"
"LOC101750842",1.69383582631967,0.0366796642715997,1.43557464807451,"lay"
"DOCK3",1.68577153053871,0.0530670955863508,1.27517468107871,"lay"
"FAM83C",1.68029098195374,2.11159935196217e-05,4.67538847995357,"lay"
"LOC107056420",1.66015472917936,0.00828127396759861,2.08190284744957,"lay"
"GNA14",1.65165106889271,0.015104351563442,1.82089791444656,"lay"
"LOC427933",1.62277249622582,0.0891591758038373,1.04983395483401,"lay"
"IL1RL1",1.61801584394002,0.00461986917838915,2.33537032225948,"lay"
"LOC427656",1.5949929321294,0.0110256542080189,1.95759563219995,"lay"
"DST",1.57807383704457,3.22307997178691e-05,4.49172891854138,"lay"
"BMF",1.55960935598122,0.000828391974246283,3.08176411735637,"lay"
"LOC425001",1.51736113047435,0.0720936135235306,1.14210320593712,"lay"
"LOC100859916",1.48795246975649,0.0068605225759997,2.16364280218987,"lay"
"CEMIP",1.43918324967441,0.00596038340708805,2.22472580297335,"lay"
"EDNRB",1.43909066141293,0.000475799425090558,3.32257608705737,"lay"
"PDLIM3",1.43507206673597,0.0104451486161548,1.98108537639054,"lay"
"MILR1",1.42838316308484,0.00823180790784105,2.08450477254324,"lay"
"SLC34A2",1.40623076959151,0.0035653212760051,2.44790132917553,"lay"
"SGK1",1.39604577154168,2.47823511001382e-06,5.60585749451442,"lay"
"NEB",1.39377964941534,0.000874087793996896,3.05844494432955,"lay"
"LOC771085",1.38509802291355,0.0480988134558989,1.31786563705468,"lay"
"OTOGL",1.37824668238548,9.41414790926372e-06,5.02621898260979,"lay"
"TNFRSF11A",1.37478672493164,0.0134762729804034,1.87043020037108,"lay"
"LOC101752024",1.36356822898023,0.0879108671892961,1.05595743586336,"lay"
"NTN4L",1.33980686191728,0.00706826492055549,2.150687181381,"lay"
"KDM3B",1.33574260649602,0.0982385656134119,1.00771798731374,"lay"
"GUCY1A2",1.33293925931913,0.00654999389376033,2.18375910487958,"lay"
"C18H17ORF67",1.32595314393933,0.0696192979976659,1.157270360214,"lay"
"GPNMB",1.31846588108595,0.00454949319944938,2.34203697981353,"lay"
"TFAP2A",1.3174446596784,0.0101250910179404,1.99460106407264,"lay"
"RBP7",1.30873948590249,0.0712046403732533,1.14749170267173,"lay"
"FOXC1",1.29756222939198,0.00490887467454667,2.3090180554633,"lay"
"LPIN1",1.28595658828251,0.00660260895045166,2.18028442371595,"lay"
"OSMR",1.28338057720372,0.0230897360976124,1.6365810307903,"lay"
"LOC101748113",1.27755265051434,0.0953925919937563,1.02048535046523,"lay"
"SQSTM1",1.27358063031562,5.36955961730585e-12,11.2700613313613,"lay"
"CBS",1.27106471004476,5.26874727274855e-06,5.27829263283414,"lay"
"DHODH",1.26306444253626,0.0330336690753269,1.48104318620348,"lay"
"TMEM116",1.2623429651637,0.0824333154245793,1.08389723270944,"lay"
"LOC107057502",1.25145243627065,0.0833468630054724,1.07911074142747,"lay"
"ST6GALNAC1",1.21819859457166,0.000301512508689843,3.5206946658048,"lay"
"SH3GL2",1.2033288322297,0.02421835942723,1.61585527968318,"lay"
"PLTP",1.19595913014651,0.00628106155415381,2.2019669505064,"lay"
"TMEM136-1",1.18926506768293,0.0330885206344125,1.4803226494214,"lay"
"LCAT",1.18640655334371,0.00742218564147842,2.12946818740822,"lay"
"LOC107051813",1.18544133914216,0.0420184226837758,1.37656025446671,"lay"
"PITPNM2",1.17601794561245,0.0588804609240098,1.2300287989428,"lay"
"SLCO2A1",1.17452697500316,0.0496409649214357,1.30415978527198,"lay"
"MT4",1.16131508569154,0.0498668470357327,1.30218809033931,"lay"
"ARRDC2",1.15857120560052,0.0136208760668978,1.86579495859183,"lay"
"KCNE3",1.13099063284211,0.0911072964868641,1.04044684040254,"lay"
"TLR15",1.12458640377418,0.0470670821663327,1.32728272411403,"lay"
"MARCH11",1.12108853651698,0.0834873901797234,1.07837911480281,"lay"
"ZNF750",1.11903347582015,0.0938980845932513,1.02734326672288,"lay"
"ITGB1",1.11523586136581,0.0726978873915044,1.13847820960235,"lay"
"ERBB3",1.11439454842863,0.0206504009955142,1.68507151066868,"lay"
"NR1D1",1.09153117674486,0.00037592123323195,3.42490314325391,"lay"
"FOXI1",1.08965984888404,0.0290408128845945,1.53699123141709,"lay"
"ARRDC2",1.07871908398144,0.00149314112756229,2.82589914202385,"lay"
"APCDD1L",1.07827229739282,8.71163496250337e-05,4.05990033080645,"lay"
"BHMT",1.07019376853018,0.0207866887364703,1.68221468710012,"lay"
"C9H2ORF82",1.06716034404911,0.0498668470357327,1.30218809033931,"lay"
"LACC1",1.06268370575408,0.0343918747102876,1.46354415002439,"lay"
"ST6GALNAC2",1.05807770644591,0.0179707472980995,1.7454338627523,"lay"
"IL1R1",1.04101469434224,0.00829645764197513,2.08110729978407,"lay"
"KAT6A",1.03934105738649,0.0441778547044905,1.35479537747824,"lay"
"LHX1",1.03520186619489,0.0662305494078188,1.17894164229881,"lay"
"GPR146",1.03340077631951,0.0341289662145229,1.46687686654491,"lay"
"C7",1.03219199833919,0.0401044967006487,1.39680692955461,"lay"
"SVEP1",1.02222680000779,0.0199890069617111,1.6992087807574,"lay"
"RP11-295K3.1",1.01823439761719,0.0166522373125611,1.77852740857067,"lay"
"MAMDC2",1.01567594666395,0.00224205302030211,2.6493541213787,"lay"
"GPD1L2",1.00595712913189,0.0168410656192802,1.77363043196159,"lay"
"SSPO",1.00279601612789,0.00126732150557956,2.89711319538764,"lay"
"LOC101751203",0.986718597541989,0.00105673846286122,2.97603248496387,"lay"
"ADGRD1",0.974126466786664,0.00679038576439887,2.16810555258389,"lay"
"FAM161A",0.969269157345958,0.0512603068658782,1.29021879827353,"lay"
"FN1",0.96923634880054,0.00448766379387582,2.34797968694215,"lay"
"ABI3BP",0.967706751424911,0.0807903719625396,1.09264039235272,"lay"
"PLA2G4F",0.963068742045777,0.09688498628375,1.01374351788532,"lay"
"SLC38A11",0.959371994912881,0.0868667419606388,1.06114646690707,"lay"
"SLC4A7",0.956183367588569,0.0797937405283846,1.09803117582477,"lay"
"CREM",0.952870837305755,0.0950020246757897,1.02226713896217,"lay"
"SERTAD4",0.944938761232744,0.0235698970689151,1.62764231406031,"lay"
"AK4",0.942450179290867,0.00698413299595162,2.15588749913382,"lay"
"PERP2",0.941370508123412,0.0933807043938208,1.02974285440183,"lay"
"KCNK2",0.931053298674631,0.0267335168282005,1.5729439054928,"lay"
"LOC427665",0.930387577027661,0.00455062423971388,2.34192902416317,"lay"
"PPP1R17",0.923345022037434,0.0311637029843701,1.50635094348569,"lay"
"SLC24A4",0.922105745750521,0.0202543135485596,1.69348247117328,"lay"
"HVCN1",0.918630106304843,0.00588809277777811,2.23002535550486,"lay"
"KLF7",0.914417669416627,0.00140727002463148,2.85162256286667,"lay"
"RAB43",0.900875908671623,0.0211317698858616,1.67506412720357,"lay"
"KLF15",0.900204470226517,0.00385440269286226,2.41404291392761,"lay"
"PM20D2",0.898525797090285,0.00209659145334562,2.67848618891646,"lay"
"RIN3",0.892840081462782,0.0155283911575252,1.80887353767797,"lay"
"EFHB",0.890151299969286,0.0145129346426478,1.83824476052972,"lay"
"ABCA1",0.887118096943389,0.000270411621141607,3.56797464819925,"lay"
"TOX3",0.883687395517572,0.049981287801314,1.30119255817757,"lay"
"MAFB",0.883042437609346,0.0354784518559407,1.4500353393784,"lay"
"LOC776271",0.882676360790587,0.0718036342002823,1.143853574237,"lay"
"DOCK3",0.876582528107008,2.81923259112388e-06,5.54986909267233,"lay"
"PTGFR",0.875908127247546,0.0732782505408139,1.13502490764725,"lay"
"SLC43A2",0.87056922025743,0.000747955628994877,3.12612416504229,"lay"
"ATRN",0.87021428694244,0.064653957778881,1.18940488472143,"lay"
"SALL3",0.864979128250539,0.0012730650648641,2.89514939949691,"lay"
"CD36",0.858007591244421,0.0398257081777577,1.39983649286624,"lay"
"TFCP2L1",0.854616459881062,0.0444156654575487,1.35246382669075,"lay"
"RIPK3",0.853534086017763,0.0934882402615403,1.02924301491059,"lay"
"HTRA1",0.852172737874407,0.0242364793207999,1.61553046712121,"lay"
"SOX4",0.851189069507504,0.0925981526446624,1.03339767751064,"lay"
"OSTN",0.846160760151337,0.0610580627513518,1.21425697910295,"lay"
"NFKBIZ",0.844495597288411,0.0502136078115368,1.29917857375905,"lay"
"TNFRSF1B",0.844091689871567,0.0551062862018154,1.25879885655584,"lay"
"FHL1",0.837762403909614,0.0677128524331929,1.16932889097435,"lay"
"GNS",0.834906288257608,0.0153336683385103,1.8143539346048,"lay"
"FILIP1L",0.819949676117754,0.0121075037574178,1.91694538750335,"lay"
"GFPT1",0.819845003672772,0.000674933822070393,3.17073880808547,"lay"
"LIPA",0.81150536248112,0.0018717149462658,2.72776029165038,"lay"
"NDRG1",0.809949400122838,0.0235840848750762,1.62738097086688,"lay"
"STC2",0.805459775715626,0.0728079462472891,1.13782121927184,"lay"
"GAB1",0.801803738907746,1.37916771577119e-05,4.86038291757688,"lay"
"COLEC12",0.799817944073386,0.0398257081777577,1.39983649286624,"lay"
"TXNIP",0.79532444897781,0.00265631925360874,2.57571972985058,"lay"
"PCMTD1",0.790840366443072,0.000350164589600255,3.45572777406857,"lay"
"IVNS1ABP",0.787140343020113,0.000800984795162177,3.09637572791057,"lay"
"GLUL",0.778125773702906,0.000856617539053568,3.0672130377655,"lay"
"EVA1A",0.769968973980876,0.0916367886669407,1.03793013869548,"lay"
"CYBRD1",0.767517982318941,0.0213585994861012,1.67042722801984,"lay"
"MOCOS",0.766748888420009,0.0171378963471448,1.76604248818274,"lay"
"HHIPL1",0.76290068540712,0.0630930059835856,1.20001878070965,"lay"
"HEPH",0.760820637991698,0.00632241915321514,2.19911671540974,"lay"
"C10ORF10",0.75577960672489,0.00683030972800514,2.16555960230476,"lay"
"CFLAR",0.753134223744646,0.00827363847664912,2.08230345987592,"lay"
"CBX7",0.752775997128463,0.000498207119470011,3.30259007060833,"lay"
"BTG1",0.751013994343616,0.00107567801765504,2.96831770644101,"lay"
"HSF2BP",0.750731015399599,0.010478661955436,1.9796941698781,"lay"
"LOC101749492",0.749246176050274,0.0242228870486963,1.61577409593306,"lay"
"SLC6A6",0.742282045030547,0.0556013816834029,1.25491441615136,"lay"
"ENPP6",0.740119526649232,0.0662631035760385,1.17872822685457,"lay"
"CAPNS2",0.735544863043851,0.0238785437721094,1.6219921620913,"lay"
"TMEM123",0.73365222333846,0.0879393812638375,1.05581659437524,"lay"
"TMEM52",0.729492250658946,0.0620559694967838,1.2072164350385,"lay"
"DHRS3",0.727870047659097,7.31342066223836e-05,4.13587944557826,"lay"
"MYO3AL",0.726672166986832,0.0821833502812491,1.08521615829194,"lay"
"SMPDL3A",0.720939908082097,0.0152639965720049,1.81633174017402,"lay"
"STARD9",0.717805014060443,0.0137871010670576,1.86052704078074,"lay"
"TP53INP2",0.71780294914279,0.0851824100349766,1.06965007675247,"lay"
"LOC419409",0.712690299816645,0.00158884065103271,2.79891965713335,"lay"
"DHRS7",0.71059200518961,0.032089323116829,1.49363944369373,"lay"
"CEBPA",0.704590855457072,0.0953925919937563,1.02048535046523,"lay"
"ABCG2",0.702614809022779,0.0331226486518463,1.47987494215019,"lay"
"PLXNC1",0.700791987973202,0.0121120015122805,1.91678408361885,"lay"
"CLMN",0.697992202602038,0.0313614204284175,1.50360427538003,"lay"
"VWF",0.695538507154681,0.0482216096134712,1.31675829718168,"lay"
"TMEM163",0.69273829965738,0.0907572492555259,1.04211867553776,"lay"
"PLAG1",0.6875635014063,0.0499761203156783,1.30123746151273,"lay"
"PDE10A",0.681416055835769,0.00654999389376033,2.18375910487958,"lay"
"ADAP2",0.679872387277527,0.0551062862018154,1.25879885655584,"lay"
"MERTK",0.675916598376406,0.0482517084484045,1.31648730498176,"lay"
"KCNQ5",0.674901452107559,0.0315131070302382,1.50150877551324,"lay"
"ABHD3",0.672178383845992,0.000335363852946644,3.47448374945744,"lay"
"WIPI1",0.665697629251456,0.00537914647722891,2.26928662947051,"lay"
"SEMA3A",0.664962211397853,0.0325432796579162,1.48753868171379,"lay"
"TTC39B",0.66493910914935,0.0389938087047119,1.40900434319993,"lay"
"STON1",0.663340010100747,0.016842017907942,1.77360587520088,"lay"
"LARP6",0.662676179274183,0.00130997471048243,2.88273708846938,"lay"
"TM6SF1",0.66204777578727,0.0147005956320958,1.83266506834762,"lay"
"RASGEF1C",0.660933974128169,0.0602891435993447,1.21976088519619,"lay"
"KIAA1456",0.659358943155146,0.0598844150068585,1.22268618858227,"lay"
"ITGB5",0.658484649659035,0.0282990527127921,1.54822810187828,"lay"
"CDKN1B",0.658362140008696,0.00380643851883207,2.41948118048977,"lay"
"RETSAT",0.654225826108571,0.0121040522506955,1.91706921022118,"lay"
"MFSD7",0.648818030978753,0.0392587170923208,1.40606389650446,"lay"
"TMEM116",0.64866892466488,0.0145476373770597,1.83720753296134,"lay"
"CREBRF",0.648246500061093,0.00650156208249889,2.18698228607938,"lay"
"LOC424892",0.646129673225419,0.0012730650648641,2.89514939949691,"lay"
"MGAT4B",0.640482324293387,0.00529736313654759,2.27594025496827,"lay"
"PSPH",0.639876800431629,0.0551062862018154,1.25879885655584,"lay"
"SSPO",0.639828768971433,0.0299402862840292,1.52374405132163,"lay"
"BARX2",0.6377213338132,0.0654869035310417,1.18384554417457,"lay"
"TMEM2",0.633223108638509,0.0467508310170537,1.33021066494305,"lay"
"PPDPF",0.63081520363966,0.0462572347579152,1.33482033276889,"lay"
"PRL",0.62599141166943,0.0997631986783338,1.00102963464901,"lay"
"PLEKHH1",0.615745274531602,0.00401489977932077,2.39632529119008,"lay"
"KIAA1644",0.614280216882212,0.0523269804683811,1.28127432552702,"lay"
"RAB31",0.614003122411434,0.0822387819052441,1.08492333093329,"lay"
"PDCD4",0.609696313493994,0.00433490046443028,2.36302087010126,"lay"
"PRNP",0.608292911598229,0.0607879171419739,1.21618273717559,"lay"
"MICAL2",0.607831119216722,0.0233973281804398,1.63083373330531,"lay"
"CRYM",0.605352217331624,0.0311637029843701,1.50635094348569,"lay"
"SESN2",0.602389244584249,0.0550169816942907,1.25950323927296,"lay"
"DUSP16",0.60047399975198,0.00616869638159086,2.20980660486457,"lay"
"GPRC5B",0.5983942969966,0.0597248865773822,1.2238446663393,"lay"
"LPCAT2",0.597100399556354,0.00292680810885429,2.53360575040447,"lay"
"TNFRSF21",0.596654253143983,0.0147022877854807,1.83261508053738,"lay"
"DGKQ",0.595059680917451,0.0342178581740307,1.46574717808863,"lay"
"FNIP1",0.594522225530276,0.00292680810885429,2.53360575040447,"lay"
"PNRC1",0.594154226570414,0.000188849882951506,3.72388328001057,"lay"
"LOC769000",0.593666133752402,0.076318094204354,1.11737248325767,"lay"
"SERPINB5",0.59271062255556,0.0822387819052441,1.08492333093329,"lay"
"PLEKHH2",0.591579338338391,0.0742807449654058,1.12912374934875,"lay"
"SASH1",0.591576706303318,0.00107567801765504,2.96831770644101,"lay"
"SIK1",0.588936528225947,0.0673510823853558,1.17165542042785,"lay"
"CPT1A",0.585596734072493,0.0012770736193724,2.89378406627173,"lay"
"EPAS1",0.583923146831696,0.0152102860993532,1.81786261696595,"lay"
"NPC1",0.581736981286818,0.0532346225946051,1.27380582050461,"lay"
"MME",0.578771195050346,0.0551939572463789,1.25810846716585,"lay"
"CAST",0.576290759656172,0.0447285200961286,1.34941547081276,"lay"
"IGF2R",0.576203626984269,0.00740089945167867,2.13071549605783,"lay"
"NTN4",0.576071715854828,0.0521268631107104,1.28293840925098,"lay"
"PIK3AP1",0.574201284820527,0.070860425263199,1.14959624561127,"lay"
"LOC107054875",0.573009238685642,0.0509331650659894,1.29299933525158,"lay"
"SERPINI1",0.571318628757077,0.0203810941768049,1.69077250422592,"lay"
"KLF11",0.569882107424078,0.0392587170923208,1.40606389650446,"lay"
"SH3D19",0.56940357099786,0.00262251692222622,2.58128170076805,"lay"
"MRVI1",0.568217457983343,0.00969268444899779,2.01355592574301,"lay"
"CA5B",0.567863860738494,0.0368466977150266,1.43360142852152,"lay"
"PSAT1",0.561997491461857,0.0815818933879144,1.08840621960753,"lay"
"TMEM131",0.561870086630665,0.0202123140860345,1.69438396173146,"lay"
"KIAA1671",0.561089472205356,0.00199760741051061,2.69948985955444,"lay"
"DUSP10",0.560887464555072,0.0556933222315521,1.25419687469785,"lay"
"NR1D2",0.555720882001424,0.00562001569080257,2.25026247190079,"lay"
"SYTL2",0.554620191096348,0.078686019538471,1.10410242363396,"lay"
"TESK2",0.551931088335325,0.00508679442946221,2.29355581297886,"lay"
"NFIL3",0.551600076294033,0.000498207119470011,3.30259007060833,"lay"
"PGM2L1",0.550875329828485,0.0393514382524494,1.40503939002188,"lay"
"PKD2",0.547537152532267,0.00829470310457561,2.08119915422697,"lay"
"CROT",0.54489048436135,1.17477968800269e-07,6.9300435710568,"lay"
"LPIN2",0.541533914848198,0.00746847125555542,2.12676828616617,"lay"
"PLEKHA5",0.541489721418429,0.00869171850611273,2.0608943473793,"lay"
"CHRDL1",0.535706375269625,0.0108228900192889,1.96565675477117,"lay"
"CAT",0.532947120544812,0.0090321634980032,2.04420820951999,"lay"
"BCAT1",0.531897613959523,0.0210004816105647,1.67777074534169,"lay"
"PREX2",0.531797774199943,0.0741251388089775,1.13003448035393,"lay"
"STRN",0.531253152680622,0.0482216096134712,1.31675829718168,"lay"
"CCNG2",0.526969266072413,0.00383213856419107,2.41655879589423,"lay"
"WLS",0.526772224963832,0.00591722997288338,2.22788155155899,"lay"
"PIK3IP1",0.524161275266828,0.0216407413401538,1.66472786581947,"lay"
"GALC",0.521456375972782,0.0498668470357327,1.30218809033931,"lay"
"PLEKHG1",0.521360312965023,0.0104958320454086,1.97898312750499,"lay"
"PPP2R3A",0.521213246651254,0.0146573913439249,1.83394331658091,"lay"
"STON2",0.517440198422554,0.0352684651247967,1.45261344031368,"lay"
"FAM185A",0.512387375319255,0.0351119639645037,1.45454487788037,"lay"
"KDSR",0.512166416870098,0.00512820092042193,2.29003496770898,"lay"
"NOD1",0.510773471564438,0.0998219572527161,1.00077391898482,"lay"
"MYO1C",0.502332239913633,0.000283667015484732,3.54719116059394,"lay"
"CDH13",0.502055792154595,0.0304179212006822,1.51687046950464,"lay"
"APLP2",0.501598946090832,0.0208976490268656,1.67990256901282,"lay"
"SMOX",0.500581260754176,0.0317534045634388,1.49820970332174,"lay"
"NMRK1",0.50045279414136,0.0180191434198377,1.74426585802287,"lay"
"TNFAIP8L3",0.500159255370623,0.0609163423776385,1.21526618105656,"lay"
"SYNE1",0.497569341575829,0.0364866078681728,1.43786651078204,"lay"
"DISP2",0.494846852029471,0.00171524200055383,2.76567459743425,"lay"
"KLF10",0.494665158476844,0.000760949194056219,3.11864433860079,"lay"
"FOXP1",0.494461091645804,0.0143131065702489,1.8442660951087,"lay"
"AAK1",0.489917265934084,0.0868667419606388,1.06114646690707,"lay"
"TRPM1",0.489509386125735,0.0868667419606388,1.06114646690707,"lay"
"FAM126B",0.489411683813932,0.00865241872338782,2.06286247156576,"lay"
"PSAP",0.487571961599512,0.00858033567870576,2.06649572141028,"lay"
"SERINC2",0.48560693350798,0.0758245777570642,1.12018999945828,"lay"
"ABCC5",0.485024142603545,0.0219995497511806,1.65758620747683,"lay"
"LOC422320",0.484994395325395,0.0481695985975904,1.31722697269279,"lay"
"ENPP4",0.482995869753095,0.0677343789664745,1.1691908467397,"lay"
"PDXK",0.481314826672792,0.0481519069583101,1.31738650884948,"lay"
"RAB21",0.481013767504885,0.0302408534774603,1.51940595605043,"lay"
"LAPTM4B",0.480845576084173,0.0899718487673641,1.0458933554215,"lay"
"C8H1ORF21",0.480156968063442,0.0410927467113455,1.38623482876216,"lay"
"KIAA0319L",0.478355174826396,0.00562001569080257,2.25026247190079,"lay"
"LOC100859440",0.476377489559408,0.0903148409267776,1.04424087866751,"lay"
"GATSL2",0.474577959619753,0.0547569859028003,1.26156046561124,"lay"
"RASGEF1B",0.472128810322382,0.0484008986078221,1.31514657519865,"lay"
"SSFA2",0.468047688048953,0.054749021114202,1.26162364139197,"lay"
"RNF103",0.465571658721654,0.00106542355633576,2.97247770526704,"lay"
"ACAP3",0.464804907797552,0.00858033567870576,2.06649572141028,"lay"
"GPATCH8",0.464549323223047,0.048985095796986,1.30993603829261,"lay"
"PCMTD2",0.463789258942931,0.00117439370532966,2.93018628521064,"lay"
"CNTN6",0.461160549469588,0.0426073028267365,1.37051595710534,"lay"
"MPP3",0.460862952045875,0.0466009352809559,1.33160536693056,"lay"
"RUFY3",0.458354023726937,0.0086114957006712,2.06492141090016,"lay"
"SYTL4",0.457194803085791,0.0717536226180704,1.14415616785777,"lay"
"ARRDC4",0.454589768657892,0.0148083850768498,1.82949230072621,"lay"
"EIF5B",0.454213392213917,0.0107005695828344,1.9705931045486,"lay"
"MGEA5",0.454200432127971,0.0339764435473449,1.46882208245925,"lay"
"EPHX1",0.453545927574922,0.0274660358105147,1.56120401804046,"lay"
"OSBPL8",0.453461868453156,0.00715950049819426,2.14511727635767,"lay"
"IGF1R",0.45163625033572,0.0683415732899256,1.16531502753801,"lay"
"TMTC1",0.448343690221039,0.0933804154485101,1.02974419822922,"lay"
"SUN1",0.444999445287522,0.0463819100935474,1.33365137027314,"lay"
"TRIB1",0.444740695885262,0.0737538096867582,1.13221554167923,"lay"
"CDC42EP3",0.443310130992367,0.0884343155644876,1.0533791810449,"lay"
"RGS9BP",0.44226631872998,0.0747871442991412,1.1261730497262,"lay"
"NEDD9",0.442086614717869,0.0348957092405725,1.45722797039619,"lay"
"C21H1orf233",0.441373100166904,0.049425645918525,1.30604764640441,"lay"
"DENND2C",0.440299200866276,0.064653957778881,1.18940488472143,"lay"
"LRRC8C",0.437698979130815,0.0302408534774603,1.51940595605043,"lay"
"LOC769176",0.437059976833373,0.0910258211148817,1.04083539474443,"lay"
"CTSL2",0.43694647858299,0.0942658190742723,1.02564575454199,"lay"
"EHHADH",0.436525763795798,0.0915087693956383,1.03853728497571,"lay"
"MAP7D2",0.436388344888745,0.0299402862840292,1.52374405132163,"lay"
"FBXL20",0.431367950985571,0.00362650646609245,2.44051154385072,"lay"
"C3ORF58",0.431223561684848,0.0608878586551385,1.21546929923518,"lay"
"KANSL1L",0.430318250359762,0.0484008986078221,1.31514657519865,"lay"
"UST",0.426694053351603,0.0482734182280112,1.31629194781477,"lay"
"RAVER2",0.42570781499919,0.0516595094936691,1.28684972176325,"lay"
"PCNX",0.424779923555545,0.0744109589651734,1.12836309849162,"lay"
"TMC7",0.424381407992935,0.0776922760495696,1.10962215540489,"lay"
"SLCO4C1",0.421405256611646,0.0661456448965279,1.17949874497112,"lay"
"LRRK2",0.420325786970603,0.0546938837719905,1.26206123660237,"lay"
"TBC1D9",0.417758908320363,0.00427255714408331,2.36931212001879,"lay"
"NCEH1",0.416781413598988,0.0717576764220964,1.14413163258102,"lay"
"UGDH",0.416733696022137,0.0173426939628765,1.76088343959701,"lay"
"MAP3K14",0.416416903628727,0.0398257081777577,1.39983649286624,"lay"
"LGMN",0.414248154716882,0.0938057120525317,1.02777071559359,"lay"
"ASAP2",0.41310612037765,0.00286368431170594,2.54307485970244,"lay"
"HPS5",0.412028695682784,0.0389938087047119,1.40900434319993,"lay"
"CZH5ORF34",0.409422363762211,0.0934882402615403,1.02924301491059,"lay"
"RB1CC1",0.40585873797461,0.0199890069617111,1.6992087807574,"lay"
"USP32",0.405056411727809,0.0667600260052316,1.17548350282074,"lay"
"CTSC",0.403442071953199,0.0531807817169615,1.27424528315963,"lay"
"HEBP1",0.402490181689598,0.0795689168986985,1.09925655356541,"lay"
"SNAP23",0.40142228253572,0.0231988046666543,1.63453439183539,"lay"
"TGFBRAP1",0.400548401587606,0.0340664476121,1.46767315151868,"lay"
"ANKRD50",0.397675882092361,0.0202543135485596,1.69348247117328,"lay"
