"gene","padj","logpadj","lfc","tissue","direction"
"SPP1",0.00653633655755812,2.18466559397147,3.39534458886982,"pituitary","m.inc.d3"
"LGALS1",0.00140592777566683,2.85203698901393,2.97867843150686,"pituitary","m.inc.d3"
"SEBOX",0.0153963110611956,1.81258332316876,2.2579245400516,"pituitary","m.inc.d3"
"VTN",0.00911809125463995,2.04009606565585,1.86267723050628,"pituitary","m.inc.d3"
"AQP2",0.0187091921522184,1.72794496457953,1.67169445071661,"pituitary","m.inc.d3"
"SSTR3",0.0563085822980601,1.24942540691366,1.5874917810305,"pituitary","m.inc.d3"
"SARM1",0.0267081378164231,1.5733563914337,1.16871091796686,"pituitary","m.inc.d3"
"KIF12",0.067299730263547,1.17198667641923,1.14231827923697,"pituitary","m.inc.d3"
"KLF12",0.0320942689536927,1.49357251226801,1.11596618085368,"pituitary","m.inc.d3"
"CNTFR",0.0256858411313966,1.59030620791345,1.10798803644676,"pituitary","m.inc.d3"
"TBX18",0.0592683630825905,1.22717706726099,1.09557086933084,"pituitary","m.inc.d3"
"HK3",0.0745122842229769,1.12777212281596,1.08961768787533,"pituitary","m.inc.d3"
"RASA4",0.0626920050770239,1.20278783990802,1.08862517004963,"pituitary","m.inc.d3"
"RUNX2",0.0580309225243431,1.23634052535056,1.04299895369371,"pituitary","m.inc.d3"
"CITED4",0.0402797557446081,1.39491317166088,1.0100582819944,"pituitary","m.inc.d3"
"PRDM16",0.0328595494956021,1.48333839503715,1.00818394126919,"pituitary","m.inc.d3"
"PASD1",0.0277617618259838,1.55655297600453,1.00041719580546,"pituitary","m.inc.d3"
"KIF3B",0.0376550220523916,1.42417709372114,0.994120161564903,"pituitary","m.inc.d3"
"CDKN1A",0.063746978381433,1.19554039604492,0.992097601192529,"pituitary","m.inc.d3"
"SPATA22",0.0237791242137316,1.62380414450907,0.948950609471477,"pituitary","m.inc.d3"
"ZNF750",0.0194843247692515,1.71031464011863,0.945601673087988,"pituitary","m.inc.d3"
"CCL28",0.0273781969764454,1.56259515623724,0.939015514501772,"pituitary","m.inc.d3"
"EIF4G1",0.0088369169714993,2.05369922546246,0.938560626083853,"pituitary","m.inc.d3"
"GREB1",0.015360650188442,1.81359040101829,0.904576726621849,"pituitary","m.inc.d3"
"BMP6",0.0151520849296462,1.81952760405006,0.904395226459147,"pituitary","m.inc.d3"
"LPAR1",0.0401809815119463,1.3959794588268,0.904093963417706,"pituitary","m.inc.d3"
"KIF4A",0.0892873913501467,1.04920986534071,0.897398539898396,"pituitary","m.inc.d3"
"LOC107050850",0.0519861043982984,1.28411272539601,0.872506221542404,"pituitary","m.inc.d3"
"FAM222A",0.0352940524745324,1.45229847294398,0.861701559959978,"pituitary","m.inc.d3"
"DTNB",0.0168307843536562,1.77389564442065,0.832086818606574,"pituitary","m.inc.d3"
"CEBPA",0.0880388778389444,1.0553255016873,0.826251134017861,"pituitary","m.inc.d3"
"HERPUD1",0.00111179368307368,2.95397579784022,0.81659173948589,"pituitary","m.inc.d3"
"DRD4",0.0244610867690353,1.61152425182507,0.813394572431296,"pituitary","m.inc.d3"
"TEX12",0.0437897128688915,1.35862790248691,0.802618844102709,"pituitary","m.inc.d3"
"LOC416263",0.0319822808293626,1.49509056759777,0.79515014423285,"pituitary","m.inc.d3"
"PDZD2",0.0104726494784984,1.97994343213898,0.783676466492758,"pituitary","m.inc.d3"
"ZNF469",0.0852569250004365,1.06927033529932,0.779197252923901,"pituitary","m.inc.d3"
"LOC107056696",0.042190876003093,1.37478145733061,0.739244613900099,"pituitary","m.inc.d3"
"AEBP1",0.0942537751180545,1.02570124610779,0.72784931418562,"pituitary","m.inc.d3"
"SHISA9",0.0455548674147804,1.34146521301712,0.725590902502576,"pituitary","m.inc.d3"
"RASEF",0.0693277200496787,1.15909308201852,0.725435026309186,"pituitary","m.inc.d3"
"TMEM8A",0.00975541167273979,2.01075439890638,0.710661951061635,"pituitary","m.inc.d3"
"DNAJB5",0.0141836429251712,1.84821221068264,0.680800788382185,"pituitary","m.inc.d3"
"LOC101749175",0.00495473584966102,2.30497949397236,0.678670625889222,"pituitary","m.inc.d3"
"UMODL1",0.0878656562421185,1.05618084300477,0.675903221206921,"pituitary","m.inc.d3"
"TC2N",0.0278152708782796,1.55571670633724,0.669460213875553,"pituitary","m.inc.d3"
"ANO1",0.0811580462679752,1.09066841636085,0.668200293813217,"pituitary","m.inc.d3"
"KANK1",0.0633402976353923,1.19831990021411,0.665630476811196,"pituitary","m.inc.d3"
"LOC101750635",0.0368133538039509,1.43399461525641,0.652487993312916,"pituitary","m.inc.d3"
"AGO3",0.0233162679365828,1.63234096267191,0.6520610106867,"pituitary","m.inc.d3"
"GLI2",0.0465375555611629,1.33219643226929,0.649855825990713,"pituitary","m.inc.d3"
"SLITRK5",0.0668562913872588,1.1748577180025,0.646508138566466,"pituitary","m.inc.d3"
"ARSK",0.086195434550332,1.06451573651991,0.641579004235279,"pituitary","m.inc.d3"
"NTN4L",0.0594435808654305,1.2258950366759,0.63676229302123,"pituitary","m.inc.d3"
"STK32A",0.0681297859923287,1.16666297525401,0.633842381045887,"pituitary","m.inc.d3"
"SMC6",0.00107705316806621,2.96776285749326,0.631196759177917,"pituitary","m.inc.d3"
"ZFPM1",0.0813368146425974,1.08971283967954,0.629695551314663,"pituitary","m.inc.d3"
"LAMA5",0.0173167633645742,1.7615332776917,0.624590958214738,"pituitary","m.inc.d3"
"LOC107049744",0.0301726960777462,1.52038588175826,0.624247797394391,"pituitary","m.inc.d3"
"CASKIN2",0.0987737907923261,1.00535827833024,0.616190029870338,"pituitary","m.inc.d3"
"SSTR2",0.0839639059244282,1.07590736663597,0.615948502326174,"pituitary","m.inc.d3"
"TMEM123",0.0418668767792479,1.37812943576819,0.613467152675883,"pituitary","m.inc.d3"
"LOC107050461",0.048157097379431,1.31733969762411,0.608398669433264,"pituitary","m.inc.d3"
"PRICKLE1",0.0240426837846007,1.61901705548014,0.604468042593371,"pituitary","m.inc.d3"
"TMPRSS9",0.0455548674147804,1.34146521301712,0.604027500476212,"pituitary","m.inc.d3"
"HSPG2",0.0888245082430777,1.05146718820575,0.600492488366073,"pituitary","m.inc.d3"
"LOC768579",0.0609121552912015,1.21529603332545,0.599770118103521,"pituitary","m.inc.d3"
"TNS1",0.00635511240356083,2.19687676362854,0.588282457245991,"pituitary","m.inc.d3"
"LOC107057085",0.0748344856287305,1.1258982220973,0.585721181593057,"pituitary","m.inc.d3"
"HIVEP2",0.00736387183946549,2.13289377854625,0.580754336654987,"pituitary","m.inc.d3"
"SLC7A14",0.042190876003093,1.37478145733061,0.575850198291651,"pituitary","m.inc.d3"
"FOXO3",0.0208945353290774,1.67996728263289,0.573973097078011,"pituitary","m.inc.d3"
"CPEB3",0.081458115355741,1.08906564212714,0.572790294807539,"pituitary","m.inc.d3"
"COL13A1",0.0924810292956627,1.0339473452845,0.564110756711212,"pituitary","m.inc.d3"
"GPR139",0.00674214967598114,2.17120161035389,0.561828933372727,"pituitary","m.inc.d3"
"ORAI1",0.00575933817991027,2.2396274195849,0.559332198306203,"pituitary","m.inc.d3"
"DMBX1",0.0692704687672356,1.15945187339485,0.558653792035013,"pituitary","m.inc.d3"
"LOC107056011",0.0237540171698385,1.62426293394804,0.556375901597324,"pituitary","m.inc.d3"
"SLC12A8",0.0787239000665482,1.10389339862874,0.555072278695016,"pituitary","m.inc.d3"
"VAV2",0.0947881105375018,1.02324613367225,0.545287929231459,"pituitary","m.inc.d3"
"SEMA6A",0.0304286614417036,1.51671715185701,0.543037924539544,"pituitary","m.inc.d3"
"GAREM",0.00631124808300199,2.19988474821039,0.540250100583242,"pituitary","m.inc.d3"
"CUL9",0.00826207158708251,2.0829110463795,0.537798285148225,"pituitary","m.inc.d3"
"LOC107050074",0.0617898132946011,1.20908311705678,0.535138991067835,"pituitary","m.inc.d3"
"HS6ST3",0.0837211332346641,1.07716490175917,0.534103600109158,"pituitary","m.inc.d3"
"RCAN2",0.0535233970418897,1.27145633040973,0.53307472265018,"pituitary","m.inc.d3"
"DEAF1",0.0186607606282642,1.72907065802117,0.531997773498883,"pituitary","m.inc.d3"
"USP34",0.0520201850587392,1.2838281071604,0.530341927669594,"pituitary","m.inc.d3"
"ELK4",0.0484034536030307,1.3151236501897,0.529658856449413,"pituitary","m.inc.d3"
"ZFHX3",0.0506052518816714,1.29580440915092,0.526887048856579,"pituitary","m.inc.d3"
"ITPR3",0.0866503486722801,1.06222968538927,0.525009752225096,"pituitary","m.inc.d3"
"FAM46A",0.0186607606282642,1.72907065802117,0.524954844909537,"pituitary","m.inc.d3"
"BACH1",0.0274557262947953,1.56136706327678,0.52495201945008,"pituitary","m.inc.d3"
"TLE1",0.0438679983671818,1.3578521813671,0.519745267263291,"pituitary","m.inc.d3"
"LIN28B",0.0396848445372201,1.40137531667521,0.517129786519305,"pituitary","m.inc.d3"
"SPHKAP",0.0623466766489159,1.20518669136754,0.51615367371506,"pituitary","m.inc.d3"
"PNPLA3",0.00730120874065248,2.13660523495634,0.513133712384863,"pituitary","m.inc.d3"
"DDX50",0.0559576184151615,1.25214077758199,0.513108559385541,"pituitary","m.inc.d3"
"CAST",0.0593647967819579,1.22647101453885,0.512507168358043,"pituitary","m.inc.d3"
"UGGT2",0.0852569250004365,1.06927033529932,0.51187570447412,"pituitary","m.inc.d3"
"LOC101748353",0.0698308885329161,1.15595243193167,0.511782338440688,"pituitary","m.inc.d3"
"LOC101751192",0.0725305039400923,1.13947930506078,0.510496412273269,"pituitary","m.inc.d3"
"CNOT4",0.030831525646428,1.51100498440643,0.510019928944265,"pituitary","m.inc.d3"
"LRP4",0.0594435808654305,1.2258950366759,0.50956247876682,"pituitary","m.inc.d3"
"ELMSAN1",0.0276552325806436,1.5582226847607,0.509027871974553,"pituitary","m.inc.d3"
"XYLT1",0.0999766172875418,1.00010156170433,0.503491946969631,"pituitary","m.inc.d3"
"FAM219A",0.042190876003093,1.37478145733061,0.495879885407022,"pituitary","m.inc.d3"
"FOXN3",0.00894363536315693,2.04848591551725,0.495711822379474,"pituitary","m.inc.d3"
"WTIP",0.00653633655755812,2.18466559397147,0.494091915129095,"pituitary","m.inc.d3"
"LOC395991",0.0206001505884123,1.68612960489893,0.493545840128257,"pituitary","m.inc.d3"
"ZBTB21",0.022196074029546,1.65372383537302,0.492524193629032,"pituitary","m.inc.d3"
"NEDD9",0.0204170239974726,1.69000756076362,0.490525548795292,"pituitary","m.inc.d3"
"DYRK3",0.00349304049383656,2.45679637967932,0.487590547415517,"pituitary","m.inc.d3"
"WBP4",0.0244610867690353,1.61152425182507,0.486985184189713,"pituitary","m.inc.d3"
"LOC101749375",0.0286981553218662,1.54214601822356,0.48619527347723,"pituitary","m.inc.d3"
