"gene","lfc","padj","logpadj","direction","tissue"
"PRORSD1",3.05830463820075,0.0288884056358226,1.53927642640335,"m.inc.d8","pituitary"
"ZIC4",2.81010453710827,0.0439996766698023,1.35655051490101,"m.inc.d8","pituitary"
"COL9A1",2.56909574988192,0.0230685039637919,1.63698056938603,"m.inc.d8","pituitary"
"PTCH1",2.29367598542355,0.00687470302240459,2.16274605800922,"m.inc.d8","pituitary"
"TAGLN",2.258463098279,0.0765544402942801,1.11602961437947,"m.inc.d8","pituitary"
"IGLL1",2.15482534667116,0.0882859749812587,1.0541082825156,"m.inc.d8","pituitary"
"MYH11",1.92372532290881,0.0890998028674333,1.05012325683496,"m.inc.d8","pituitary"
"GPR143",1.8620174396692,0.0375168036365128,1.42577416981743,"m.inc.d8","pituitary"
"PDE6H",1.68082947451322,0.0116942125492256,1.93202901686808,"m.inc.d8","pituitary"
"NGF",1.45572867125021,0.0403599679231394,1.39404918759888,"m.inc.d8","pituitary"
"SPIRE2",1.43755903334619,0.0254083335932245,1.59502381724003,"m.inc.d8","pituitary"
"LOC772096",1.42177908822426,3.57279043996392e-05,4.44699245635181,"m.inc.d8","pituitary"
"CELSR1",1.37508719188306,0.0940293253670021,1.02673667981659,"m.inc.d8","pituitary"
"LOC422305",1.37035793814876,0.0362684305792826,1.44047123696173,"m.inc.d8","pituitary"
"GINS3",1.36722131337542,0.00175224145483118,2.75640604926635,"m.inc.d8","pituitary"
"RNF220",1.20162443910579,0.039563159327966,1.40270903497383,"m.inc.d8","pituitary"
"ONECUT2",1.19078054538141,0.0570936846824183,1.24341192781828,"m.inc.d8","pituitary"
"NPFF",1.18921508072741,0.0590421752061688,1.22883765080164,"m.inc.d8","pituitary"
"LOC107050516",1.17303787186627,0.0708231191785065,1.14982495004074,"m.inc.d8","pituitary"
"CLEC3B",1.16727477685274,0.00011484917891906,3.93987210532047,"m.inc.d8","pituitary"
"PERP2",1.16719816717603,0.0639971334740875,1.19383947827028,"m.inc.d8","pituitary"
"C11ORF31",1.15276124847823,0.0720925726642236,1.14210947615572,"m.inc.d8","pituitary"
"COL23A1",1.1480446675829,0.0884309745354988,1.05339558890483,"m.inc.d8","pituitary"
"C6H10ORF90",1.14751699270474,0.0849862361866089,1.07065140407655,"m.inc.d8","pituitary"
"SAMSN1",1.1276434326657,3.5986653157112e-05,4.44385854187129,"m.inc.d8","pituitary"
"PMP22",1.1150795005547,0.0680580358969127,1.16712058846738,"m.inc.d8","pituitary"
"KCNC2",1.09362712413091,0.0540199613884369,1.26744573056683,"m.inc.d8","pituitary"
"CA12",1.08923179983924,0.0708789891595998,1.14948248476573,"m.inc.d8","pituitary"
"PRLHR",1.08696552705594,0.0273873968200401,1.56244924559999,"m.inc.d8","pituitary"
"AKNA",1.08607473980707,0.0949201116606443,1.02264175956581,"m.inc.d8","pituitary"
"CHST3",1.0776084392663,0.0439717142961868,1.35682660249807,"m.inc.d8","pituitary"
"CAPN13",1.05726118549452,0.0989148524420459,1.00473849253499,"m.inc.d8","pituitary"
"IL12RB2",1.0512409657386,0.0852081021432107,1.06951910771227,"m.inc.d8","pituitary"
"TULP1",1.03780119492429,0.0574074473273008,1.24103176398963,"m.inc.d8","pituitary"
"LOC100857781",1.00985116652032,0.0723439776849995,1.14059761612798,"m.inc.d8","pituitary"
"PLXNA2",1.00388470097707,0.0204342822473826,1.68964061224529,"m.inc.d8","pituitary"
"ANGPT4",0.99442992039415,0.0367985208383661,1.43416963797448,"m.inc.d8","pituitary"
"ANKRD42",0.991972205754378,0.0773163661637349,1.11172856581943,"m.inc.d8","pituitary"
"ZBTB16",0.950222145298148,0.00045276916146445,3.34412316102013,"m.inc.d8","pituitary"
"SLC37A4",0.947877133447041,0.086771810862021,1.06162133905647,"m.inc.d8","pituitary"
"GJA3",0.946575843874887,0.0457508444276902,1.33960088570897,"m.inc.d8","pituitary"
"SPHK1",0.943290151411169,0.00149187068248024,2.82626882050897,"m.inc.d8","pituitary"
"LOC419250",0.902667065992492,0.0329238191722496,1.482489792256,"m.inc.d8","pituitary"
"CCR5",0.896645862849148,0.0470644865747219,1.32730667465749,"m.inc.d8","pituitary"
"FRMD5",0.886225981464096,0.0415116851083088,1.38182963669168,"m.inc.d8","pituitary"
"TCF7",0.885008106440604,0.0614786585177833,1.21127561750086,"m.inc.d8","pituitary"
"ITGB6",0.879553720504985,0.0224112192491498,1.64953451567494,"m.inc.d8","pituitary"
"LOC107049720",0.859431558704322,0.0890998028674333,1.05012325683496,"m.inc.d8","pituitary"
"C26H6ORF132",0.858180445812052,0.0076326637207711,2.11732387130511,"m.inc.d8","pituitary"
"SLC19A3",0.850904203436179,0.0594216851080046,1.2260550364312,"m.inc.d8","pituitary"
"FRMD5",0.846309351535149,0.067781842016678,1.16888663309662,"m.inc.d8","pituitary"
"OLFML2B",0.845176182933434,0.000931476465771998,3.03082811330072,"m.inc.d8","pituitary"
"LOC107050679",0.843938926297994,0.0562518168041179,1.24986344627863,"m.inc.d8","pituitary"
"LOC101748192",0.83716916465288,0.0757068945966697,1.12086456767377,"m.inc.d8","pituitary"
"FAM167B",0.8345111564099,0.0472156571643564,1.32591396127026,"m.inc.d8","pituitary"
"SYNDIG1L",0.832743365536765,0.0741584863637865,1.12983914308367,"m.inc.d8","pituitary"
"FAM180B",0.831433731731529,0.0491426339927901,1.30854156951086,"m.inc.d8","pituitary"
"LOC101749756",0.8285021083111,0.0803695832722201,1.09490828354527,"m.inc.d8","pituitary"
"LOC107055293",0.825507867739488,0.0146070555217165,1.83543731996911,"m.inc.d8","pituitary"
"GRIN2C",0.822882782139092,0.0447152585243877,1.34954425400057,"m.inc.d8","pituitary"
"NFYA",0.814377408650322,0.0313839606201296,1.50329224982088,"m.inc.d8","pituitary"
"SLC26A4",0.810962674166318,0.0821314900285608,1.08549029813565,"m.inc.d8","pituitary"
"CHKA",0.795978278764828,0.00679471512518788,2.16782874675377,"m.inc.d8","pituitary"
"SERPING1",0.795933021075584,0.0116122317831263,1.93508430412454,"m.inc.d8","pituitary"
"TBX20",0.788932593719923,0.0362805048366281,1.44032667844115,"m.inc.d8","pituitary"
"TGFA",0.788078559153458,0.0221992443660577,1.65366180812759,"m.inc.d8","pituitary"
"SHROOM1",0.787669893707989,0.0831768160868652,1.07999770794764,"m.inc.d8","pituitary"
"GRIK3",0.786187478019615,0.0297319079098382,1.52677722102956,"m.inc.d8","pituitary"
"RPH3A",0.78086084336958,0.0595977204669036,1.22477035112516,"m.inc.d8","pituitary"
"ATHL1",0.766804199677456,0.00958700734084005,2.0183169400862,"m.inc.d8","pituitary"
