"gene","padj","logpadj","lfc","tissue","direction"
"KPNA2",6.81469500738006e-21,20.1665535763041,4.88613501483837,"pituitary","inc.d17"
"LOC100859449",0.0128852786289209,1.88990618590667,4.80853463442628,"pituitary","inc.d17"
"FOXM1",1.35017864239419e-07,6.86960876611739,4.69810795293955,"pituitary","inc.d17"
"FGF6",1.36527814405637e-13,12.864778862086,4.67150026291559,"pituitary","inc.d17"
"CDCA3",2.1480426905317e-07,6.6679570916512,4.58737511911591,"pituitary","inc.d17"
"CDK1",1.81018045918422e-21,20.7422781276053,4.50192200336049,"pituitary","inc.d17"
"CKAP2",8.40000630342361e-20,19.0757203880404,4.41260599932802,"pituitary","inc.d17"
"DEPDC1",9.53601065251582e-11,10.0206332724606,4.296792085158,"pituitary","inc.d17"
"SHCBP1",6.55755900041154e-12,11.1832577932366,4.27294128708748,"pituitary","inc.d17"
"CCNB3",1.87049072750024e-13,12.728044440369,4.10208262084174,"pituitary","inc.d17"
"SLC13A3",0.000593404582338701,3.22664910433409,4.09410427268386,"pituitary","inc.d17"
"LOC423793",4.62562581367207e-17,16.3348295020518,4.06832017664543,"pituitary","inc.d17"
"CENPK",1.24651476278376e-10,9.9043025736724,3.91297892520017,"pituitary","inc.d17"
"ESCO2",1.29083640841658e-08,7.88912879369312,3.89176814540098,"pituitary","inc.d17"
"RRM2",6.84375919549929e-13,12.1647052799471,3.87330088693003,"pituitary","inc.d17"
"LOC101749834",1.58405896915228e-07,6.80022865513242,3.83337033220012,"pituitary","inc.d17"
"BUB1",2.83616436869813e-16,15.5472686034079,3.8212297352927,"pituitary","inc.d17"
"PBK",1.74434740493514e-12,11.7583670165244,3.79395160869075,"pituitary","inc.d17"
"LOC101749531",0.000223535500918149,3.6506534943285,3.74804759704253,"pituitary","inc.d17"
"RACGAP1",4.7152329054055e-17,16.3264968507455,3.71336013688652,"pituitary","inc.d17"
"PRC1",0.0142376966827468,1.84656026342967,3.61528171215571,"pituitary","inc.d17"
"CENPI",2.17413038411855e-13,12.6627144145251,3.56336997190867,"pituitary","inc.d17"
"CDC45",7.47390940002843e-13,12.1264521710443,3.5563329964921,"pituitary","inc.d17"
"MKI67",4.05304753866567e-15,14.392218302338,3.48661954472631,"pituitary","inc.d17"
"CDC6",0.000270005036353623,3.56862813495143,3.43507528571859,"pituitary","inc.d17"
"NUF2",2.68116475512158e-09,8.5716764981985,3.39835776141716,"pituitary","inc.d17"
"ANLN",2.15459820054245e-06,5.66663370720021,3.36256600121826,"pituitary","inc.d17"
"SKA1",1.36316414572341e-14,13.8654518453468,3.2853335147254,"pituitary","inc.d17"
"PHGDH",1.78194702405199e-05,4.74910521135632,3.23944507017803,"pituitary","inc.d17"
"LOC107052690",0.0364046252782169,1.43884343488955,3.1761755825465,"pituitary","inc.d17"
"PRLH",0.0160469895386906,1.7946064305093,3.10472729752425,"pituitary","inc.d17"
"GAS2L3",2.41246907920766e-05,4.61753824433258,3.0927256152869,"pituitary","inc.d17"
"MLN",1.22728231685123e-07,6.91105552321638,3.05484070457234,"pituitary","inc.d17"
