"gene","padj","logpadj","lfc","tissue","direction"
"LGALS1",0.00322734997748633,2.49115393665694,2.97770165505503,"pituitary","inc.d3"
"TH",0.0859273649442868,1.06586850611399,2.45636824243192,"pituitary","inc.d3"
"TSPAN1",0.00592485866510735,2.22732200509779,2.42753356247579,"pituitary","inc.d3"
"BTC",1.51705882362385e-06,5.8189975792133,2.34640358693017,"pituitary","inc.d3"
"SGK2",0.00569963332255902,2.24415308311901,2.20720944085856,"pituitary","inc.d3"
"CPLX3",0.0120136744872972,1.9203241395175,2.12365635829173,"pituitary","inc.d3"
"LOC100857380",0.0113933849351365,1.94334722936646,1.72568926345833,"pituitary","inc.d3"
"FDX1L",0.00298267065138358,2.52539469909634,1.66711172869439,"pituitary","inc.d3"
"SLC12A4",0.00701153263711457,2.15418704008063,1.65652054534891,"pituitary","inc.d3"
"UMOD",0.052098994324568,1.28317065987718,1.64391054258089,"pituitary","inc.d3"
"ECEL1",0.0172321687239697,1.76366006175209,1.62565524254697,"pituitary","inc.d3"
"C23H1ORF63",0.0167229435121397,1.7766872772219,1.49113060907551,"pituitary","inc.d3"
"CYP26A1",0.0316211682429959,1.5000220891124,1.46162724070256,"pituitary","inc.d3"
"SLC6A2",0.00965759103282511,2.01513118948733,1.4508317716847,"pituitary","inc.d3"
"ANGPTL7",0.0343775542633701,1.46372502374277,1.35078187252104,"pituitary","inc.d3"
"RASA4",0.0372678872012343,1.42866522766082,1.30936043087269,"pituitary","inc.d3"
"ADAMTSL2",0.0784030246899342,1.1056671824583,1.24327289385762,"pituitary","inc.d3"
"CDKN1A",0.0366392647537208,1.43605324997705,1.21128989357118,"pituitary","inc.d3"
"KRT14",0.0204417088256551,1.6894828021512,1.20369423351913,"pituitary","inc.d3"
"HTRA3",0.0464813120195173,1.33272162169357,1.15782461426819,"pituitary","inc.d3"
"CHRNB4",0.0620228974841913,1.20744794896612,1.08217355302147,"pituitary","inc.d3"
"LOC100859442",0.072013990957243,1.14258312016257,1.03521988035401,"pituitary","inc.d3"
"CSRP1",0.00479753927057583,2.31898146163166,1.01330541949585,"pituitary","inc.d3"
"AGR2",0.0777672805172187,1.10920308783947,0.993153891798045,"pituitary","inc.d3"
"ALDH1A2",0.006732739329009,2.17180819975521,0.983050695029113,"pituitary","inc.d3"
"GNRHR",0.0154067951650085,1.81228769138566,0.980669848402526,"pituitary","inc.d3"
