"gene","padj","logpadj","lfc","tissue","direction"
"ABCB5",2.40567014718422e-05,4.61876392108526,6.55764790027923,"hypothalamus","hatch"
"OVALY",0.0495865039199838,1.30463651041796,4.36410440043784,"hypothalamus","hatch"
"SHOX",0.00186016952501254,2.73044747490974,4.3301843738588,"hypothalamus","hatch"
"LOC107050953",0.000530735217377726,3.27512209344211,4.2538820333783,"hypothalamus","hatch"
"PDC",0.0198243810737837,1.70280036267045,4.21574995315571,"hypothalamus","hatch"
"PITX2",2.40567014718422e-05,4.61876392108526,4.05151035461998,"hypothalamus","hatch"
"OvoDA1",0.0633040209924388,1.19856870326281,4.01844200932309,"hypothalamus","hatch"
"RBP4B",0.0375524314288527,1.4253619382351,3.8867418239233,"hypothalamus","hatch"
"SFN",0.0159909508831468,1.79612571067371,3.79146451615533,"hypothalamus","hatch"
"NR5A1",0.000881713590759178,3.05467246492824,3.73008578085186,"hypothalamus","hatch"
"LOC107057165",0.0278887727374349,1.55457059670875,3.55894782710016,"hypothalamus","hatch"
"NPVF",0.000266756075043119,3.57388568126559,3.4568189184686,"hypothalamus","hatch"
"AGRP",0.0304176386776794,1.5168745032698,3.15558448341556,"hypothalamus","hatch"
"BARHL1",0.0893965605225269,1.04867919009471,3.05966482480494,"hypothalamus","hatch"
"LOC107054855",7.09932087102639e-07,6.14878319438973,2.99294746544185,"hypothalamus","hatch"
"WNT8B",0.00153395394950283,2.81418767805132,2.9729860499684,"hypothalamus","hatch"
"TYRP1",0.0163580928142913,1.78626733199183,2.92672829381164,"hypothalamus","hatch"
"ATP6",0.00919517149185942,2.03644016666802,2.78050358562045,"hypothalamus","hatch"
"CALCA",9.25433701004598e-05,4.03365468908744,2.73832544050004,"hypothalamus","hatch"
"LHX3",0.0171119304283938,1.76670099413464,2.72843069255308,"hypothalamus","hatch"
"JPH2",0.00720927326312932,2.14210851249559,2.67906102482843,"hypothalamus","hatch"
"C10ORF122",0.0123669784822361,1.90773639485605,2.65053367440285,"hypothalamus","hatch"
"SHOX2",2.05444574293354e-05,4.68730532378917,2.61275654705338,"hypothalamus","hatch"
"LOC101748683",0.0777778726550144,1.10914393965119,2.57910099998878,"hypothalamus","hatch"
"PAX7",0.0255308093846623,1.59293541685573,2.55404852675625,"hypothalamus","hatch"
"CAPN2",8.18222154740016e-11,10.0871287654254,2.54108343764339,"hypothalamus","hatch"
"OC3",0.035722558508862,1.44705744377877,2.41340621517432,"hypothalamus","hatch"
"MST1R",0.00896224954500034,2.04758296775306,2.33936570756239,"hypothalamus","hatch"
