"gene","padj","logpadj","lfc","tissue","direction"
"IQCG",6.42867285479469e-170,169.19187867425,32.9126119134286,"gonads","extend"
"LOC107053414",1.88117260087853e-29,28.7255713553427,17.5214540753652,"gonads","extend"
"C8H1ORF111",1.29639040324289e-30,29.8872641925689,12.4867295119322,"gonads","extend"
"LOC422928",1.67356018012935e-12,11.7763586660799,8.67819075220534,"gonads","extend"
"LOC101748962",2.26727017266703e-12,11.6444967253489,8.41398487173172,"gonads","extend"
"DLEU7",6.24116272787487e-10,9.20473449376958,7.67832949791521,"gonads","extend"
"LOC101750588",1.9124784830609e-14,13.7184034423132,7.66520327795254,"gonads","extend"
"LOC101752063",3.05169019374651e-09,8.51545955786516,7.41032679228988,"gonads","extend"
"CAPZA3",1.51035132515441e-11,10.8209220190454,7.39573531853384,"gonads","extend"
"LOC100859449",6.08118042639104e-07,6.21601211103831,6.95815467984897,"gonads","extend"
"CRISP2",0.0116285111018774,1.93447588816348,6.81266879672525,"gonads","extend"
"COL10A1",6.0598260454666e-08,7.21753984259581,5.67515441544657,"gonads","extend"
"C12ORF50",1.71361707238806e-05,4.76608621971075,5.54880539310764,"gonads","extend"
"LOC107049904",0.000826586020103532,3.08271194413444,5.29245785418269,"gonads","extend"
"LOC425470",0.00789394064378195,2.10270614348077,4.38020235400633,"gonads","extend"
"MUC2",6.01759654930295e-09,8.22057693296101,4.37247989307018,"gonads","extend"
"LOC107057630",0.0261031083216586,1.58330777440243,4.10949942164079,"gonads","extend"
"RP11-5A19.5",0.0298464928365232,1.5251066940566,3.92881519994522,"gonads","extend"
"LOC107056420",2.38918688819303e-10,9.62174987731733,3.61086708634936,"gonads","extend"
"CDC20B",1.63725911765355e-07,6.78588258237078,3.39345556670844,"gonads","extend"
"ANKRD31",0.0511439305310668,1.29120589847711,3.02865689545317,"gonads","extend"
"CA4",8.12520297462799e-05,4.09016578116018,2.95203740643846,"gonads","extend"
"CLDN34",0.0319000005411741,1.49620930957514,2.92119493077451,"gonads","extend"
"LOC107049720",0.0272511493392609,1.56461517628009,2.80239796658248,"gonads","extend"
"AHRR",0.0175857950873906,1.75483799161998,2.76175209171257,"gonads","extend"
"LOC107054772",0.039951785685493,1.39846380468479,2.75403617606002,"gonads","extend"
"HSD17B3",0.0267173475794302,1.57320665954962,2.67424412982946,"gonads","extend"
"GSTA3",0.0173983997100793,1.75949069591531,2.66375129073906,"gonads","extend"
