"gene","lfc","padj","logpadj","direction","tissue"
"PSMB5",2.02398213354635,0.0924355887906672,1.03416078809106,"m.inc.d3","pituitary"
"HTRA3",1.34973000152478,0.0873365923316005,1.05880375723324,"m.inc.d3","pituitary"
"CHRNA3",1.33597568219792,0.0472570806331205,1.32553311097465,"m.inc.d3","pituitary"
"PSTK",1.25675878300378,0.0617021919215898,1.20969940772458,"m.inc.d3","pituitary"
"LOC107051352",1.19263038498198,0.093213765584966,1.03051994734412,"m.inc.d3","pituitary"
"SLITRK6",1.17854293911293,0.0845678884051333,1.07279451327119,"m.inc.d3","pituitary"
"TMEM26",1.02729079810269,0.0929885997607607,1.03157029192432,"m.inc.d3","pituitary"
"PIWIL1",1.01545763415837,0.093213765584966,1.03051994734412,"m.inc.d3","pituitary"
"PKDREJ",1.00107892616979,0.0366923021621255,1.43542503872262,"m.inc.d3","pituitary"
"VDHAP",0.982060594802286,0.0905030006238316,1.04333702153768,"m.inc.d3","pituitary"
"HSPA8",0.889619017289043,0.0924355887906672,1.03416078809106,"m.inc.d3","pituitary"
"PRKG2",0.864950793740458,0.0617021919215898,1.20969940772458,"m.inc.d3","pituitary"
"CHRNA5",0.862236915934265,0.0905030006238316,1.04333702153768,"m.inc.d3","pituitary"
"LOC107056696",0.775362469087154,0.0849599404893636,1.07078580046635,"m.inc.d3","pituitary"
"SLC38A1",0.65021446767406,0.0827258415206946,1.08235880632664,"m.inc.d3","pituitary"
"CCND2",0.608282202003227,0.0839724391789532,1.07586323151616,"m.inc.d3","pituitary"
"STAT4",0.591092389204325,0.0827258415206946,1.08235880632664,"m.inc.d3","pituitary"
"IRF2",0.539746888060455,0.0598612232846384,1.22285441244838,"m.inc.d3","pituitary"
"TRIM59",0.512750654040058,0.0905030006238316,1.04333702153768,"m.inc.d3","pituitary"
"IREB2",0.483306907706123,0.0432062496379176,1.36445342941302,"m.inc.d3","pituitary"
"EPHB2",0.472774662636539,0.0612315427914833,1.21302479793179,"m.inc.d3","pituitary"
"BAZ1A",0.466462027895577,0.0472570806331205,1.32553311097465,"m.inc.d3","pituitary"
"KCNH2",0.465581262025104,0.0873365923316005,1.05880375723324,"m.inc.d3","pituitary"
"LCOR",0.462469743953734,0.0490041681455065,1.30976697863259,"m.inc.d3","pituitary"
"C2CD2",0.451274570196834,0.0306787095049653,1.51316291286713,"m.inc.d3","pituitary"
"ITGA2",0.437506064916053,0.093213765584966,1.03051994734412,"m.inc.d3","pituitary"
"RBSN",0.436808540697929,0.0419636297870375,1.37712695307378,"m.inc.d3","pituitary"
"PTGS2",0.434232277614783,0.09949647391544,1.00219231007037,"m.inc.d3","pituitary"
"ANAPC10",0.427313526385374,0.0621955242164296,1.2062408673678,"m.inc.d3","pituitary"
"KLF11",0.425870202111163,0.0919519129096536,1.03643923154319,"m.inc.d3","pituitary"
"FLRT2",0.416871523781878,0.0692998703479262,1.15926757790238,"m.inc.d3","pituitary"
"CDH12",0.397261919268639,0.093213765584966,1.03051994734412,"m.inc.d3","pituitary"
"AKAP11",0.379506074822251,0.0150303011290258,1.82303231832432,"m.inc.d3","pituitary"
"FBXO42",0.367671906032087,0.0241844590138723,1.61646362297132,"m.inc.d3","pituitary"
"AUTS2",0.365284789765038,0.0203591856872007,1.69123959660187,"m.inc.d3","pituitary"
"EFR3B",0.360708578070088,0.09949647391544,1.00219231007037,"m.inc.d3","pituitary"
"CNOT4",0.353267695553649,0.0737000019525042,1.13253250063536,"m.inc.d3","pituitary"
"PTPRN2",0.352434641075076,0.0924355887906672,1.03416078809106,"m.inc.d3","pituitary"
"ATRNL1",0.345091350401879,0.00272621912228268,2.56443924029383,"m.inc.d3","pituitary"
"PDE3B",0.339253161517858,0.0472570806331205,1.32553311097465,"m.inc.d3","pituitary"
"BICC1",0.338545560659751,0.0759878037099491,1.11925610780502,"m.inc.d3","pituitary"
"TTC39C",0.335152859115162,0.0759878037099491,1.11925610780502,"m.inc.d3","pituitary"
"SP3",0.331976643358768,0.00451333862832627,2.34550208086134,"m.inc.d3","pituitary"
"KLHL29",0.323222666446368,0.0968688250269831,1.01381596801782,"m.inc.d3","pituitary"
"KIAA1549",0.31894511271445,0.042642480576593,1.37015753968994,"m.inc.d3","pituitary"
"BCL10",0.312053612999194,0.0849599404893636,1.07078580046635,"m.inc.d3","pituitary"
"LOC101749275",0.310941663928835,0.0873365923316005,1.05880375723324,"m.inc.d3","pituitary"
"GTF2A1",0.305187825644471,0.00451333862832627,2.34550208086134,"m.inc.d3","pituitary"
"TET2",0.304350455837943,0.0209516912223491,1.67878091499415,"m.inc.d3","pituitary"
"CNOT11",0.300341453473848,0.0241844590138723,1.61646362297132,"m.inc.d3","pituitary"
"SLAIN2",0.298995687535275,0.0687112514868302,1.16297214127317,"m.inc.d3","pituitary"
"RAB10",0.297886974115187,0.0962351493142013,1.01666627551824,"m.inc.d3","pituitary"
"ZBTB2",0.29576158027498,0.0941469205605418,1.02619388069709,"m.inc.d3","pituitary"
"COX11",0.29213643114537,0.0827258415206946,1.08235880632664,"m.inc.d3","pituitary"
"SAMD12",0.291655599650199,0.0598612232846384,1.22285441244838,"m.inc.d3","pituitary"
"ZDHHC20",0.290489471628615,0.0670058761562662,1.17388710968218,"m.inc.d3","pituitary"
"HELZ",0.289394214123094,0.0472570806331205,1.32553311097465,"m.inc.d3","pituitary"
"EML4",0.289261369931438,0.0472570806331205,1.32553311097465,"m.inc.d3","pituitary"
"SECISBP2L",0.286233925022834,0.0839724391789532,1.07586323151616,"m.inc.d3","pituitary"
"TMEM131",0.286206739420249,0.042642480576593,1.37015753968994,"m.inc.d3","pituitary"
"CPT1A",0.278992509204549,0.0929885997607607,1.03157029192432,"m.inc.d3","pituitary"
"RP11-345J4.5",0.278909734015888,0.042642480576593,1.37015753968994,"m.inc.d3","pituitary"
"TSHZ3",0.277395530362587,0.0490041681455065,1.30976697863259,"m.inc.d3","pituitary"
"RBL2",0.275457707122587,0.0851058099510867,1.0700407907548,"m.inc.d3","pituitary"
"TAB3",0.27205183828978,0.0456654594741565,1.34041216823425,"m.inc.d3","pituitary"
"STAM",0.268033062673299,0.0849599404893636,1.07078580046635,"m.inc.d3","pituitary"
"COPS3",0.263440305487823,0.0617021919215898,1.20969940772458,"m.inc.d3","pituitary"
"LPGAT1",0.26331826298187,0.0366923021621255,1.43542503872262,"m.inc.d3","pituitary"
