"gene","padj","logpadj","lfc","tissue","direction"
"RAD21L1",2.58190129352733e-17,16.5880603648952,11.1378366701057,"gonads","inc.d3"
"ATP8A2",0.0032012230119464,2.49468406984711,3.76112235329723,"gonads","inc.d3"
"LOC107055618",0.0831166527848163,1.08031195469961,3.35801456095218,"gonads","inc.d3"
"LOC107048991",5.75427875777498e-07,6.24000910316327,3.30738552510246,"gonads","inc.d3"
"KIAA1024L",0.0790332185168401,1.10219033166774,3.21084960214312,"gonads","inc.d3"
"THRSP",0.0520570976322085,1.28352004900922,3.21042988745638,"gonads","inc.d3"
"TMEM196",0.000539433308832476,3.26806224031636,3.14876991099968,"gonads","inc.d3"
"RAB6A",0.0307279791434284,1.51246600061953,3.12301317910808,"gonads","inc.d3"
"MMP13",0.000321033738532168,3.49344932370609,3.01654049364598,"gonads","inc.d3"
"FAM155A",0.00104446461056675,2.9811062705673,2.96854535142957,"gonads","inc.d3"
"SIX6",0.0784680448309243,1.10530716846531,2.77424832741412,"gonads","inc.d3"
"PAX5",0.0247837927006512,1.60583223214377,2.66963511093057,"gonads","inc.d3"
"FER1L6",2.0044982078201e-05,4.69799432770689,2.63297413376055,"gonads","inc.d3"
"DRGX",0.0648617405641062,1.18801140121895,2.60280661124938,"gonads","inc.d3"
"HMX3",0.0429427792347751,1.36710985167277,2.57863137273322,"gonads","inc.d3"
"LOC769866",0.0683863781444254,1.16503039661121,2.57205459845225,"gonads","inc.d3"
"LOC101750451",0.0749035059517217,1.12549785413161,2.53295294790031,"gonads","inc.d3"
"MMP10",0.000227042952972569,3.64389197331652,2.5047751889797,"gonads","inc.d3"
"LOC101747625",0.0804288641051624,1.09458806478426,2.46710986752731,"gonads","inc.d3"
"SFRP4",0.0420396513046055,1.37634089485868,2.43845879513474,"gonads","inc.d3"
"LOC101750114",0.066302281141714,1.17847152935969,2.43405789254843,"gonads","inc.d3"
"HBAA",2.87816238342935e-06,5.54088470718959,2.43035191914076,"gonads","inc.d3"
"HBAD",0.0416443555469673,1.38044385430343,2.42200072861182,"gonads","inc.d3"
"PCP4L1",0.000249475762933697,3.60297164056343,2.36941109640098,"gonads","inc.d3"
"OMD",0.00347621760055405,2.45889304587066,2.3539558506476,"gonads","inc.d3"
"HSD17B3",0.0156646415321049,1.80507953901464,2.32242533223428,"gonads","inc.d3"
"HBG2",1.23893669914171e-05,4.90695088241792,2.28573929087635,"gonads","inc.d3"
"DNM3",0.0931802818900979,1.03067598005297,2.25364606108621,"gonads","inc.d3"
"SLITRK1",0.0431972381428617,1.36454401933459,2.24282892659074,"gonads","inc.d3"
"MGP",0.000190817314001102,3.71938222169697,2.23419002830639,"gonads","inc.d3"
"GPR139",2.88283082051541e-05,4.54018084351969,2.2230599264601,"gonads","inc.d3"
"MMP7",0.0621147234484518,1.20680544403413,2.22220957433613,"gonads","inc.d3"
"ITGBL1",0.000194609918067234,3.71083503019249,2.15951622427651,"gonads","inc.d3"
"SLC12A4",0.0246361144278321,1.60842778740121,2.13809717930434,"gonads","inc.d3"
"PKIG",0.0691012215572978,1.16051427518869,2.13528618440878,"gonads","inc.d3"
"CALB2",5.62668037591255e-05,4.24974775428265,2.1077436936228,"gonads","inc.d3"
"ADAM15",0.0129432735606613,1.8879558697622,2.06064401402588,"gonads","inc.d3"
"ZP3",0.00549876974680985,2.25973446540332,2.03128463926754,"gonads","inc.d3"
"GCGR",0.00372208716096655,2.42921346111294,2.02921503384392,"gonads","inc.d3"
"LOC693258",0.00299748264393663,2.52324332287945,2.02262157832272,"gonads","inc.d3"
"CDK3",0.0921300356679681,1.03559876070095,2.01002219874867,"gonads","inc.d3"
"EN1",0.0889110694676256,1.05104416580782,2.00492420019284,"gonads","inc.d3"
"OTOR",0.039050902210083,1.4083689279753,2.00470407918869,"gonads","inc.d3"
"OTOP1",0.00539678829503643,2.26786461808465,1.99237128505927,"gonads","inc.d3"
"HEMGN",0.00131915271360963,2.87970492481842,1.98627730569139,"gonads","inc.d3"
"LOC101747522",0.00763817408270034,2.11701044778326,1.95542113193128,"gonads","inc.d3"
"CCR4",0.0955839223373278,1.01961515194343,1.95105095905917,"gonads","inc.d3"
"CA13",0.000630501541851321,3.20031384705014,1.94389898629565,"gonads","inc.d3"
"ASB4",0.0584271455109312,1.23338533085786,1.91860761594063,"gonads","inc.d3"
"PRSS12",1.35644952932888e-08,7.86759636079788,1.90311348559257,"gonads","inc.d3"
"LOC107049166",0.0776765099989249,1.10971029548751,1.87699745229613,"gonads","inc.d3"
"LOC107053832",0.0315629774367184,1.50082203514118,1.86991854180733,"gonads","inc.d3"
"KEL",0.000377430137519005,3.4231634246914,1.84385606696871,"gonads","inc.d3"
"WNT4",9.39717513905746e-05,4.02700267894252,1.82963798659616,"gonads","inc.d3"
"NECAB1",0.000322822307903831,3.49103646197727,1.81336169329397,"gonads","inc.d3"
"LOC426093",0.033267996166282,1.47797335723562,1.81091762700149,"gonads","inc.d3"
"SNTG1",0.000418820498921799,3.37797207018624,1.79602168040331,"gonads","inc.d3"
"KRT12",0.0536427785965549,1.2704887345882,1.79371893745842,"gonads","inc.d3"
"ADPRHL1",0.0851379759432672,1.06987667888426,1.78919004250778,"gonads","inc.d3"
"LOC107055086",0.00646746037192846,2.18926622365595,1.78022971910719,"gonads","inc.d3"
"PKD2L2",0.0330988765638926,1.48018674671921,1.76133497554258,"gonads","inc.d3"
"HSPB2",0.0804645925313845,1.09439518362011,1.75786596007294,"gonads","inc.d3"
"MMP9",9.81837467182386e-05,4.00796039912544,1.75240078867391,"gonads","inc.d3"
"NRN1L",0.0314790080630783,1.50197896117698,1.73215760202665,"gonads","inc.d3"
"RFESD",3.85310014107348e-05,4.41418970363936,1.72787960794903,"gonads","inc.d3"
"CYTL1",0.000155638114939886,3.80788403793102,1.71969493622095,"gonads","inc.d3"
"NR5A2",0.000249475762933697,3.60297164056343,1.71169656009536,"gonads","inc.d3"
"VCAN",4.9917487124953e-05,4.30174728540967,1.71161320949141,"gonads","inc.d3"
"LOC100858617",0.00144243722972559,2.84090307687375,1.66566440771775,"gonads","inc.d3"
"SMTNL1",0.0102060897991865,1.99114061480845,1.64373488360397,"gonads","inc.d3"
"GSC",0.0672786406687371,1.17212279182415,1.64195655142861,"gonads","inc.d3"
"LOC101751171",6.15064983333482e-05,4.21107899737542,1.64133948572891,"gonads","inc.d3"
"TNFRSF14",0.00420735564410059,2.37599077589784,1.6358399289893,"gonads","inc.d3"
"RNF212",0.000965126490059102,3.01541576402959,1.63205738428259,"gonads","inc.d3"
"LOC107052775",0.0886217997028182,1.05245943470311,1.62383707470479,"gonads","inc.d3"
"TMIE",0.0209455058646662,1.67890914632782,1.61851317270008,"gonads","inc.d3"
"TWIST1",0.076702899299394,1.11518821980681,1.60420619775753,"gonads","inc.d3"
"LOC107054855",0.0662567991571282,1.17876954856233,1.6014131201048,"gonads","inc.d3"
"TMED11",0.0136894470949434,1.86361409229437,1.59971078849162,"gonads","inc.d3"
"SPON2",5.44340890897601e-07,6.26412904024814,1.59579205779252,"gonads","inc.d3"
"GPR141",0.0934580828458009,1.02938313212863,1.59555540894086,"gonads","inc.d3"
"P4HA3",0.00146145099548464,2.83521574256958,1.58709941341198,"gonads","inc.d3"
"LOC768881",0.0314630120142747,1.50219970388173,1.58412256123747,"gonads","inc.d3"
"SLA2",0.0780859928307004,1.10742686345831,1.57725124558885,"gonads","inc.d3"
"COLEC11",5.62668037591255e-05,4.24974775428265,1.57612195684945,"gonads","inc.d3"
"RLN1",2.66801728971357e-05,4.57381136036161,1.56018974832285,"gonads","inc.d3"
"H1F0",6.27369088234494e-05,4.2024768836936,1.54945963257546,"gonads","inc.d3"
"CCDC178",0.0832926133470787,1.07939351149653,1.54928535265074,"gonads","inc.d3"
"EDAR",0.000322822307903831,3.49103646197727,1.53708893844741,"gonads","inc.d3"
"NR0B1",0.00108903768419576,2.96295709200262,1.53259230117943,"gonads","inc.d3"
"FAM180A",0.0213708479014544,1.67017824659505,1.5308657046703,"gonads","inc.d3"
"ANXA5",0.0191733929992172,1.71730102585715,1.52828019244301,"gonads","inc.d3"
"TMEM240",0.0671933173211422,1.172673917346,1.51073405739621,"gonads","inc.d3"
"LOC420209",0.0255820123982442,1.59206529492083,1.50989588630302,"gonads","inc.d3"
"EPB42",0.00986118684861807,2.00607081215957,1.49838198514949,"gonads","inc.d3"
"AVPR1A",0.0129175896709662,1.88881851499843,1.49827325844586,"gonads","inc.d3"
"PDPN",5.75427875777498e-07,6.24000910316327,1.49603071934122,"gonads","inc.d3"
"NDP",0.000396998492424694,3.40121114243809,1.4646790001761,"gonads","inc.d3"
"SIX2",0.00650706358917215,2.18661494917645,1.45834583458985,"gonads","inc.d3"
"EMID1",0.00629770103229849,2.20081796026107,1.45415456353182,"gonads","inc.d3"
"LOC418355",0.0900809699245916,1.045366946309,1.44456718509723,"gonads","inc.d3"
"LOC107051429",0.0513686417485153,1.28930191741608,1.43641799948166,"gonads","inc.d3"
"LOC772158",0.023597138973522,1.62714064971353,1.43532452857793,"gonads","inc.d3"
"HSP25",0.00900105997670455,2.04570634445763,1.41267491663516,"gonads","inc.d3"
"GPR143",0.00169415530844125,2.77104677906595,1.4020459554513,"gonads","inc.d3"
"UMOD",0.000190947236561184,3.71908662246958,1.39469499127355,"gonads","inc.d3"
"ARTN",0.00339427382624408,2.46925312476737,1.39278845181226,"gonads","inc.d3"
"HSD3B2",0.0231021802704679,1.6363470315905,1.39274243938051,"gonads","inc.d3"
"ATP2B4",0.0399625893698502,1.39834637948999,1.38723464011832,"gonads","inc.d3"
"MYOZ2",0.0283633663455089,1.54724222558642,1.37837535981358,"gonads","inc.d3"
"HMGCLL1",0.000377430137519005,3.4231634246914,1.37486790973171,"gonads","inc.d3"
"LOC100857781",0.0236573059229011,1.62603471403759,1.37432483694279,"gonads","inc.d3"
"LOC396380",0.00139085206467732,2.85671906045438,1.37152395952779,"gonads","inc.d3"
"PPARG",0.000129550199781397,3.8875619129453,1.36660915500847,"gonads","inc.d3"
"S100A9",0.058907850112184,1.22982682688975,1.35746073545098,"gonads","inc.d3"
"MMP2",0.000689224222087049,3.16163946811621,1.35689775848649,"gonads","inc.d3"
"MKX",0.00313354299708278,2.50396434172748,1.3398764250664,"gonads","inc.d3"
"CLEC3B",0.00057463607870771,3.24060711017182,1.3350372754111,"gonads","inc.d3"
"ECM2",0.000235150539988997,3.62865401962268,1.32355618205999,"gonads","inc.d3"
"SCARA5",0.000591129868963582,3.22831709580535,1.30615332222645,"gonads","inc.d3"
"MLIP",0.0167648996707401,1.7755990412554,1.30570807552055,"gonads","inc.d3"
"LYVE1",0.000180745636323114,3.74293217892233,1.29684869796565,"gonads","inc.d3"
