"gene","padj","logpadj","lfc","tissue","direction"
"LOC107049005",0.0998347263790999,1.00071836801568,4.56225599100023,"hypothalamus","n5"
"DPP4",0.0236889947719782,1.62545336790727,3.03313147712927,"hypothalamus","n5"
"IGJ",0.0307248731552557,1.51250990138166,2.46857056122366,"hypothalamus","n5"
"LRRC19",0.0192727705695893,1.71505584857269,2.06860813704293,"hypothalamus","n5"
"LOC107049139",0.0352571979595379,1.45275220590698,2.05938093816833,"hypothalamus","n5"
"FAM83F",0.0349661558101329,1.45635211153452,1.99647933303703,"hypothalamus","n5"
"SERPINB2",0.0622143272203058,1.20610959093279,1.67990277421834,"hypothalamus","n5"
"IAPP",0.0078129744411877,2.10718359640837,1.64677904755558,"hypothalamus","n5"
"CYP2W1",0.0472608631915422,1.32549835050094,1.60298190217442,"hypothalamus","n5"
"LOC769174",0.0301800400122286,1.52028018877916,1.53820766145818,"hypothalamus","n5"
"SH2D1B",0.0595516784770528,1.22510599332396,1.51821315531625,"hypothalamus","n5"
"VSIG1",0.0180433861436343,1.74368195651155,1.47270836029268,"hypothalamus","n5"
"PI15",0.0103635992616613,1.98448938860535,1.44538074593058,"hypothalamus","n5"
"LOC100857682",0.0180211930440855,1.74421646111989,1.4328416641337,"hypothalamus","n5"
"SLCO4C1",0.0089024086800371,2.05049247257754,1.43269796387499,"hypothalamus","n5"
"LIPI",0.0310140626993594,1.50844133945943,1.4249576396949,"hypothalamus","n5"
"TGM3",0.0190486807419033,1.72013509696219,1.40932212855817,"hypothalamus","n5"
"NPPC",0.0172550775437895,1.76308308466202,1.39056771820701,"hypothalamus","n5"
"SH2D4A",0.0651890531705063,1.18582532676485,1.38222499675973,"hypothalamus","n5"
"SPATA16",0.00927398301944578,2.03273370362759,1.38134380381139,"hypothalamus","n5"
"LOC419726",0.0224407192225788,1.64896322810252,1.36016875146317,"hypothalamus","n5"
"TCP10",0.0196754653897435,1.70607498634846,1.35153155508622,"hypothalamus","n5"
"LOC101747255",0.0403581681371412,1.39406855467463,1.3514151995408,"hypothalamus","n5"
"KIF26B",0.0423584102318182,1.37306034791547,1.34249490563811,"hypothalamus","n5"
"CPA6",0.00565689578083394,2.24742182236011,1.3359326364354,"hypothalamus","n5"
"SLC45A2",0.0450827676019259,1.34598943075037,1.3274269310848,"hypothalamus","n5"
"PNLIP",0.0735174771126751,1.13360940497945,1.31920534382286,"hypothalamus","n5"
"TRPC4",0.0155757676719177,1.8075505393743,1.31595618452398,"hypothalamus","n5"
"LOC772158",0.0335767467007056,1.4739613855767,1.31387503359412,"hypothalamus","n5"
"UCN3",0.0299420956541516,1.52371780655866,1.30875658576158,"hypothalamus","n5"
"HSPA8",0.00585058541917642,2.23280067552509,1.30134616444975,"hypothalamus","n5"
"GPR112",0.0664815092850165,1.17729912961634,1.29676874571719,"hypothalamus","n5"
"SLC15A1",0.0891353111218743,1.04995021529646,1.26894642612406,"hypothalamus","n5"
"MUSK",0.0724101356523552,1.14020063891615,1.24023751259757,"hypothalamus","n5"
"MAP1LC3C",0.0199231518819383,1.70064195423307,1.23490667453557,"hypothalamus","n5"
"GABRA3",0.0131451659931638,1.88123392538418,1.23160104741385,"hypothalamus","n5"
"SHISA3",0.00853800345938434,2.06864367356683,1.21868424234414,"hypothalamus","n5"
"SS2",0.00796467134537895,2.09883214024367,1.2107106683852,"hypothalamus","n5"
"CTD-2207O23.12",0.0264878932091338,1.57695258319141,1.20031688079149,"hypothalamus","n5"
"HTR1D",0.0165820436667472,1.78036194552909,1.19426955322526,"hypothalamus","n5"
"BET3L",0.01837178590128,1.73584862434896,1.17491973109741,"hypothalamus","n5"
"SCN3A",0.0185294886512724,1.73213656551623,1.16478827434733,"hypothalamus","n5"
"CDHR5",0.00921468852774984,2.03551934009392,1.15436741396164,"hypothalamus","n5"
"VGLL1",0.0828812413120892,1.08154375312305,1.15370972928969,"hypothalamus","n5"
"FOXG1",0.00619969444609943,2.20762971431513,1.12739498550196,"hypothalamus","n5"
"LOC420300",0.0771591837974049,1.11261237504264,1.11914495198503,"hypothalamus","n5"
"TPD52L1",0.000746342414458806,3.12706187682796,1.11581773428547,"hypothalamus","n5"
"LOC427533",0.0286017368967997,1.54360759268245,1.11543631616091,"hypothalamus","n5"
"ARSI",0.0479845836106179,1.31889826946281,1.11330739696744,"hypothalamus","n5"
"LHX8",0.0316915688401668,1.49905626122741,1.10576570758738,"hypothalamus","n5"
