"gene","lfc","padj","logpadj","direction","tissue"
"LOC107053414",7.14767281304527,2.25778039427314e-05,4.64631830253219,"inc.d17","gonads"
"LOC100859449",5.37327539263309,8.12812351746572e-06,5.09000970533745,"inc.d17","gonads"
"GPA33",4.97257427460938,4.17974661224431e-05,4.37885004555502,"inc.d17","gonads"
"OVALX",4.72162262864454,0.0892922172214106,1.04918639290421,"inc.d17","gonads"
"CLDN34",4.66094863906886,0.000227877394863861,3.64229875412108,"inc.d17","gonads"
"SULT1C3",4.27549572139285,0.000188424505146562,3.72486261662881,"inc.d17","gonads"
"LOC418356",4.12083773974301,0.00124221659836611,2.90580267205501,"inc.d17","gonads"
"PKIG",3.90357607674399,0.000349267960924469,3.45684125127013,"inc.d17","gonads"
"AVPR2",3.7743080301078,7.32455136786604e-05,4.13521897089563,"inc.d17","gonads"
"MEF2A",3.63724493188493,0.0533973762552004,1.27248008203292,"inc.d17","gonads"
"SFTPC",3.61031848971684,0.0209294095399328,1.67924302379539,"inc.d17","gonads"
"LOC107057165",3.52718969400137,0.00556598961045028,2.25445760866104,"inc.d17","gonads"
"MUC13",3.30974087640185,1.73542038101912e-05,4.76059530643926,"inc.d17","gonads"
"LOC421740",3.09340619629926,0.00927158539947043,2.03284599709925,"inc.d17","gonads"
"SSPO",2.7432697480288,0.0136959000457505,1.8634094221863,"inc.d17","gonads"
"ZIC4",2.63931460650704,0.0196677406766001,1.70624552661047,"inc.d17","gonads"
"LOC107050953",2.63891898526118,0.0172208258278255,1.76394602571234,"inc.d17","gonads"
"LOC770996",2.56468684065273,0.0863194788289115,1.06389119045688,"inc.d17","gonads"
"CYP2W1",2.52826600097548,0.00193914978555386,2.71238864346019,"inc.d17","gonads"
"GAL3ST2",2.385437048876,0.011554674838956,1.93724227152923,"inc.d17","gonads"
"DRD5",2.32630505076243,0.00052644864182874,3.27864399040122,"inc.d17","gonads"
"TRIM66",2.28409465375798,0.00402016674001588,2.39575593378939,"inc.d17","gonads"
"XG",2.25816664232524,0.0447831426944333,1.34888543270965,"inc.d17","gonads"
"COL10A1",2.23270862312052,0.0874377780349607,1.05830088719075,"inc.d17","gonads"
"EGFL6",2.20191115653465,0.0374200943075998,1.42689512230852,"inc.d17","gonads"
"LOC418544",2.14560103053605,0.03479577186323,1.45847352524962,"inc.d17","gonads"
"GSTA3",2.08131046845021,0.0548855965231883,1.26054161130974,"inc.d17","gonads"
"NOXO1",2.05416152778743,0.00663520078582211,2.17814593054556,"inc.d17","gonads"
"SLC24A1",2.05353763201833,0.0796293465174597,1.09892684832028,"inc.d17","gonads"
"C1ORF146",2.02695051705918,0.0120270648085035,1.91984034880369,"inc.d17","gonads"
"ANXA13",1.9882661605494,0.00859616269439687,2.06569537347257,"inc.d17","gonads"
"ADAM15",1.98732937793362,0.00295349598116061,2.52966361575286,"inc.d17","gonads"
"OVSTL",1.89216578820195,0.0251446219924428,1.59955488888896,"inc.d17","gonads"
"RPE65",1.88369167347097,0.0702719977032109,1.15321770009664,"inc.d17","gonads"
"LOC100857343",1.85088151649247,0.0421535442619083,1.37516590410739,"inc.d17","gonads"
"OTX2",1.84035253405141,0.0666026927794368,1.17650821173647,"inc.d17","gonads"
"POPDC3",1.82663734842083,0.00363644997397429,2.439322382567,"inc.d17","gonads"
"MARCH4",1.82595495512999,0.0572763750419011,1.24202447584539,"inc.d17","gonads"
"LGALS2",1.8224038471761,0.0156569337735954,1.80529328541938,"inc.d17","gonads"
"IFI6",1.81688255983523,0.0183654498635375,1.73599842910148,"inc.d17","gonads"
"SPTSSB",1.80711898708367,0.0469588526834029,1.32828252247923,"inc.d17","gonads"
"LOC101749876",1.80623028069949,0.0156450080782182,1.80562420827204,"inc.d17","gonads"
"TAC1",1.79659192629426,0.0956395243029713,1.01936259266823,"inc.d17","gonads"
"CLRN3",1.7931128487414,0.0651169151539758,1.18630618188021,"inc.d17","gonads"
"CAPN8",1.76462496538623,0.0634178803744892,1.19778827755722,"inc.d17","gonads"
"LPHN3",1.76149225682642,0.000338382476100048,3.47059213597022,"inc.d17","gonads"
"GRIA1",1.74032020593342,0.0139585128068866,1.85516085063612,"inc.d17","gonads"
"FOXG1",1.73786447777084,0.00661200599464373,2.17966676135596,"inc.d17","gonads"
"LOC101750367",1.62850696686615,0.0489247674473773,1.31047122998393,"inc.d17","gonads"
"C11ORF34",1.62697454087553,0.0773282832048014,1.11166163165511,"inc.d17","gonads"
"GTF2A1L",1.61752696977664,0.0807889079619188,1.09264826226514,"inc.d17","gonads"
"MSANTD1",1.61612779051988,0.0990713513074197,1.00405191330347,"inc.d17","gonads"
"VIL1",1.58878466515319,0.0956395243029713,1.01936259266823,"inc.d17","gonads"
"CHRNB3",1.58393758827169,0.0585609703739303,1.23239173549216,"inc.d17","gonads"
"UCN3",1.58216788668247,0.074989298507674,1.12500070901726,"inc.d17","gonads"
"PLA2G4F",1.56845961605723,0.0261151922072232,1.58310677341767,"inc.d17","gonads"
"MEP1B",1.54818771438925,0.0377030635278076,1.42362336016112,"inc.d17","gonads"
"MEP1A",1.54664045284102,0.000587436929521029,3.23103875481175,"inc.d17","gonads"
"LOC101751171",1.51664363134716,0.000134804802592377,3.87029463523234,"inc.d17","gonads"
"PTGES3",1.51137748984641,0.07718889422121,1.11244518056327,"inc.d17","gonads"
"VSX1",1.49810320645609,0.0713306879611834,1.14672358733071,"inc.d17","gonads"
"LOC420209",1.49365970945961,0.0250839802767793,1.60060354937689,"inc.d17","gonads"
"GRIN1",1.4927325891254,0.0826319489746981,1.08285200376087,"inc.d17","gonads"
"NTS",1.49207399451446,0.000117732573776545,3.92910336167471,"inc.d17","gonads"
"SLC32A1",1.47547153882595,0.0773282832048014,1.11166163165511,"inc.d17","gonads"
"GSTT1L",1.47000118005747,0.0767560547303155,1.11488735614719,"inc.d17","gonads"
"ISL1",1.45549766567944,0.0572763750419011,1.24202447584539,"inc.d17","gonads"
"MARCH11",1.4550105738857,0.0021140086561813,2.6748932387296,"inc.d17","gonads"
"BRCA1",1.42272550684743,0.0585609703739303,1.23239173549216,"inc.d17","gonads"
"DCT",1.42015033526065,0.00529526714516545,2.27611212493429,"inc.d17","gonads"
"LOC100857468",1.41791245066538,0.0906917379562441,1.04243227549171,"inc.d17","gonads"
"CYP3A7",1.40737067813894,0.0457989500782892,1.33914447790076,"inc.d17","gonads"
"RBPJL",1.40042769855709,0.0317461141882072,1.49830942595934,"inc.d17","gonads"
"LOC408038",1.39817106012806,0.0684014007924128,1.16493500427132,"inc.d17","gonads"
"MFSD2B",1.38555555623114,0.0363350345113775,1.4396744229733,"inc.d17","gonads"
"ANXA10",1.3692436891942,0.0445783600134001,1.35087591275645,"inc.d17","gonads"
"OPNVA",1.3621026589982,0.0767364403330645,1.11499835081875,"inc.d17","gonads"
"LOC415939",1.36117729948925,0.0691172137307327,1.16041377755691,"inc.d17","gonads"
"LOC101748113",1.35154002179419,0.0313896728346481,1.50321321080035,"inc.d17","gonads"
"LOC107054001",1.3493394080666,0.0551854056250529,1.25817576094005,"inc.d17","gonads"
"AICDA",1.29904818626759,0.0943909118708517,1.02506981835386,"inc.d17","gonads"
"GREM1",1.28659293836761,0.0168698484488078,1.77288881890122,"inc.d17","gonads"
"APOLD1",1.27835262167782,0.0392111634533688,1.40659027134729,"inc.d17","gonads"
"MFI2",1.26291495421455,0.0512643860286681,1.29018423961568,"inc.d17","gonads"
"OFCC1",1.26158231581821,0.0791965819292845,1.10129356186106,"inc.d17","gonads"
"PITX2",1.25697225878828,0.00282638559650399,2.54876858876836,"inc.d17","gonads"
"UNC45B",1.25533462222665,0.00890050503428128,2.05058534982939,"inc.d17","gonads"
"GUCY2C",1.25422839371334,0.0680239767905797,1.16733798211046,"inc.d17","gonads"
"ADAMTS17",1.25290457638998,0.0754842860690222,1.12214344815631,"inc.d17","gonads"
"C8ORF88",1.2274864828016,0.00159564080811496,2.79706486524731,"inc.d17","gonads"
