"gene","padj","logpadj","lfc","tissue","direction"
"REG4",4.23267365285871e-09,8.37338521516085,6.60268379785975,"pituitary","lay"
"PROCA1",1.30312862870513e-09,8.88501271400367,5.88042265643677,"pituitary","lay"
"PRPH2",0.0120989638314102,1.91725182154881,4.69270743145018,"pituitary","lay"
"LOC101747844",0.0422036682779174,1.37464979918951,3.85900971225035,"pituitary","lay"
"LOC107054855",8.11582624104098e-05,4.09066725973688,3.11165643529916,"pituitary","lay"
"APOD",0.0162889309253708,1.78810741835865,3.09691851241452,"pituitary","lay"
"TMEM88B",0.026853318511478,1.57100203688556,3.03677153791653,"pituitary","lay"
"LOC769726",0.0589837274858364,1.22926778560962,2.86209905151104,"pituitary","lay"
"CRABP1",0.0198873960140519,1.70142207815072,2.6205459065396,"pituitary","lay"
"STMND1",0.0813366565424962,1.08971368384916,2.58516711555761,"pituitary","lay"
"DLK1",0.000102878738307087,3.98767437052434,2.46518728624868,"pituitary","lay"
"PLLP",0.0166999528552934,1.77728475488324,2.45357722527053,"pituitary","lay"
"NINJ2",0.0308732693389903,1.5104173782697,2.34835747135978,"pituitary","lay"
"TMEM52",0.00152036861265421,2.81805110479623,2.08082208931435,"pituitary","lay"
"TNFRSF25",0.00637512862531476,2.19551104843112,1.94610456113475,"pituitary","lay"
"PLA2G4E",0.000283381558500675,3.54762841556347,1.9336234684469,"pituitary","lay"
"SLC30A2",0.0388313938433263,1.41081702028061,1.92829933940092,"pituitary","lay"
"MTBP",0.0296775441668865,1.52757204001354,1.9018072560774,"pituitary","lay"
"ASB11",0.00345109630663283,2.4620429210749,1.81800927066222,"pituitary","lay"
"APCDD1L",0.041116616902425,1.38598262652865,1.80552431018202,"pituitary","lay"
"GRID2IP",2.8768803272037e-05,4.54107820356537,1.75719519479165,"pituitary","lay"
"PLP1",0.0130836651846922,1.8832705781439,1.74515630451118,"pituitary","lay"
"LOC107050516",0.0261748637234395,1.58211557074988,1.72518549683613,"pituitary","lay"
"CLUL1",0.0335965017368068,1.47370594152374,1.62435743094147,"pituitary","lay"
"MCHR1",0.0261748637234395,1.58211557074988,1.56653417236412,"pituitary","lay"
"SLC10A4",0.00872673813259268,2.0591480559201,1.50703216941527,"pituitary","lay"
"LRG1",0.0450086160683292,1.34670434060803,1.44384810373579,"pituitary","lay"
"CNP",0.0308732693389903,1.5104173782697,1.40470331511505,"pituitary","lay"
"GPRC6A",0.00220579807076186,2.65643424745695,1.37967465857887,"pituitary","lay"
"MT4",0.00290924826043215,2.53621921669199,1.33445205628565,"pituitary","lay"
"PAPLN",0.061114438520248,1.21385617390001,1.22903629589974,"pituitary","lay"
"MBP",0.0046403797652175,2.33344647565432,1.19610258297283,"pituitary","lay"
"CNTN4",8.10445628643228e-08,7.09127611588306,1.181558527368,"pituitary","lay"
"GRIN2C",0.0314426199600461,1.50248127348554,1.1755549252249,"pituitary","lay"
"ABCC6",0.00612056545445199,2.2132084532786,1.16201087225439,"pituitary","lay"
"C11ORF97",0.0842043110650803,1.07466567306274,1.15654283640368,"pituitary","lay"
"LOC100859848",0.0335965017368068,1.47370594152374,1.15544959091115,"pituitary","lay"
"TBX20",0.00506610070160584,2.29532618175489,1.13230688423233,"pituitary","lay"
"BCL11B",0.0471720871957083,1.32631490735564,1.12144174809979,"pituitary","lay"
"BRINP2",0.0532141052899729,1.27397323541831,1.10632753329473,"pituitary","lay"
"GATA2",1.48468500347898e-07,6.82836567817304,1.08626635337538,"pituitary","lay"
"ZBTB16",0.0130836651846922,1.8832705781439,1.02896332351689,"pituitary","lay"
"ROM1",0.000547826871631182,3.26135666884197,0.997760126373321,"pituitary","lay"
"C18ORF42",0.0124790158743118,1.90381966282734,0.947866030542566,"pituitary","lay"
"ATCAY",0.0033474121687813,2.47529080942097,0.899766176214143,"pituitary","lay"
"SFRP4",0.0966786989715771,1.01466920262999,0.895661128216849,"pituitary","lay"
"ESR1",3.6765795546103e-12,11.4345560322342,0.886319094025961,"pituitary","lay"
"TMEM201",1.61786528507445e-05,4.79105764365362,0.842093972082194,"pituitary","lay"
"NFKBIE",0.00190684899945024,2.71968369672956,0.839925998353156,"pituitary","lay"
"FADS6",0.0227119722357888,1.64374515138441,0.81213749737314,"pituitary","lay"
"PRKG2",0.0790958443675378,1.101846333388,0.810842265371796,"pituitary","lay"
"TTC18",0.0790958443675378,1.101846333388,0.770660265241526,"pituitary","lay"
"AMPH",7.38629992260825e-08,7.13157306168785,0.756054536618467,"pituitary","lay"
"FAM65C",0.0987349232241885,1.00552920719957,0.748599442693957,"pituitary","lay"
