"gene","lfc","padj","logpadj","direction","tissue"
"PTCH1",2.23011730547017,0.052114714938477,1.28303963343214,"extend","pituitary"
"DLK1",1.84129691782088,0.0439842602943058,1.35670270738315,"extend","pituitary"
"CHODL",1.57065459660456,0.0489741170367607,1.31003338523663,"extend","pituitary"
"ADAMTS1",1.55563086830661,0.00153767579098859,2.81313522306983,"extend","pituitary"
"LOC419250",1.42080109517266,0.00182735049636269,2.73817814447171,"extend","pituitary"
"PPP1R17",1.39476185090631,0.00928398153886164,2.03226573180708,"extend","pituitary"
"ZBTB16",1.29812451949448,4.45203062621332e-06,5.35144185674755,"extend","pituitary"
"FKBP5",1.27599870501889,6.89267159776694e-08,7.16161241302986,"extend","pituitary"
"LOC772096",1.1909288520959,0.00765757137937752,2.11590894626474,"extend","pituitary"
"CEBPD",1.18587721859638,0.000190860266345448,3.71928447445074,"extend","pituitary"
"GJD2",1.1496200065919,0.0553820857709148,1.25663069211264,"extend","pituitary"
"SAMSN1",1.00604370372346,0.00384633120669297,2.41495332148967,"extend","pituitary"
"FAM84A",0.968953831656239,0.0489741170367607,1.31003338523663,"extend","pituitary"
"DIO2",0.881153460689418,0.0456630600314985,1.34043498837219,"extend","pituitary"
"MT4",0.87570458088705,0.0909247772019034,1.04131775444815,"extend","pituitary"
"NETO1",0.721306107944441,0.0724085854582279,1.14020993661951,"extend","pituitary"
"PLS3",0.706836487914322,0.0631901725590616,1.19935045866757,"extend","pituitary"
"GLYCTK",0.689633591631013,0.076271999682278,1.11763486722615,"extend","pituitary"
"LOC100858799",0.679469659084533,0.0039807115527356,2.40003929078912,"extend","pituitary"
"LOC100858799",0.667384015162304,0.0270546178788972,1.56775859569031,"extend","pituitary"
"LOC427201",0.66544593835774,0.091927751695905,1.03655336142145,"extend","pituitary"
"RNF19A",0.643109163796214,0.0104892488301914,1.97925561195742,"extend","pituitary"
"ENAH",0.636939572973088,0.0544746536233658,1.2638055225308,"extend","pituitary"
"CISH",0.632042112767594,0.07539187313675,1.12267546635949,"extend","pituitary"
"ACAD10",0.572313141098134,0.0313354478291549,1.50396409421944,"extend","pituitary"
"NT5DC3",0.563730973965154,0.00182735049636269,2.73817814447171,"extend","pituitary"
"DNAJC12",0.532679168425542,0.0491232577929141,1.30871283904585,"extend","pituitary"
"ABCC3",0.5229042960889,0.0969652223740713,1.01338400222106,"extend","pituitary"
"FGD4",0.515955884268329,0.00153767579098859,2.81313522306983,"extend","pituitary"
"KLF9",0.501883906227962,0.076271999682278,1.11763486722615,"extend","pituitary"
"TMEM201",0.495638784442583,0.0105969302787009,1.97481992304636,"extend","pituitary"
"CLSTN3",0.493084375015839,0.0969652223740713,1.01338400222106,"extend","pituitary"
"RASGRP1",0.490810315052407,0.0114671322984258,1.94054517692739,"extend","pituitary"
"KREMEN1",0.486860573423499,0.0969652223740713,1.01338400222106,"extend","pituitary"
"TBC1D8B",0.484381030294856,0.0215196921463511,1.66716394583545,"extend","pituitary"
"CDC14B",0.478489304496455,0.0668589150982925,1.17484067486651,"extend","pituitary"
"LHFPL5",0.473842452907705,0.00694694757666994,2.15820597840344,"extend","pituitary"
"ASB14",0.458815610390606,0.0729484333214613,1.13698403080481,"extend","pituitary"
"MPP7",0.450151020241696,0.0236514856677888,1.62614157386665,"extend","pituitary"
"NT5C1B",0.432189868183403,0.0598111632542084,1.22321775100754,"extend","pituitary"
"SLC7A6",0.421549928346402,0.0399461431959007,1.39852514550132,"extend","pituitary"
"ALG14",0.403432024034298,0.0976949197271911,1.01012801961605,"extend","pituitary"
"RIMBP2",0.396338167804428,0.020263243315076,1.69329104065843,"extend","pituitary"
"ANKZF1",0.392145794038925,0.0628974221964065,1.20136715342305,"extend","pituitary"
"SAT1",0.38691761842901,0.0590575318463519,1.22872470718314,"extend","pituitary"
"PLS1",0.3850338487111,0.0553820857709148,1.25663069211264,"extend","pituitary"
"ALDH18A1",0.37947010840341,0.018457139383467,1.7338356080904,"extend","pituitary"
"DDX3X",0.367392974144187,0.0116856616663008,1.93234669192492,"extend","pituitary"
"NPHP1",0.341346266719909,0.0975039587483011,1.01097775119746,"extend","pituitary"
"TPST1",0.340773231771989,0.033561872925647,1.47415381129456,"extend","pituitary"
"CDK5RAP2",0.331443086250673,0.0726866316055129,1.13854545645627,"extend","pituitary"
"SMPD2",0.329263100930396,0.0914523682047957,1.03880504376922,"extend","pituitary"
"MAPK10",0.327612123549157,0.0675944220084592,1.17008914120181,"extend","pituitary"
"PXK",0.316785965013649,0.0916783289420137,1.03773331136574,"extend","pituitary"
"SPAG1",0.304284648039358,0.0945063971898112,1.02453879286427,"extend","pituitary"
"NAB1",0.303953435956767,0.0190371620492449,1.72039779325279,"extend","pituitary"
"CABLES1",0.303728906538608,0.0243144566202355,1.61413543160558,"extend","pituitary"
"GUCY1B3",0.302226965854662,0.0385622471122375,1.41383766667766,"extend","pituitary"
"KANSL1L",0.298000947033188,0.0800107404944869,1.09685171020312,"extend","pituitary"
"POMT2",0.291700042817172,0.0254897007578401,1.593635263,"extend","pituitary"
"CSNK2A2",0.290874539016018,0.00548236203340904,2.26103228876728,"extend","pituitary"
"HS6ST2",0.283603032142001,0.0428079057464175,1.36847601825357,"extend","pituitary"
"RERE",0.274092222922017,0.00768187144758828,2.11453296481861,"extend","pituitary"
"WDR82",0.266680901900056,3.65890448554334e-05,4.4366489274751,"extend","pituitary"
"SOGA3",0.255162738246445,0.0769868555095019,1.11358341855473,"extend","pituitary"
"PRKDC",0.254261250297061,0.0510960895876539,1.29161233539341,"extend","pituitary"
"UNC13C",0.252320590159291,0.0916783289420137,1.03773331136574,"extend","pituitary"
"HEATR1",0.25196730655541,0.0634878535147687,1.19730935590643,"extend","pituitary"
"ITFG2",0.24194936649442,0.034179480546382,1.46623454189481,"extend","pituitary"
"DENND5A",0.240645102576648,0.0413438831241357,1.3835887357352,"extend","pituitary"
"DIXDC1",0.239140788849628,0.0726866316055129,1.13854545645627,"extend","pituitary"
"LRSAM1",0.229260673779349,0.0598111632542084,1.22321775100754,"extend","pituitary"
"RP11-49K24.9",0.227172313961503,0.0134039452902186,1.87276735345723,"extend","pituitary"
"TMED8",0.226374291724491,0.0629074942909928,1.2012976131343,"extend","pituitary"
"C6H10ORF118",0.225796607091448,0.0060141172553149,2.22082810885276,"extend","pituitary"
"VPS13A",0.214991340159794,0.0769868555095019,1.11358341855473,"extend","pituitary"
"NELFA",0.211285639899366,0.0413438831241357,1.3835887357352,"extend","pituitary"
"FBXL5",0.187683465702125,0.063299131800381,1.19860224664757,"extend","pituitary"
"LOC100858581",0.180258985206747,0.0439842602943058,1.35670270738315,"extend","pituitary"
"EDC4",0.170307421184245,0.0884443966353732,1.0533296764617,"extend","pituitary"
"DDX6",0.158725724103515,0.0413438831241357,1.3835887357352,"extend","pituitary"
"NR1H3",0.136155038176725,0.0270546178788972,1.56775859569031,"extend","pituitary"
"RBBP4",-0.12910203297241,0.0947001439695711,1.02364936075235,"prolong","pituitary"
"TSG101",-0.156055341893566,0.0710455882664022,1.14846288537965,"prolong","pituitary"
"MIB2",-0.16648196591217,0.047223923443137,1.32583793384095,"prolong","pituitary"
"SERINC3",-0.168901573151036,0.0947001439695711,1.02364936075235,"prolong","pituitary"
"PTDSS1",-0.16950556993119,0.0554687831432193,1.2559513614329,"prolong","pituitary"
"ARPC3",-0.178260810963176,0.091927751695905,1.03655336142145,"prolong","pituitary"
"UFD1L",-0.178307263248854,0.0463029483969361,1.33439135386863,"prolong","pituitary"
"VPS35",-0.178993164956927,0.0215196921463511,1.66716394583545,"prolong","pituitary"
"NUDC",-0.191065985428122,0.0916783289420137,1.03773331136574,"prolong","pituitary"
"COMMD7",-0.191206471954351,0.052114714938477,1.28303963343214,"prolong","pituitary"
"ITM2B",-0.197438992745475,0.0975039587483011,1.01097775119746,"prolong","pituitary"
"TSC22D1",-0.229192183900196,0.0116856616663008,1.93234669192492,"prolong","pituitary"
"MRPL28",-0.233232101278356,0.0740338346116997,1.13056975558103,"prolong","pituitary"
"RNF103",-0.249254080116444,0.00677499561441526,2.16909098158062,"prolong","pituitary"
