"gene","lfc","padj","logpadj","direction","tissue"
"COL1A1",1.37505930061856,7.15925123398679e-07,6.14513239695922,"bldg","pituitary"
"SLC2A9",1.36994012585564,0.0143959142706404,1.84176074828605,"bldg","pituitary"
"LOXL1",1.3694269799591,1.71310143029284e-10,9.76621692231624,"bldg","pituitary"
"NFIA",1.36527017760128,1.72444056479727e-16,15.763351769592,"bldg","pituitary"
"LOC101751874",1.36454676293244,0.00289830590276842,2.53785577867398,"bldg","pituitary"
"MCL1",1.3638151280586,4.372682837768e-16,15.3592520220383,"bldg","pituitary"
"MCL1",1.3638151280586,4.372682837768e-16,15.3592520220383,"bldg","pituitary"
"LOC101748015",1.36349331842025,4.13925067275449e-08,7.38307827195693,"bldg","pituitary"
"IGF2",1.36345722409689,9.90440820665086e-06,5.00417146866295,"bldg","pituitary"
"SKI",1.35912405200558,7.35803105671301e-09,8.13323838343468,"bldg","pituitary"
"RXRA",1.35901770218809,2.79844840571862e-08,7.55308269566033,"bldg","pituitary"
"GATAD2A",1.35790783770065,6.1631049317671e-11,10.2102004379971,"bldg","pituitary"
"GATAD2A",1.35790783770065,6.1631049317671e-11,10.2102004379971,"bldg","pituitary"
"LOC100858707",1.35602504970579,0.00120471482643508,2.9191157447596,"bldg","pituitary"
"SREBF1",1.35446020870811,0.000740573087052543,3.13043207456709,"bldg","pituitary"
"LOC107056269",1.35317165620548,5.11220991450071e-05,4.2913913217437,"bldg","pituitary"
"LOC107051272",1.35299509105253,2.11366927830526e-08,7.6749629649204,"bldg","pituitary"
"LOC107052453",1.35122669117755,0.00877271133114355,2.05686616100438,"bldg","pituitary"
"ID4",1.35058110183609,4.37009187870033e-05,4.35950943213871,"bldg","pituitary"
"OTUB1",1.34926631674548,2.52589784054639e-09,8.5975842183825,"bldg","pituitary"
"HEYL",1.34823980183263,4.84691088336317e-07,6.31453496526165,"bldg","pituitary"
"WDR74",1.34395230118135,4.18121885791674e-08,7.37869709953929,"bldg","pituitary"
"BLB1",1.34018781082312,0.00988021874853154,2.00523344000463,"bldg","pituitary"
"LMF2",1.33785982796608,2.33951993245422e-11,10.6308732503145,"bldg","pituitary"
"SLC8A1",1.33781795709972,6.77882297141658e-08,7.16884570751861,"bldg","pituitary"
"C6ORF137",1.33309357360582,0.000170644609401087,3.7679074263677,"bldg","pituitary"
"NEU3",1.33019644434235,1.32120164660263e-07,6.87903089372268,"bldg","pituitary"
"ZNF212",1.33008443994567,4.62905719686975e-05,4.33450745301899,"bldg","pituitary"
"TTC31",1.32564006056446,3.40886093997041e-10,9.4673907148859,"bldg","pituitary"
"AQP4",1.32218116227549,0.0823989196638664,1.08407848232105,"bldg","pituitary"
"NAB2",1.30862758215858,0.000120200206966549,3.92009478454332,"bldg","pituitary"
"LOC107050350",1.30729518551352,3.54235972528927e-06,5.45070733846625,"bldg","pituitary"
"SPAG5",1.30721752951519,0.00660743328580191,2.1799672131761,"bldg","pituitary"
"WIPF1",1.30616966792533,0.00354960973933366,2.44981939268313,"bldg","pituitary"
"MRC2",1.30615524980379,1.47115957879212e-06,5.83234021617121,"bldg","pituitary"
