"gene","padj","logpadj","lfc","tissue","direction"
"NOX5",2.2172714810493e-23,22.6541811289408,11.2715114200319,"gonads","hatch"
"ODF1",1.01395739831312e-18,17.9939802916163,10.8426014624121,"gonads","hatch"
"PDC",1.01395739831312e-18,17.9939802916163,10.0141155667321,"gonads","hatch"
"CCDC63",3.1959313866708e-15,14.4954025531097,8.65724189294691,"gonads","hatch"
"LOC769866",7.33146305060202e-10,9.13480934986092,7.39759050305574,"gonads","hatch"
"LOC101749216",2.72274297904363e-07,6.56499335317028,5.67775598901912,"gonads","hatch"
"LOC107053409",0.0483352880878111,1.31573568858296,4.1175198809719,"gonads","hatch"
"ZNF609",0.0903936565658285,1.0438620453556,3.87368112787969,"gonads","hatch"
"ERMN",0.0200217884179969,1.6984971323823,3.86269123989915,"gonads","hatch"
"MORN5",0.00188735317842017,2.72414682315946,3.61006625802526,"gonads","hatch"
"FBXO16",0.00333143311230134,2.47736890196662,2.49054160586476,"gonads","hatch"
"HS2ST1",0.0200217884179969,1.6984971323823,1.46112705391637,"gonads","hatch"
"CZH9ORF3",0.0746449531637593,1.12699955012548,1.12708285931229,"gonads","hatch"
"MPPED2",0.0903936565658285,1.0438620453556,1.01210789603326,"gonads","hatch"
"ZWILCH",0.0903936565658285,1.0438620453556,-0.827398678774232,"gonads","inc.d17"
"PITX2",0.0474188574603647,1.32404891439488,-1.29850368453211,"gonads","inc.d17"
"DRD5",0.0072656842594741,2.13872347894062,-2.50598898174567,"gonads","inc.d17"
"GKN2",0.0072656842594741,2.13872347894062,-2.96265526771797,"gonads","inc.d17"
"MMP13",0.00273444122296039,2.56313140738472,-3.0351537340914,"gonads","inc.d17"
"PKIG",0.0473263868197916,1.3248966509118,-3.79030321902643,"gonads","inc.d17"
"CAPZA3",2.30510907136134e-06,5.63730852017903,-6.1473380897789,"gonads","inc.d17"
"LOC100859449",3.41907748187516e-07,6.46609105727022,-7.04535780852227,"gonads","inc.d17"
"FAM229A",3.80238888232687e-09,8.41994346853003,-7.31891371813905,"gonads","inc.d17"
"LOC101750588",3.28301481915697e-17,16.4837271569101,-8.43330803449642,"gonads","inc.d17"
"LOC101748962",9.07265797740223e-19,18.0422654609211,-9.86556484426909,"gonads","inc.d17"
"LOC107053414",2.90230621127568e-52,51.537256768724,-22.3737222920807,"gonads","inc.d17"
"IQCG",9.36784559316543e-121,120.028360276197,-30.4088468918233,"gonads","inc.d17"
