"gene","padj","logpadj","lfc","tissue","direction"
"HMX3",1.24437436642003e-05,4.90504894375185,15.3703726318846,"pituitary","m.inc.d9"
"HAPLN2",0.0858368242922053,1.06632635835203,6.7932187864693,"pituitary","m.inc.d9"
"GFAP",0.00860089482415144,2.06545636306167,6.62790328811243,"pituitary","m.inc.d9"
"LOC100859449",0.0881323166225754,1.05486481397889,5.48804562043754,"pituitary","m.inc.d9"
"APOH",0.00880415537215247,2.05531230179872,5.44932046560483,"pituitary","m.inc.d9"
"SLC32A1",0.0646350084530833,1.18953219005813,4.74079411794377,"pituitary","m.inc.d9"
"PVALB",0.00182038288689787,2.73983725587316,4.639196643964,"pituitary","m.inc.d9"
"SEPP1L",0.00243741007497301,2.61307139805544,4.36616249017178,"pituitary","m.inc.d9"
"APOD",0.00122331472031075,2.91246179831048,4.15446684827958,"pituitary","m.inc.d9"
"LOC769726",0.00735533549185032,2.13339751342777,4.00089467599042,"pituitary","m.inc.d9"
"AGT",1.24437436642003e-05,4.90504894375185,3.94242322551306,"pituitary","m.inc.d9"
"PRLH",0.0538420513711161,1.26887840193816,3.86339246200223,"pituitary","m.inc.d9"
"TH",0.0428444757681422,1.36810516669469,3.43583759496194,"pituitary","m.inc.d9"
"SHANK3",0.0130694303854966,1.88374334017971,3.08207836243115,"pituitary","m.inc.d9"
"SLC6A11",0.0312136595163224,1.50565531129059,2.99435934503505,"pituitary","m.inc.d9"
"NEFM",0.0120816857835843,1.91787246344433,2.95790937115087,"pituitary","m.inc.d9"
"LGALS1",0.0221156214991107,1.65530085146319,2.68739180778255,"pituitary","m.inc.d9"
"PHGDH",0.0617413053238564,1.20942419297904,2.53518885699603,"pituitary","m.inc.d9"
"ANLN",0.0617413053238564,1.20942419297904,2.43259148048715,"pituitary","m.inc.d9"
"TMEM114",0.0130694303854966,1.88374334017971,2.32401803443223,"pituitary","m.inc.d9"
"SEBOX",0.0858368242922053,1.06632635835203,2.26895595301619,"pituitary","m.inc.d9"
"ALK",0.0832866101541803,1.07942481376215,2.22093897857622,"pituitary","m.inc.d9"
"VTN",0.00880415537215247,2.05531230179872,2.21866967876468,"pituitary","m.inc.d9"
"KIF12",0.00415491039177142,2.3814383381323,2.01420535806787,"pituitary","m.inc.d9"
"SARM1",0.000438353120126702,3.35817589786067,1.97100952158779,"pituitary","m.inc.d9"
"SHH",0.0169965535555944,1.76963913294701,1.84199182494345,"pituitary","m.inc.d9"
"CYTH4",0.00606038077870889,2.21750008789694,1.83869923887787,"pituitary","m.inc.d9"
"RASA4",0.0298183227472449,1.52551678885427,1.57539718338733,"pituitary","m.inc.d9"
"ASPA",0.0262283389020145,1.58122921335675,1.5611982899398,"pituitary","m.inc.d9"
"CDKN1A",0.0169965535555944,1.76963913294701,1.52143321491912,"pituitary","m.inc.d9"
"CEBPA",0.00735533549185032,2.13339751342777,1.46979135989185,"pituitary","m.inc.d9"
"LOC395159",0.0452323289957864,1.34455105001712,1.44824001200994,"pituitary","m.inc.d9"
"KIF4A",0.0783291499753132,1.10607658637753,1.32170922883726,"pituitary","m.inc.d9"
"DPYSL3",0.0617413053238564,1.20942419297904,1.27950307970527,"pituitary","m.inc.d9"
"LPAR1",0.0202352020834894,1.69389245406925,1.23801906946087,"pituitary","m.inc.d9"
"GREB1",0.0038061278976917,2.41951662216342,1.22646596594669,"pituitary","m.inc.d9"
"KRT14",0.078811036337736,1.10341296163523,1.21483956575633,"pituitary","m.inc.d9"
"CNTFR",0.0869799837979356,1.06058067756822,1.21237727280822,"pituitary","m.inc.d9"
"DDX10",0.000130796769771577,3.8834029814529,1.07422590827596,"pituitary","m.inc.d9"
"NTN4L",0.00880415537215247,2.05531230179872,1.01523995013886,"pituitary","m.inc.d9"
"CARD10",0.0401379392166656,1.39644492905346,0.992976273539705,"pituitary","m.inc.d9"
"KANK1",0.0311605595459596,1.50639475236209,0.961128051222087,"pituitary","m.inc.d9"
"GADD45B",0.0994708126401631,1.00230433401668,0.925103830859241,"pituitary","m.inc.d9"
