"gene","padj","logpadj","lfc","tissue","direction"
"C5H11ORF91",4.87160089262536e-07,6.31232829862443,6.02596955159344,"gonads","inc.d9"
"PI15",0.0241445650274603,1.61718061415576,3.40681669712047,"gonads","inc.d9"
"LOC101747844",0.0772550328006639,1.11207321874635,2.44815708361732,"gonads","inc.d9"
"METTL11B",0.0155028916706252,1.80958728767058,2.35821421519486,"gonads","inc.d9"
"GMNC",0.000556301462285177,3.2546897984781,2.04614380476435,"gonads","inc.d9"
"LGR6",0.024430452355254,1.61206849153774,2.01209896370125,"gonads","inc.d9"
"ACE2",0.0771709859114681,1.11254595130926,1.90584963920381,"gonads","inc.d9"
"THSD7B",0.00882838283466269,2.05411884232319,1.57447160479315,"gonads","inc.d9"
"TMEM26",0.0314869408391553,1.50186953184399,1.30161514731353,"gonads","inc.d9"
"LPAR3",0.0550162675307342,1.25950887679241,1.12163250827583,"gonads","inc.d9"
"RCAN2",0.0332389908044918,1.47835217064887,1.07693916758964,"gonads","inc.d9"
"NSUN7",0.0067226285686219,2.17246088324983,1.04522883968497,"gonads","inc.d9"
"SCN9A",0.0369139086655887,1.43280996667044,1.03998130024998,"gonads","inc.d9"
"ZBTB7C",0.0834313141313919,1.07867091576513,1.01239957089118,"gonads","inc.d9"
"RIBC2",0.0758993283017968,1.11976206753158,0.959041061482676,"gonads","inc.d9"
"IQCHL",0.0514387453037822,1.28870963328542,0.946753163546673,"gonads","inc.d9"
"FSIP1",0.0690885807996704,1.160593728393,0.914281212153095,"gonads","inc.d9"
"CELSR2",0.0758993283017968,1.11976206753158,0.687665329279077,"gonads","inc.d9"
"WBSCR17",0.0922414386582013,1.03507393211789,0.684199566994425,"gonads","inc.d9"
"RGS12",0.0535258016855893,1.27143681931572,0.648424795931877,"gonads","inc.d9"
"XRCC2",0.0973834671892972,1.01151476712455,0.632778652153048,"gonads","inc.d9"
"CEP135",0.0758993283017968,1.11976206753158,0.514031782827491,"gonads","inc.d9"
"TTBK2",0.0506769298066707,1.29518970413608,0.503267992837307,"gonads","inc.d9"
"STXBP6",0.0535258016855893,1.27143681931572,0.486133727592201,"gonads","inc.d9"
"HELB",0.0627709439287007,1.20224134052336,0.438598269442271,"gonads","inc.d9"
"HEATR5B",0.0572652104394872,1.242109138987,0.394976038468338,"gonads","inc.d9"
"USP1",0.0834313141313919,1.07867091576513,0.290038024778138,"gonads","inc.d9"
"RTN4",0.0834313141313919,1.07867091576513,-0.28073488753385,"gonads","inc.d3"
"NR1H3",0.0192913674495121,1.71463698672995,-0.349428177800266,"gonads","inc.d3"
"RASSF2",0.074838311966286,1.12587601689617,-0.35978257249651,"gonads","inc.d3"
"EIF3J",0.0637851211831394,1.19528061503518,-0.3620851841819,"gonads","inc.d3"
"KLF10",0.0572652104394872,1.242109138987,-0.384739440305161,"gonads","inc.d3"
"C12H3ORF37",0.0572652104394872,1.242109138987,-0.391122655342566,"gonads","inc.d3"
"NUTF2",1.62808147662887e-05,4.78832386482464,-0.400086044454032,"gonads","inc.d3"
"KIAA0319L",0.0535258016855893,1.27143681931572,-0.408776529191475,"gonads","inc.d3"
"C24H11ORF57",0.0772550328006639,1.11207321874635,-0.413924851933105,"gonads","inc.d3"
"NFU1",0.0772550328006639,1.11207321874635,-0.436646280119677,"gonads","inc.d3"
"BNIP3",0.0534087220442816,1.27238781363836,-0.455641467312864,"gonads","inc.d3"
"TEX264",0.0797187621242598,1.09843945365917,-0.461447282407501,"gonads","inc.d3"
"UBE2H",0.000206191195372333,3.68572988358621,-0.480682824232223,"gonads","inc.d3"
"VOPP1",0.0634061647409983,1.19786851525957,-0.48356326927905,"gonads","inc.d3"
"NAGA",0.0822895316933726,1.08465540922232,-0.492791264983671,"gonads","inc.d3"
"WIPI1",0.0652981701466861,1.18509898880658,-0.507826540270195,"gonads","inc.d3"
"MAP1LC3A",0.0583311349503603,1.23409957340912,-0.51871860737903,"gonads","inc.d3"
"PABPC1",0.0506769298066707,1.29518970413608,-0.51921472732207,"gonads","inc.d3"
"PPT1",0.0205104392293882,1.68802503915104,-0.540143775578048,"gonads","inc.d3"
"PLBD2",0.0704037774101858,1.1524040388069,-0.56623904491343,"gonads","inc.d3"
"RETSAT",0.0834313141313919,1.07867091576513,-0.584163313265695,"gonads","inc.d3"
