"","gene","counts","sex","tissue","treatment","extint","samples"
"2375","CRHR1",7.86448987715989,"male","hypothalamus","n9","chicks","s187.l.o.r_male_hypothalamus_n9"
"2376","CRHR1",8.16216485803007,"male","hypothalamus","lay","eggs","s243.blk.pk.r_male_hypothalamus_lay"
"2377","CRHR1",7.49546879802343,"male","hypothalamus","inc.d9","eggs","w34.x_male_hypothalamus_inc.d9"
"2378","CRHR1",6.78742941391537,"male","hypothalamus","control","reference","x.blk.blk.ATLAS_male_hypothalamus_control"
"2379","CRHR1",7.91456948429473,"male","hypothalamus","n9","chicks","x.blk16_male_hypothalamus_n9.NYNO"
"2380","CRHR1",8.05543945833068,"male","hypothalamus","m.n2","loss","x.blk23_male_hypothalamus_m.n2"
"2381","CRHR1",7.53086600805326,"male","hypothalamus","inc.d9","eggs","x.blu106.o153_male_hypothalamus_inc.d9"
"2382","CRHR1",7.67563571244806,"male","hypothalamus","inc.d17","eggs","x.blu117.w89_male_hypothalamus_inc.d17"
"2383","CRHR1",7.72007463709336,"male","hypothalamus","n9","chicks","x.blu23.w14_male_hypothalamus_n9"
"2384","CRHR1",7.7370109100607,"male","hypothalamus","n5","chicks","x.blu30_male_hypothalamus_n5"
"2385","CRHR1",7.53404649011171,"male","hypothalamus","inc.d3","eggs","x.blu42.o28_male_hypothalamus_inc.d3.NYNO"
"2386","CRHR1",8.08401788860424,"male","hypothalamus","prolong","eggs","x.blu57_male_hypothalamus_prolong"
"2387","CRHR1",7.87764607142229,"male","hypothalamus","extend","chicks","x.blu69_male_hypothalamus_extend"
"2388","CRHR1",7.80926887791584,"male","hypothalamus","extend","chicks","x.blu73_male_hypothalamus_extend"
"2389","CRHR1",7.96609634129133,"male","hypothalamus","m.n2","loss","x.blu76_male_hypothalamus_m.hatch"
"2390","CRHR1",6.97091868956111,"male","hypothalamus","control","reference","x.g.ATLAS_male_hypothalamus_control"
"2391","CRHR1",8.49607656732829,"male","hypothalamus","control","reference","x.g.g.ATLAS_male_hypothalamus_control"
"2392","CRHR1",7.50131231820582,"male","hypothalamus","inc.d9","eggs","x.g13.w109_male_hypothalamus_inc.d9"
"2393","CRHR1",7.49559764114548,"male","hypothalamus","inc.d17","eggs","x.g14.w199_male_hypothalamus_inc.d17"
"2394","CRHR1",8.28365992046298,"male","hypothalamus","inc.d3","eggs","x.g147.blu28_male_hypothalamus_inc.d3"
"2395","CRHR1",7.92772762060762,"male","hypothalamus","m.inc.d3","loss","x.g5.w79_male_hypothalamus_m.inc.d3"
"2396","CRHR1",7.85442539337769,"male","hypothalamus","hatch","chicks","x.g70_male_hypothalamus_hatch"
"2397","CRHR1",7.70144873107998,"male","hypothalamus","m.inc.d9","loss","x.o117_male_hypothalamus_m.inc.d9"
"2398","CRHR1",7.44474740576952,"male","hypothalamus","hatch","chicks","x.o160.w102_male_hypothalamus_hatch"
"2399","CRHR1",7.61972662274768,"male","hypothalamus","inc.d3","eggs","x.o163.w101_male_hypothalamus_inc.d3"
"2400","CRHR1",7.78885041795855,"male","hypothalamus","n5","chicks","x.o164.w123_male_hypothalamus_n5"
"2401","CRHR1",7.88724421787651,"male","hypothalamus","n9","chicks","x.o2_male_hypothalamus_n9"
"2402","CRHR1",7.91171645371999,"male","hypothalamus","bldg","reference","x.o30.g134_male_hypothalamus_bldg"
"2403","CRHR1",7.99623252600787,"male","hypothalamus","m.inc.d17","loss","x.o40.r70_male_hypothalamus_m.inc.d17"
"2404","CRHR1",7.93772333309168,"male","hypothalamus","inc.d9","eggs","x.o47.y82_male_hypothalamus_inc.d9"
"2405","CRHR1",7.58595396585336,"male","hypothalamus","m.n2","loss","x.o4_male_hypothalamus_m.hatch"
"2406","CRHR1",7.95366035165774,"male","hypothalamus","n5","chicks","x.o68_male_hypothalamus_n5"
"2407","CRHR1",7.89147846884951,"male","hypothalamus","m.inc.d17","loss","x.r10.w18_male_hypothalamus_m.inc.d17"
"2408","CRHR1",7.52205844914146,"male","hypothalamus","hatch","chicks","x.r178_male_hypothalamus_hatch"
"2409","CRHR1",7.84318579997994,"male","hypothalamus","n5","chicks","x.r181_male_hypothalamus_n5"
"2410","CRHR1",7.75344089841135,"male","hypothalamus","m.inc.d3","loss","x.r185_male_hypothalamus_m.inc.d3"
"2411","CRHR1",7.75876155654838,"male","hypothalamus","inc.d17","eggs","x.r29.w96_male_hypothalamus_inc.d17"
"2412","CRHR1",8.1176112408133,"male","hypothalamus","inc.d3","eggs","x.r64.g140_male_hypothalamus_inc.d3"
"2413","CRHR1",7.82303615852595,"male","hypothalamus","bldg","reference","x.r67.blu35_male_hypothalamus_bldg"
"2414","CRHR1",7.65981112260936,"male","hypothalamus","inc.d9","eggs","x.w192.o157_male_hypothalamus_inc.d9"
"2415","CRHR1",7.9780113798605,"male","hypothalamus","inc.d17","eggs","x.y132.w76_male_hypothalamus_inc.d17"
"2416","CRHR1",8.01654110906938,"male","hypothalamus","inc.d9","eggs","x.y141.w116_male_hypothalamus_inc.d9"
"2417","CRHR1",8.01285402360212,"male","hypothalamus","early","chicks","x.y51_male_hypothalamus_m.inc.d8"
"2418","CRHR1",7.77470386761441,"male","hypothalamus","prolong","eggs","x.y79_male_hypothalamus_prolong"
"2419","CRHR1",7.86546259422416,"male","hypothalamus","m.inc.d9","loss","y.w.blk_male_hypothalamus_m.inc.d9"
"2420","CRHR1",8.01515491343297,"male","hypothalamus","n9","chicks","y129.x_male_hypothalamus_n9"
"2421","CRHR1",8.04849592100634,"male","hypothalamus","n9","chicks","y131.w185.x_male_hypothalamus_n9"
"2422","CRHR1",7.81774691467339,"male","hypothalamus","inc.d17","eggs","y133.w77.r58_male_hypothalamus_inc.d17"
"2423","CRHR1",7.60418704611657,"male","hypothalamus","m.inc.d17","loss","y148.w81.g145_male_hypothalamus_m.inc.d17"
"2424","CRHR1",7.97427801160568,"male","hypothalamus","inc.d3","eggs","y149.r52.x_male_hypothalamus_inc.d3"
"2425","CRHR1",7.97219877860906,"male","hypothalamus","m.inc.d3","loss","y18.x_male_hypothalamus_m.inc.d3"
"2426","CRHR1",7.54215251348617,"male","hypothalamus","m.inc.d17","loss","y4.x_male_hypothalamus_m.inc.d17"
"2427","CRHR1",8.03527714197575,"male","hypothalamus","early","chicks","y55.x_male_hypothalamus_m.inc.d8"
"2428","CRHR1",7.49895771443494,"male","hypothalamus","m.inc.d9","loss","y63.x_male_hypothalamus_m.inc.d9"
"2429","CRHR1",8.03571081125555,"male","hypothalamus","inc.d9","eggs","y95.g131.x_male_hypothalamus_inc.d9"
"2430","CRHR1",7.95745349081275,"male","hypothalamus","inc.d3","eggs","y98.o50.x_male_hypothalamus_inc.d3"
"2431","CRHR2",9.38574771492695,"male","hypothalamus","control","reference","L.Blu13_male_hypothalamus_control.NYNO"
"2432","CRHR2",9.26444482532337,"male","hypothalamus","control","reference","L.G107_male_hypothalamus_control"
"2433","CRHR2",8.30555048460088,"male","hypothalamus","control","reference","L.R3_male_hypothalamus_control"
"2434","CRHR2",8.93262064996884,"male","hypothalamus","control","reference","L.R8_male_hypothalamus_control"
"2435","CRHR2",8.7850247462829,"male","hypothalamus","control","reference","L.W33_male_hypothalamus_control.NYNO"
"2436","CRHR2",9.20611463926643,"male","hypothalamus","control","reference","L.W3_male_hypothalamus_control"
"2437","CRHR2",8.93226851730726,"male","hypothalamus","control","reference","L.W4_male_hypothalamus_control"
"2438","CRHR2",8.69654908437284,"male","hypothalamus","control","reference","R.Y108.W29_male_hypothalamus_control.NYNO"
"2439","CRHR2",9.27396843735529,"male","hypothalamus","prolong","eggs","blk.s030.o.g_male_hypothalamus_prolong"
"2440","CRHR2",9.44495085733382,"male","hypothalamus","n5","chicks","blk12.x_male_hypothalamus_n5.NYNO"
"2441","CRHR2",9.00786513779976,"male","hypothalamus","inc.d17","eggs","blk17.x_male_hypothalamus_inc.d17"
"2442","CRHR2",9.42120028783536,"male","hypothalamus","m.inc.d3","loss","blk5.x_male_hypothalamus_m.inc.d3"
"2443","CRHR2",9.03109101550539,"male","hypothalamus","m.n2","loss","blu10.w26.x_male_hypothalamus_m.hatch"
"2444","CRHR2",8.88095852044828,"male","hypothalamus","hatch","chicks","blu104.w120.x_male_hypothalamus_hatch"
"2445","CRHR2",8.96568617784711,"male","hypothalamus","inc.d9","eggs","blu108.w40.o158_male_hypothalamus_inc.d9"
"2446","CRHR2",9.08350971425247,"male","hypothalamus","inc.d3","eggs","blu111.w113.x_male_hypothalamus_inc.d3"
"2447","CRHR2",8.63270263583228,"male","hypothalamus","inc.d17","eggs","blu113.w124.x_male_hypothalamus_inc.d17"
"2448","CRHR2",8.1710696808577,"male","hypothalamus","bldg","reference","blu114.r38.w198_male_hypothalamus_bldg"
"2449","CRHR2",8.47181075530848,"male","hypothalamus","inc.d17","eggs","blu121.w91.x_male_hypothalamus_inc.d17"
"2450","CRHR2",8.95503870169631,"male","hypothalamus","bldg","reference","blu33.y88.x_male_hypothalamus_bldg"
"2451","CRHR2",8.99635909597195,"male","hypothalamus","n5","chicks","blu37.r65.x_male_hypothalamus_n5"
"2452","CRHR2",9.16877802353407,"male","hypothalamus","n5","chicks","blu41.y100.x_male_hypothalamus_n5.NYNO"
"2453","CRHR2",9.20809800208996,"male","hypothalamus","n9","chicks","blu81.r88_male_hypothalamus_n9"
"2454","CRHR2",9.37819893412782,"male","hypothalamus","m.n2","loss","blu84.x_male_hypothalamus_extend.hatch"
"2455","CRHR2",9.24651542283315,"male","hypothalamus","n5","chicks","d.s008.y.blk_male_hypothalamus_n5"
"2456","CRHR2",8.52152475617171,"male","hypothalamus","n5","chicks","d.s047.blk.o_male_hypothalamus_n5"
"2457","CRHR2",8.86588529590289,"male","hypothalamus","m.inc.d3","loss","d.s110.g.blk_male_hypothalamus_m.inc.d3"
"2458","CRHR2",9.34676169182031,"male","hypothalamus","m.inc.d3","loss","g.blk.s041.r_male_hypothalamus_m.inc.d3"
"2459","CRHR2",9.11228107084818,"male","hypothalamus","m.inc.d17","loss","g.o.y.s037_male_hypothalamus_m.inc.d17"
"2460","CRHR2",9.32341310507642,"male","hypothalamus","n9","chicks","g.s.blk.d_male_hypothalamus_n9"
"2461","CRHR2",8.45916425224348,"male","hypothalamus","lay","eggs","g.s.blk.y_male_hypothalamus_lay"
"2462","CRHR2",8.78040870515491,"male","hypothalamus","lay","eggs","g.s043.pu.blk_male_hypothalamus_lay"
"2463","CRHR2",9.35478315466949,"male","hypothalamus","m.n2","loss","g.s075.pk.pu_male_hypothalamus_m.hatch"
"2464","CRHR2",9.5030508158143,"male","hypothalamus","early","chicks","g.s111.r.blk_male_hypothalamus_m.inc.d8"
"2465","CRHR2",9.26665270214677,"male","hypothalamus","early","chicks","g.s179.o.pk_male_hypothalamus_m.inc.d8"
"2466","CRHR2",8.93556526420733,"male","hypothalamus","extend","chicks","g.s351.pk.w_male_hypothalamus_extend"
"2467","CRHR2",8.87383373519212,"male","hypothalamus","prolong","eggs","g.y.o.s_male_hypothalamus_prolong"
"2468","CRHR2",9.03798088261367,"male","hypothalamus","bldg","reference","g104.w82.x_male_hypothalamus_bldg"
"2469","CRHR2",8.69647371206373,"male","hypothalamus","hatch","chicks","g114.w83.x_male_hypothalamus_hatch"
"2470","CRHR2",9.25691829671218,"male","hypothalamus","inc.d17","eggs","g130.y81.x_male_hypothalamus_inc.d17"
"2471","CRHR2",9.25154285899091,"male","hypothalamus","early","chicks","g137.r24.w5_male_hypothalamus_m.inc.d8"
"2472","CRHR2",9.20604044304218,"male","hypothalamus","inc.d17","eggs","g143.blu32.x_male_hypothalamus_inc.d17"
"2473","CRHR2",8.53608480620864,"male","hypothalamus","inc.d3","eggs","g146.blu51_male_hypothalamus_inc.d3.NYNO"
"2474","CRHR2",8.45676092472458,"male","hypothalamus","inc.d3","eggs","g20.w106.x_male_hypothalamus_inc.d3"
"2475","CRHR2",9.28931830103815,"male","hypothalamus","extend","chicks","g3.g119.w20_male_hypothalamus_extend"
"2476","CRHR2",9.64505138167729,"male","hypothalamus","m.inc.d17","loss","g32.blu79_male_hypothalamus_m.inc.d17"
"2477","CRHR2",8.73105703675911,"male","hypothalamus","m.n2","loss","g34.x_male_hypothalamus_m.hatch"
"2478","CRHR2",9.21559808134422,"male","hypothalamus","prolong","eggs","g38.x_male_hypothalamus_inc.prolong"
"2479","CRHR2",8.9107248159123,"male","hypothalamus","bldg","reference","g52.blu58_male_hypothalamus_bldg"
"2480","CRHR2",8.43076305722711,"male","hypothalamus","hatch","chicks","g53.y84_male_hypothalamus_hatch"
"2481","CRHR2",9.11229856746022,"male","hypothalamus","extend","chicks","g8.y197_male_hypothalamus_extend"
"2482","CRHR2",9.25763710008465,"male","hypothalamus","extend","chicks","l.s.o.blk_male_hypothalamus_extend"
"2483","CRHR2",8.95769549168882,"male","hypothalamus","m.inc.d17","loss","l.s024.y.g_male_hypothalamus_m.inc.d17"
"2484","CRHR2",9.07559152127891,"male","hypothalamus","prolong","eggs","l.s080.blk.r_male_hypothalamus_prolong"
"2485","CRHR2",8.58141702222827,"male","hypothalamus","m.inc.d9","loss","l.s280.g.blk_male_hypothalamus_m.inc.d9"
"2486","CRHR2",9.02725528968171,"male","hypothalamus","m.inc.d9","loss","o.d.s009_male_hypothalamus_m.inc.d9.NYNO"
"2487","CRHR2",8.97052998604774,"male","hypothalamus","lay","eggs","o.s.w.r_male_hypothalamus_lay"
"2488","CRHR2",9.13373513056345,"male","hypothalamus","m.inc.d3","loss","o.s010.r.blk_male_hypothalamus_m.inc.d3"
"2489","CRHR2",9.10821725043334,"male","hypothalamus","prolong","eggs","o114.blu9_male_hypothalamus_inc.prolong"
"2490","CRHR2",9.27616467857706,"male","hypothalamus","n5","chicks","o152.o120.w42_male_hypothalamus_n5"
"2491","CRHR2",8.92881219074789,"male","hypothalamus","m.n2","loss","o3.x_male_hypothalamus_m.n2"
"2492","CRHR2",8.48614631744831,"male","hypothalamus","hatch","chicks","o39.y77.x_male_hypothalamus_hatch"
"2493","CRHR2",8.97785128780177,"male","hypothalamus","hatch","chicks","o44.blu26.x_male_hypothalamus_hatch"
"2494","CRHR2",9.0591194090538,"male","hypothalamus","inc.d3","eggs","o48.r197.x_male_hypothalamus_inc.d3"
"2495","CRHR2",8.15986979904386,"male","hypothalamus","inc.d9","eggs","o49.x_male_hypothalamus_inc.d9"
"2496","CRHR2",8.84311976503046,"male","hypothalamus","inc.d9","eggs","o57.g59_male_hypothalamus_inc.d9"
"2497","CRHR2",9.47015819370525,"male","hypothalamus","m.inc.d17","loss","o59.blu64_male_hypothalamus_m.inc.d17"
"2498","CRHR2",9.04871631960044,"male","hypothalamus","prolong","eggs","pk.s.d.g_male_hypothalamus_prolong"
"2499","CRHR2",9.40165664818138,"male","hypothalamus","lay","eggs","pk.s238.blk.w_male_hypothalamus_lay"
"2500","CRHR2",8.94032055480129,"male","hypothalamus","lay","eggs","pk.w.s141.o_male_hypothalamus_lay"
"2501","CRHR2",9.29764729300538,"male","hypothalamus","early","chicks","pu.blk.s102.y_male_hypothalamus_m.inc.d8"
"2502","CRHR2",9.28342268515354,"male","hypothalamus","m.n2","loss","pu.s.o.r_male_hypothalamus_m.hatch"
"2503","CRHR2",8.97334156173463,"male","hypothalamus","lay","eggs","r.s005.pk.blk_male_hypothalamus_lay"
"2504","CRHR2",9.61916164100008,"male","hypothalamus","extend","chicks","r.s057.g.pk_male_hypothalamus_extend"
"2505","CRHR2",9.37250234946477,"male","hypothalamus","early","chicks","r.s058.d.l_male_hypothalamus_m.inc.d8"
"2506","CRHR2",8.8550095457094,"male","hypothalamus","bldg","reference","r.s059.d.o_male_hypothalamus_bldg"
"2507","CRHR2",9.32141602699142,"male","hypothalamus","extend","chicks","r.s086.l.blk_male_hypothalamus_extend"
"2508","CRHR2",8.73197068348868,"male","hypothalamus","lay","eggs","r.s116.blk.pu_male_hypothalamus_lay"
"2509","CRHR2",9.26808827728874,"male","hypothalamus","extend","chicks","r.s172.l.y_male_hypothalamus_extend"
"2510","CRHR2",8.67393850941893,"male","hypothalamus","n9","chicks","r.y.s007.blk_male_hypothalamus_n9"
"2511","CRHR2",8.8080151832667,"male","hypothalamus","inc.d17","eggs","r176.blu54_male_hypothalamus_inc.d17"
"2512","CRHR2",9.01103959549765,"male","hypothalamus","lay","eggs","r190.o43.x_male_hypothalamus_lay"
"2513","CRHR2",8.83839307780164,"male","hypothalamus","n9","chicks","r195.x_male_hypothalamus_n9"
"2514","CRHR2",9.02118003565899,"male","hypothalamus","m.inc.d9","loss","r196.x_male_hypothalamus_m.inc.d9"
"2515","CRHR2",9.07819507360244,"male","hypothalamus","n9","chicks","r37.w100.x_male_hypothalamus_n9"
"2516","CRHR2",9.56321539226678,"male","hypothalamus","early","chicks","r4.x_male_hypothalamus_m.inc.d8"
"2517","CRHR2",9.44342593488843,"male","hypothalamus","hatch","chicks","r41.w99.x_male_hypothalamus_hatch"
"2518","CRHR2",8.79422294010751,"male","hypothalamus","inc.d9","eggs","r45.x_male_hypothalamus_inc.d9"
"2519","CRHR2",8.57439716980885,"male","hypothalamus","hatch","chicks","r72.y83.x_male_hypothalamus_hatch"
"2520","CRHR2",9.37925521124285,"male","hypothalamus","prolong","eggs","r81.x_male_hypothalamus_inc.prolong"
"2521","CRHR2",8.77564508329033,"male","hypothalamus","m.inc.d9","loss","r84.x_male_hypothalamus_m.inc.d9"
"2522","CRHR2",8.96694900494571,"male","hypothalamus","m.inc.d9","loss","r85.g39_male_hypothalamus_m.inc.d9"
"2523","CRHR2",9.20577064636724,"male","hypothalamus","prolong","eggs","r90.x_male_hypothalamus_inc.prolong"
"2524","CRHR2",8.71230959669389,"male","hypothalamus","bldg","reference","s.pu148.blk.r_male_hypothalamus_bldg"
"2525","CRHR2",9.67782607053309,"male","hypothalamus","early","chicks","s044.blk.d.r_male_hypothalamus_m.inc.d8"
"2526","CRHR2",9.09685617026333,"male","hypothalamus","m.n2","loss","s062.d.blk.g_male_hypothalamus_m.hatch"
"2527","CRHR2",9.4209643833614,"male","hypothalamus","m.inc.d17","loss","s064.g.blk.pu_male_hypothalamus_m.inc.d17"
"2528","CRHR2",8.77036086995493,"male","hypothalamus","bldg","reference","s065.l.d.o_male_hypothalamus_bldg"
"2529","CRHR2",8.75518352376858,"male","hypothalamus","bldg","reference","s066.l.d.r_male_hypothalamus_bldg"
"2530","CRHR2",9.2546913900143,"male","hypothalamus","early","chicks","s067.o.l.y_male_hypothalamus_m.inc.d8"
"2531","CRHR2",9.19543819824595,"male","hypothalamus","m.inc.d3","loss","s071.pu.g.pk_male_hypothalamus_m.inc.d3"
"2532","CRHR2",9.34821075110395,"male","hypothalamus","m.n2","loss","s090.blk.pk.w_male_hypothalamus_m.hatch"
"2533","CRHR2",9.22071600024479,"male","hypothalamus","m.inc.d17","loss","s096.g.blk.pk_male_hypothalamus_m.inc.d17"
"2534","CRHR2",9.26118264219956,"male","hypothalamus","m.inc.d3","loss","s139.l.blk.w_male_hypothalamus_m.inc.d3"
"2535","CRHR2",8.81002685384916,"male","hypothalamus","lay","eggs","s150.w.g.blk_male_hypothalamus_lay"
"2536","CRHR2",8.83676419396704,"male","hypothalamus","m.inc.d3","loss","s175.blk.pu.pk_male_hypothalamus_m.inc.d3"
"2537","CRHR2",9.41896717525251,"male","hypothalamus","n9","chicks","s187.l.o.r_male_hypothalamus_n9"
"2538","CRHR2",9.01238573892816,"male","hypothalamus","lay","eggs","s243.blk.pk.r_male_hypothalamus_lay"
"2539","CRHR2",9.11693492291348,"male","hypothalamus","inc.d9","eggs","w34.x_male_hypothalamus_inc.d9"
"2540","CRHR2",8.64081396248225,"male","hypothalamus","control","reference","x.blk.blk.ATLAS_male_hypothalamus_control"
"2541","CRHR2",9.23620271508172,"male","hypothalamus","n9","chicks","x.blk16_male_hypothalamus_n9.NYNO"
"2542","CRHR2",9.16614587040578,"male","hypothalamus","m.n2","loss","x.blk23_male_hypothalamus_m.n2"
"2543","CRHR2",9.06392671319664,"male","hypothalamus","inc.d9","eggs","x.blu106.o153_male_hypothalamus_inc.d9"
"2544","CRHR2",8.5318541715563,"male","hypothalamus","inc.d17","eggs","x.blu117.w89_male_hypothalamus_inc.d17"
"2545","CRHR2",8.49406138058182,"male","hypothalamus","n9","chicks","x.blu23.w14_male_hypothalamus_n9"
"2546","CRHR2",9.27779533094304,"male","hypothalamus","n5","chicks","x.blu30_male_hypothalamus_n5"
"2547","CRHR2",8.87885977500247,"male","hypothalamus","inc.d3","eggs","x.blu42.o28_male_hypothalamus_inc.d3.NYNO"
"2548","CRHR2",9.15333754166731,"male","hypothalamus","prolong","eggs","x.blu57_male_hypothalamus_prolong"
"2549","CRHR2",8.88439944259386,"male","hypothalamus","extend","chicks","x.blu69_male_hypothalamus_extend"
"2550","CRHR2",9.30581354078044,"male","hypothalamus","extend","chicks","x.blu73_male_hypothalamus_extend"
"2551","CRHR2",9.71144070172806,"male","hypothalamus","m.n2","loss","x.blu76_male_hypothalamus_m.hatch"
"2552","CRHR2",8.70520375166827,"male","hypothalamus","control","reference","x.g.ATLAS_male_hypothalamus_control"
"2553","CRHR2",9.40320069890071,"male","hypothalamus","control","reference","x.g.g.ATLAS_male_hypothalamus_control"
"2554","CRHR2",9.29363571384094,"male","hypothalamus","inc.d9","eggs","x.g13.w109_male_hypothalamus_inc.d9"
"2555","CRHR2",8.58402229058771,"male","hypothalamus","inc.d17","eggs","x.g14.w199_male_hypothalamus_inc.d17"
"2556","CRHR2",9.87691280385905,"male","hypothalamus","inc.d3","eggs","x.g147.blu28_male_hypothalamus_inc.d3"
"2557","CRHR2",9.70693474458081,"male","hypothalamus","m.inc.d3","loss","x.g5.w79_male_hypothalamus_m.inc.d3"
"2558","CRHR2",9.08847549480998,"male","hypothalamus","hatch","chicks","x.g70_male_hypothalamus_hatch"
"2559","CRHR2",8.77653164742354,"male","hypothalamus","m.inc.d9","loss","x.o117_male_hypothalamus_m.inc.d9"
"2560","CRHR2",8.53236229877919,"male","hypothalamus","hatch","chicks","x.o160.w102_male_hypothalamus_hatch"
"2561","CRHR2",9.00224325899472,"male","hypothalamus","inc.d3","eggs","x.o163.w101_male_hypothalamus_inc.d3"
"2562","CRHR2",8.72825122787247,"male","hypothalamus","n5","chicks","x.o164.w123_male_hypothalamus_n5"
"2563","CRHR2",8.78517704305544,"male","hypothalamus","n9","chicks","x.o2_male_hypothalamus_n9"
"2564","CRHR2",8.42901297406479,"male","hypothalamus","bldg","reference","x.o30.g134_male_hypothalamus_bldg"
"2565","CRHR2",9.58429662339436,"male","hypothalamus","m.inc.d17","loss","x.o40.r70_male_hypothalamus_m.inc.d17"
"2566","CRHR2",9.04556301160363,"male","hypothalamus","inc.d9","eggs","x.o47.y82_male_hypothalamus_inc.d9"
"2567","CRHR2",9.10933077009538,"male","hypothalamus","m.n2","loss","x.o4_male_hypothalamus_m.hatch"
"2568","CRHR2",9.0669436977457,"male","hypothalamus","n5","chicks","x.o68_male_hypothalamus_n5"
"2569","CRHR2",8.9198642173118,"male","hypothalamus","m.inc.d17","loss","x.r10.w18_male_hypothalamus_m.inc.d17"
"2570","CRHR2",8.59932093727292,"male","hypothalamus","hatch","chicks","x.r178_male_hypothalamus_hatch"
"2571","CRHR2",9.03021243956357,"male","hypothalamus","n5","chicks","x.r181_male_hypothalamus_n5"
"2572","CRHR2",8.81357338759016,"male","hypothalamus","m.inc.d3","loss","x.r185_male_hypothalamus_m.inc.d3"
"2573","CRHR2",8.68979873382389,"male","hypothalamus","inc.d17","eggs","x.r29.w96_male_hypothalamus_inc.d17"
"2574","CRHR2",9.03105319131767,"male","hypothalamus","inc.d3","eggs","x.r64.g140_male_hypothalamus_inc.d3"
"2575","CRHR2",9.18744061567657,"male","hypothalamus","bldg","reference","x.r67.blu35_male_hypothalamus_bldg"
"2576","CRHR2",8.54469012168724,"male","hypothalamus","inc.d9","eggs","x.w192.o157_male_hypothalamus_inc.d9"
"2577","CRHR2",8.51166423636651,"male","hypothalamus","inc.d17","eggs","x.y132.w76_male_hypothalamus_inc.d17"
"2578","CRHR2",9.05563044809153,"male","hypothalamus","inc.d9","eggs","x.y141.w116_male_hypothalamus_inc.d9"
"2579","CRHR2",9.40932044758624,"male","hypothalamus","early","chicks","x.y51_male_hypothalamus_m.inc.d8"
"2580","CRHR2",8.74038033664749,"male","hypothalamus","prolong","eggs","x.y79_male_hypothalamus_prolong"
"2581","CRHR2",9.04798511471612,"male","hypothalamus","m.inc.d9","loss","y.w.blk_male_hypothalamus_m.inc.d9"
"2582","CRHR2",9.48018050589621,"male","hypothalamus","n9","chicks","y129.x_male_hypothalamus_n9"
"2583","CRHR2",8.92766056021477,"male","hypothalamus","n9","chicks","y131.w185.x_male_hypothalamus_n9"
"2584","CRHR2",8.44051756976861,"male","hypothalamus","inc.d17","eggs","y133.w77.r58_male_hypothalamus_inc.d17"
"2585","CRHR2",9.11728358912654,"male","hypothalamus","m.inc.d17","loss","y148.w81.g145_male_hypothalamus_m.inc.d17"
"2586","CRHR2",8.8774061507784,"male","hypothalamus","inc.d3","eggs","y149.r52.x_male_hypothalamus_inc.d3"
"2587","CRHR2",9.3730190246028,"male","hypothalamus","m.inc.d3","loss","y18.x_male_hypothalamus_m.inc.d3"
"2588","CRHR2",8.85577316627899,"male","hypothalamus","m.inc.d17","loss","y4.x_male_hypothalamus_m.inc.d17"
"2589","CRHR2",9.41825021766721,"male","hypothalamus","early","chicks","y55.x_male_hypothalamus_m.inc.d8"
"2590","CRHR2",8.84764095899145,"male","hypothalamus","m.inc.d9","loss","y63.x_male_hypothalamus_m.inc.d9"
"2591","CRHR2",9.2340005285093,"male","hypothalamus","inc.d9","eggs","y95.g131.x_male_hypothalamus_inc.d9"
"2592","CRHR2",8.9193378300074,"male","hypothalamus","inc.d3","eggs","y98.o50.x_male_hypothalamus_inc.d3"
"2593","CYTB",15.6350137190536,"male","hypothalamus","control","reference","L.Blu13_male_hypothalamus_control.NYNO"
"2594","CYTB",16.8752183309796,"male","hypothalamus","control","reference","L.G107_male_hypothalamus_control"
"2595","CYTB",17.9171137798403,"male","hypothalamus","control","reference","L.R3_male_hypothalamus_control"
"2596","CYTB",15.2170091699705,"male","hypothalamus","control","reference","L.R8_male_hypothalamus_control"
"2597","CYTB",14.9233284642003,"male","hypothalamus","control","reference","L.W33_male_hypothalamus_control.NYNO"
"2598","CYTB",16.0416392826535,"male","hypothalamus","control","reference","L.W3_male_hypothalamus_control"
"2599","CYTB",17.5332177737527,"male","hypothalamus","control","reference","L.W4_male_hypothalamus_control"
"2600","CYTB",15.2854875804447,"male","hypothalamus","control","reference","R.Y108.W29_male_hypothalamus_control.NYNO"
"2601","CYTB",16.6290058563903,"male","hypothalamus","prolong","eggs","blk.s030.o.g_male_hypothalamus_prolong"
"2602","CYTB",16.8788788800152,"male","hypothalamus","n5","chicks","blk12.x_male_hypothalamus_n5.NYNO"
"2603","CYTB",16.7454597317465,"male","hypothalamus","inc.d17","eggs","blk17.x_male_hypothalamus_inc.d17"
"2604","CYTB",16.4223345048784,"male","hypothalamus","m.inc.d3","loss","blk5.x_male_hypothalamus_m.inc.d3"
"2605","CYTB",16.525243066639,"male","hypothalamus","m.n2","loss","blu10.w26.x_male_hypothalamus_m.hatch"
"2606","CYTB",17.2385927613721,"male","hypothalamus","hatch","chicks","blu104.w120.x_male_hypothalamus_hatch"
"2607","CYTB",16.810254626806,"male","hypothalamus","inc.d9","eggs","blu108.w40.o158_male_hypothalamus_inc.d9"
"2608","CYTB",16.8557191882929,"male","hypothalamus","inc.d3","eggs","blu111.w113.x_male_hypothalamus_inc.d3"
"2609","CYTB",16.7231902504397,"male","hypothalamus","inc.d17","eggs","blu113.w124.x_male_hypothalamus_inc.d17"
