"gene","padj","logpadj","lfc","tissue","direction"
"LOC100859224",2.96257766025445e-05,4.52833025634795,9.84868237293131,"pituitary","m.inc.d17"
"HMX3",0.00489097427311326,2.31060462159383,8.66258494719469,"pituitary","m.inc.d17"
"TH",5.95150906549201e-07,6.22537290053699,5.06409480821231,"pituitary","m.inc.d17"
"OVALY",0.0217374022924829,1.66279235709646,4.72480053730084,"pituitary","m.inc.d17"
"C5H11ORF9",0.00225423909280662,2.64700002299278,4.08000169148289,"pituitary","m.inc.d17"
"LOC416696",1.86748968353304e-06,5.72874178865422,3.52878671404547,"pituitary","m.inc.d17"
"SEBOX",0.000130783904749044,3.8834457002685,2.94343945959997,"pituitary","m.inc.d17"
"LOC772080",0.0192902503312032,1.71466213644348,2.76587512738116,"pituitary","m.inc.d17"
"SCEL",0.0136046192699151,1.86631360759893,2.68631221959668,"pituitary","m.inc.d17"
"WNT11",0.0190992858923929,1.71898287038531,2.5713542636405,"pituitary","m.inc.d17"
"HSP25",7.47219067956067e-05,4.12655205406592,2.56545811926982,"pituitary","m.inc.d17"
"MLPH",0.0440982373306595,1.35557876955409,2.5592013675745,"pituitary","m.inc.d17"
"ASIC4",2.54386352919782e-06,5.5945061910213,2.42486827391622,"pituitary","m.inc.d17"
"LGALS1",0.00227339850737177,2.64332442948275,2.38452770610952,"pituitary","m.inc.d17"
"AQP3",8.42294684262413e-07,6.07453594014045,2.29087424057075,"pituitary","m.inc.d17"
"LOC427826",4.62635804746084e-06,5.33476075893697,2.26366472594467,"pituitary","m.inc.d17"
"RBP2",0.0768626751100123,1.1142845045282,2.22466218708477,"pituitary","m.inc.d17"
"LOC101752155",0.0260962866960672,1.58342128508078,2.21858565104845,"pituitary","m.inc.d17"
"VTN",0.000132860849990745,3.87660297344265,2.21195675033168,"pituitary","m.inc.d17"
"TMEM114",0.000654421809986498,3.18414223531634,2.20713731354902,"pituitary","m.inc.d17"
"OASL",0.000375373631202183,3.42553623844244,2.18472305058516,"pituitary","m.inc.d17"
"LOC429032",0.000494765036336441,3.3056009983369,2.13781485231456,"pituitary","m.inc.d17"
