"gene","padj","logpadj","lfc","tissue","direction"
"SLC43A2",0.0505447186610258,1.29632421645675,-0.327750168053107,"pituitary","female"
"LOC107056376",0.0155258615434799,1.80894429110644,-0.327779709288802,"pituitary","female"
"LOC101751823",0.000801404390588627,3.09614828256318,-0.327865671946894,"pituitary","female"
"INPP4A",0.000157981337474697,3.80139421374474,-0.328277438901081,"pituitary","female"
"TMTC2",0.0174441691365168,1.75834971111236,-0.32891296035526,"pituitary","female"
"ATP6V0C",0.0161677040388969,1.7913516494835,-0.329336873367919,"pituitary","female"
"GTF3A",0.0229405276913724,1.63939659642536,-0.329534463186634,"pituitary","female"
"PRKAR2A",0.000962412566841424,3.01663871476811,-0.330380602747713,"pituitary","female"
"MSANTD2",0.0822501883039192,1.08486309910128,-0.331247879064673,"pituitary","female"
"CELF2",0.0188175446909953,1.72543704385861,-0.331312383346929,"pituitary","female"
"HAGH",0.0849118245370035,1.07103182714603,-0.331491426014126,"pituitary","female"
"HPS5",0.0256341248812781,1.59118150427075,-0.332276307759497,"pituitary","female"
"GPCPD1",0.00213649593971807,2.67029792819652,-0.332370274463567,"pituitary","female"
"ATP7B",0.0408365529940851,1.38895092375524,-0.333314512572697,"pituitary","female"
"TMEM64",0.00721893872367544,2.14152664458125,-0.333380282218739,"pituitary","female"
"FLVCR1",0.017392638823601,1.75963452152884,-0.334207918566354,"pituitary","female"
"TRIB2",0.00507204837569122,2.29481661293477,-0.334275771460451,"pituitary","female"
"DARS2",0.0281050428563631,1.55121574813059,-0.334588032589526,"pituitary","female"
"ACOT13",0.068539700522406,1.16405779750975,-0.334618354399808,"pituitary","female"
"SEP15",0.0132725496576566,1.87704564112292,-0.334803819762378,"pituitary","female"
"LOC100858205",0.00869380331861282,2.06079018915178,-0.334850254357978,"pituitary","female"
"CHCHD4",0.0189754851853329,1.72180711078854,-0.335121064730372,"pituitary","female"
"RP11-514O12.4",0.0371063528492607,1.43055172997566,-0.335390736101539,"pituitary","female"
"STAM2",0.0695384017324236,1.15777529534338,-0.335437013223847,"pituitary","female"
"UBAC2",0.00129033903850148,2.88929616318559,-0.336015333357502,"pituitary","female"
"GNS",0.00444345247909618,2.35227946007243,-0.336205736355777,"pituitary","female"
"AAR2",0.0283075773210652,1.54809729775307,-0.336625586193138,"pituitary","female"
"NUDT19",0.0850471776939149,1.07034009395378,-0.336882309354935,"pituitary","female"
"TMEM68",0.00338538681670584,2.47039170134722,-0.337446645463796,"pituitary","female"
"ACOX3",0.0624679986409418,1.20434240782248,-0.33866830676679,"pituitary","female"
"TRIOBP",0.0732335593448001,1.13528985748898,-0.338999279982621,"pituitary","female"
"SEL1L",0.00142939902529462,2.84484651837961,-0.339200376964376,"pituitary","female"
"RALB",0.0115927275674421,1.93581437006538,-0.339535094151254,"pituitary","female"
"CTPS2",0.0593396599902449,1.22665494647188,-0.339664532365495,"pituitary","female"
"SOAT1",0.0409515568371536,1.38772958320923,-0.340374268163063,"pituitary","female"
"PLOD2",0.0021956778064634,2.65843138787448,-0.341265625968806,"pituitary","female"
