"gene","padj","logpadj","lfc","tissue","direction"
"DPP4",0.000104623815561303,3.98036944558747,4.57446261629002,"hypothalamus","m.n2"
"DMRT2",0.0114813092023969,1.94000858694169,2.80784306819762,"hypothalamus","m.n2"
"LOC107050961",0.00613477723373443,2.2122012027685,2.5695159053469,"hypothalamus","m.n2"
"LRRC19",0.00236717756853434,2.62576916321914,2.37799008226352,"hypothalamus","m.n2"
"LOC101747367",0.0114231320535632,1.9422148026502,2.32861636089813,"hypothalamus","m.n2"
"WDR88",0.0385799836340877,1.413637960923,2.23608381431076,"hypothalamus","m.n2"
"FAM83F",0.00808990265627348,2.09205670411055,2.21980539699715,"hypothalamus","m.n2"
"PRTG",0.0106766069062814,1.97156674693422,2.07523009959133,"hypothalamus","m.n2"
"SLC6A18",0.0371123025351646,1.43048210015687,2.02351587029829,"hypothalamus","m.n2"
"KBTBD13",0.0913260429115751,1.03940535959613,1.97928113582936,"hypothalamus","m.n2"
"TMED11",0.00249309469573763,2.60326122528473,1.91305695106914,"hypothalamus","m.n2"
"LOC107049139",0.0303058156461253,1.51847402296087,1.90557205083982,"hypothalamus","m.n2"
"SLC7A9",0.00896520388016636,2.04743982957928,1.89867579003747,"hypothalamus","m.n2"
"CYP2W1",0.00899575423407072,2.04596241809244,1.87317415752758,"hypothalamus","m.n2"
"ZSWIM5",0.0447516833719511,1.34919062369111,1.86706680665151,"hypothalamus","m.n2"
"IAPP",0.000752367018498822,3.12357025086477,1.85385746641616,"hypothalamus","m.n2"
"SERPINB2",0.024782301936803,1.60585835607054,1.79703859551471,"hypothalamus","m.n2"
"TRPC4",0.00028418067367359,3.54640546054758,1.7741017248747,"hypothalamus","m.n2"
"PI15",0.000473381736708872,3.3247885013701,1.77131550757042,"hypothalamus","m.n2"
"LOC101747255",0.00252128315207379,2.59837837825144,1.75815322538542,"hypothalamus","m.n2"
"LOC427933",0.0397299071356015,1.40088245006024,1.72824537572996,"hypothalamus","m.n2"
"LOC422511",0.07510787910458,1.12431450144919,1.71774892773541,"hypothalamus","m.n2"
"SLCO4C1",0.000469384835081094,3.32847094572803,1.70608274155613,"hypothalamus","m.n2"
"LOC769174",0.00767457958443311,2.11494540596957,1.69178037962073,"hypothalamus","m.n2"
"CDHR5",3.38015421867873e-05,4.47106348469475,1.65979885259981,"hypothalamus","m.n2"
"KIF26B",0.0048438388811797,2.31481031106538,1.65341933023501,"hypothalamus","m.n2"
"SCT",0.000954663492138391,3.02014968523441,1.65177474924629,"hypothalamus","m.n2"
"IL17B",0.033863788046704,1.47026446277273,1.63169638314448,"hypothalamus","m.n2"
"ARHGEF38",0.0154019344562784,1.81242472910341,1.627033219631,"hypothalamus","m.n2"
"LOC772158",0.0029560384162327,2.52928992621447,1.62673069104687,"hypothalamus","m.n2"
"LOC378902",0.0923955862513462,1.03434877458583,1.60476406801487,"hypothalamus","m.n2"
"IL22RA1",0.0713075286100132,1.14686461515268,1.59832061231396,"hypothalamus","m.n2"
"COL24A1",0.0898748499222951,1.046361821816,1.58393429483997,"hypothalamus","m.n2"
"KLHL34",0.0319746047846237,1.49519481482172,1.56632408746799,"hypothalamus","m.n2"
"TGM3",0.00367802174474885,2.43438570750781,1.55961859788442,"hypothalamus","m.n2"
"PNLIPRP3",0.0430701192639641,1.36582392564604,1.54929145366303,"hypothalamus","m.n2"
"NKX1-2",0.0547470298719228,1.2616394371312,1.52548146814234,"hypothalamus","m.n2"
"BET3L",0.00068939004224754,3.16153499395995,1.52164098620632,"hypothalamus","m.n2"
"SMURF2",0.010503035347034,1.97868517293328,1.49380274849878,"hypothalamus","m.n2"
"SH2D4A",0.0273759494831624,1.56263080920581,1.46993847103138,"hypothalamus","m.n2"
"LOC420300",0.00875961241980513,2.05751510931865,1.46654449574559,"hypothalamus","m.n2"
"K123",0.072420001923147,1.14014146798611,1.45807961544802,"hypothalamus","m.n2"
"LOC419726",0.00612848136384265,2.2126471302145,1.45801003090574,"hypothalamus","m.n2"
"VSIG1",0.00955181025819366,2.01991431316591,1.4513248131705,"hypothalamus","m.n2"
"TMEM30C",0.0388575279163667,1.41052483231141,1.44808266019815,"hypothalamus","m.n2"
"VLDLR",0.000115521743455608,3.93733626534718,1.44580033289888,"hypothalamus","m.n2"
"SNTG2",0.000376923549710016,3.4237467275289,1.44443895661305,"hypothalamus","m.n2"
"LOC107055431",0.0114523891623828,1.94110390268643,1.44242422948667,"hypothalamus","m.n2"
"LOC101748402",0.0144338820661216,1.84061684748232,1.44139270538672,"hypothalamus","m.n2"
"CLCN1",0.000423296378865361,3.3733554467292,1.43737661955242,"hypothalamus","m.n2"
"RPL37A",0.0118566762985503,1.92603703673049,1.43455859227381,"hypothalamus","m.n2"
"LOC107055022",0.0999328131394212,1.00029188689386,1.42318116948641,"hypothalamus","m.n2"
"VPS13C",0.0636662784760167,1.19609053547567,1.42250040768285,"hypothalamus","m.n2"
"PLEKHS1",0.00938590640062824,2.02752378103055,1.41449936409696,"hypothalamus","m.n2"
"CNTNAP4",0.00444038116904121,2.35257974778944,1.41392541028276,"hypothalamus","m.n2"
"SH2D1B",0.053503492656673,1.27161786672624,1.41297964949078,"hypothalamus","m.n2"
"CCDC60",0.000688451081966389,3.16212691319474,1.39896619797218,"hypothalamus","m.n2"
"CD274",0.000958043632693212,3.01861471116532,1.39849045007999,"hypothalamus","m.n2"
"NPPC",0.0078382633006361,2.10578015192034,1.39137586398687,"hypothalamus","m.n2"
"HSD17B2",0.0181537959179578,1.74103255113161,1.39069685888633,"hypothalamus","m.n2"
"LOC769052",0.00931039211844898,2.03103202779497,1.3867763273891,"hypothalamus","m.n2"
"TMEM45B",0.0338156090306945,1.47088278637591,1.38632888370223,"hypothalamus","m.n2"
"LOC101749664",0.0378077090469625,1.42241963785583,1.38367771138633,"hypothalamus","m.n2"
"CPA6",0.00126459759728329,2.8980476476751,1.37960764371364,"hypothalamus","m.n2"
"NOX4",0.000200414781417538,3.69807025061251,1.37068924387248,"hypothalamus","m.n2"
"PPP2R5C",0.019520634223828,1.70950607624749,1.36062933124953,"hypothalamus","m.n2"
"LHX8",0.00323799330037339,2.4897240541663,1.35395457898373,"hypothalamus","m.n2"
"TMEM61",0.00456358177161517,2.34069416324645,1.33725857802422,"hypothalamus","m.n2"
"GHRH-LR",0.000101582574845296,3.99318078316984,1.33725358561553,"hypothalamus","m.n2"
"SLC15A1",0.044536003002393,1.35128876242317,1.33311369203347,"hypothalamus","m.n2"
"MYOD1",0.0717256583329389,1.14432545689792,1.32728956621762,"hypothalamus","m.n2"
"CYP2J2L6",0.0216060373473641,1.66542487753971,1.32415481122988,"hypothalamus","m.n2"
"SFTPA1",0.0950657374222665,1.02197597864174,1.3122827158866,"hypothalamus","m.n2"
"GPR112",0.0386031630735709,1.41337710856356,1.30854416007101,"hypothalamus","m.n2"
"MAPK13",0.00887019902481989,2.05206663558977,1.3084997855477,"hypothalamus","m.n2"
"CHRM4",0.000521437665073473,3.28279760158585,1.30711659896702,"hypothalamus","m.n2"
"SCN3A",0.00311770483577147,2.50616500340745,1.30674613100686,"hypothalamus","m.n2"
"LOC107051069",0.0574036449245817,1.241060530592,1.30479505411981,"hypothalamus","m.n2"
"CPB1",0.0204740682065948,1.68879585425338,1.30007793441528,"hypothalamus","m.n2"
"LOC101748456",0.000804680237897406,3.09437666435901,1.2959066987845,"hypothalamus","m.n2"
"LOC107055646",0.030183278506942,1.52023358894272,1.29132480336432,"hypothalamus","m.n2"
"PNO1",0.0106478592312447,1.97273769903392,1.28263358666441,"hypothalamus","m.n2"
"FOXG1",0.000499757768980683,3.30124044583573,1.28063698496198,"hypothalamus","m.n2"
"FGFBP3",0.0424030035943844,1.37260337929722,1.28045851062515,"hypothalamus","m.n2"
"PFKM",0.0724958767705382,1.13968669338384,1.27754717043301,"hypothalamus","m.n2"
"RAPSN",0.056751343574996,1.24602385219124,1.27645554687704,"hypothalamus","m.n2"
"EGR1",1.30404780676123e-05,4.88470648695377,1.26868082762113,"hypothalamus","m.n2"
"NSD1",0.00522186815003242,2.28217409812707,1.25801114678111,"hypothalamus","m.n2"
"ATP4B",0.0747117393105435,1.12661115297409,1.25171549800747,"hypothalamus","m.n2"
"EGR3",0.000569196564943321,3.24473772951302,1.25098159687425,"hypothalamus","m.n2"
"LOC771638",0.0517072636795678,1.28644844424897,1.249475807023,"hypothalamus","m.n2"
"SERPINB5",0.00122441145488979,2.91207261604615,1.24813716414294,"hypothalamus","m.n2"
"BRS3",0.00388650089647566,2.4104412277824,1.24744849222783,"hypothalamus","m.n2"
"HGF",0.016618800921478,1.77940031460556,1.2453974960212,"hypothalamus","m.n2"
"TTLL10",0.0915649929974936,1.03827053347088,1.24187119133787,"hypothalamus","m.n2"
"BCL11B",0.00068939004224754,3.16153499395995,1.24166756295314,"hypothalamus","m.n2"
"HSP25",0.00176114782728656,2.75420418867763,1.23357717329625,"hypothalamus","m.n2"
"SLC45A2",0.039945430001104,1.3985328994246,1.23311250970423,"hypothalamus","m.n2"
"LOC100857682",0.0257794528174278,1.58872630501573,1.22459061094214,"hypothalamus","m.n2"
"LYVE1",0.0111629062869682,1.95222272116254,1.22247641392903,"hypothalamus","m.n2"
"UTS2",0.0302305710106297,1.51955364956636,1.21242954924881,"hypothalamus","m.n2"
"DRD4",0.0013861846468282,2.85817891564238,1.21136343465106,"hypothalamus","m.n2"
"ACAN",3.00384552429409e-05,4.52232240511383,1.21115813752151,"hypothalamus","m.n2"
"UNKL",0.0193341411373137,1.71367511542489,1.20840229575159,"hypothalamus","m.n2"
"LOC107049603",0.00177249397662967,2.75141523198182,1.20362292603465,"hypothalamus","m.n2"
"LOC101748689",0.0606803274151645,1.21695208453963,1.20024234625875,"hypothalamus","m.n2"
"UCN3",0.0271744063550317,1.56583993462161,1.19551888480255,"hypothalamus","m.n2"
"PPP1R1B",0.0388103131574291,1.41105285295711,1.19246930878225,"hypothalamus","m.n2"
"AFF3",0.000122312201699149,3.9125302161748,1.19153520669897,"hypothalamus","m.n2"
"CREBBP",0.037930175407956,1.42101514889934,1.18984933639319,"hypothalamus","m.n2"
"PERP1",0.0856214233867931,1.0674175566478,1.18547208939842,"hypothalamus","m.n2"
"LIPI",0.049980776132045,1.30119700416701,1.18467077164931,"hypothalamus","m.n2"
"PDE1A",0.000540955976330434,3.26683807687997,1.17770049279237,"hypothalamus","m.n2"
"DUSP5",3.38015421867873e-05,4.47106348469475,1.17182748450964,"hypothalamus","m.n2"
"HAL",0.00778881560270591,2.10852857779808,1.17057842438441,"hypothalamus","m.n2"
"DAPK1",0.00025997358582101,3.58507077554815,1.16912038666875,"hypothalamus","m.n2"
"GALNT3",0.000702495374848654,3.15335653075999,1.1659889843037,"hypothalamus","m.n2"
"TCP10",0.0268919162239502,1.57037825036737,1.16337325312784,"hypothalamus","m.n2"
"LOC424588",0.0796365767545488,1.09888741675817,1.160631488321,"hypothalamus","m.n2"
"SS2",0.00428661582014931,2.36788543756837,1.15840516709389,"hypothalamus","m.n2"
"WFS1",0.00173754711309209,2.76006341080777,1.15589552934209,"hypothalamus","m.n2"
"LOC107054961",0.0774169953649281,1.11116368811592,1.15570373774418,"hypothalamus","m.n2"
"PRDM12",0.00455477466833439,2.34153310337146,1.15563351166852,"hypothalamus","m.n2"
"AKAP5",0.00188529996106744,2.724619541441,1.15420676953942,"hypothalamus","m.n2"
"NR4A3",0.000273002915858804,3.56383271437087,1.15406444681315,"hypothalamus","m.n2"
"TPD52L1",5.73868555633158e-05,4.24118757119159,1.15350884764406,"hypothalamus","m.n2"
"GPNMB",0.00231556141375035,2.63534369607834,1.15119415215939,"hypothalamus","m.n2"
"GABRA3",0.00983085349447625,2.00740877597757,1.14933659941937,"hypothalamus","m.n2"
"ACSM4",0.0032197437689307,2.49217868860456,1.14862955141163,"hypothalamus","m.n2"
"ARHGAP6",9.19463664910743e-05,4.03646542840585,1.14450177054341,"hypothalamus","m.n2"
"PAPOLG",0.00015784397510652,3.80177199044537,1.14312570441707,"hypothalamus","m.n2"
"MYOZ1",0.0902566930123741,1.04452058298947,1.13768479869431,"hypothalamus","m.n2"
