"gene","lfc","padj","logpadj","direction","tissue"
"WHSC1L1",21.5896554711201,8.17581398613846e-38,37.0874689980451,"inc.d3","gonads"
"ATP8A2",3.75895801341156,0.00257376753182626,2.58943068206426,"inc.d3","gonads"
"LOC107055618",3.35693041255488,0.0552632429492102,1.25756363346904,"inc.d3","gonads"
"LOC107048991",3.31142167243534,2.99766660765367e-07,6.52321666985586,"inc.d3","gonads"
"THRSP",3.24320325403102,0.0364887942122013,1.43784048784499,"inc.d3","gonads"
"TMEM196",3.14176805257308,0.00151286638396588,2.82019942707845,"inc.d3","gonads"
"RAB6A",3.13759656621191,0.0321388779579097,1.49296928952645,"inc.d3","gonads"
"MMP13",3.02003982094982,0.000330466355428764,3.48087274917504,"inc.d3","gonads"
"FAM155A",2.97410269866299,0.000723972840041519,3.14027772612516,"inc.d3","gonads"
"RAD21L1",2.79232221174364,0.0371966785991671,1.42949583781845,"inc.d3","gonads"
"SIX6",2.76299624130041,0.0645558219936823,1.19006458460265,"inc.d3","gonads"
"FER1L6",2.63604004152857,3.28258181637831e-05,4.48378444057472,"inc.d3","gonads"
"DRGX",2.55249223146497,0.0910491951317004,1.0407238889839,"inc.d3","gonads"
"HMX3",2.53325390148755,0.0624993073320531,1.20412479583247,"inc.d3","gonads"
"LOC101750114",2.51990308017793,0.070330211585881,1.15285807602549,"inc.d3","gonads"
"MMP10",2.50759714708016,0.00010694838927198,3.97082575186439,"inc.d3","gonads"
"PAX5",2.50066846381562,0.015358842914947,1.81364150139969,"inc.d3","gonads"
"SFRP4",2.440645351918,0.0457102713755136,1.33998620035717,"inc.d3","gonads"
"HBAA",2.43168966044373,5.45893686457435e-06,5.26289192850509,"inc.d3","gonads"
"PCP4L1",2.37183940025038,0.000101660278924203,3.99284870306263,"inc.d3","gonads"
"HBAD",2.36100028045108,0.0377926516657906,1.4225926353807,"inc.d3","gonads"
"OMD",2.35609419184095,0.00355420877897793,2.44925706474261,"inc.d3","gonads"
"HSD17B3",2.33670264312865,0.00321161505801297,2.49327651451395,"inc.d3","gonads"
"HBG2",2.28740617762244,9.34272649089638e-06,5.02952636497373,"inc.d3","gonads"
"DNM3",2.27096288072797,0.0769180164349021,1.11397192389383,"inc.d3","gonads"
"SLITRK1",2.24325738200165,0.0434372255633255,1.36213792193251,"inc.d3","gonads"
"MGP",2.23791148810499,0.000148357096412506,3.82869167510324,"inc.d3","gonads"
"MMP7",2.23228478967481,0.0356495521546968,1.44794592157553,"inc.d3","gonads"
"GPR139",2.224707192179,1.13065077084224e-05,4.9466715168402,"inc.d3","gonads"
"C8H1ORF111",2.18934358085449,0.0572183304995443,1.24246481806891,"inc.d3","gonads"
"SRSF4",2.17791918297559,0.0987549120762992,1.00544129332605,"inc.d3","gonads"
"ITGBL1",2.16619663425921,7.02491031109994e-05,4.15335921614075,"inc.d3","gonads"
"SLC12A4",2.14178241076797,0.0302206649555614,1.51969598396278,"inc.d3","gonads"
"CALB2",2.1125806784181,0.000297037206749436,3.52718914774032,"inc.d3","gonads"
"OTOR",2.05179089421632,0.021707850557764,1.66338317687337,"inc.d3","gonads"
"ADAM15",2.05045852015359,0.00518913515892167,2.28490501729709,"inc.d3","gonads"
"PKIG",2.03558606737865,0.0611012573205,1.21394985290414,"inc.d3","gonads"
"ZP3",2.03354722698625,0.00563622811233857,2.24901143821614,"inc.d3","gonads"
"GCGR",2.02509551919376,0.00471477567761907,2.32653896555439,"inc.d3","gonads"
"LOC693258",2.0176899446724,0.0035488091688343,2.44991735347024,"inc.d3","gonads"
"LOC427775",2.01612042908429,0.0966671864650722,1.01472092152789,"inc.d3","gonads"
"OTOP1",1.99480503275197,0.00611447799300183,2.21364061376027,"inc.d3","gonads"
"HEMGN",1.98341900642177,0.00352528025411013,2.45280635158735,"inc.d3","gonads"
"LOC101747522",1.95848076325998,0.00585678666458344,2.23234059500595,"inc.d3","gonads"
"CDK3",1.95579458897665,0.0449698296744507,1.34707875734169,"inc.d3","gonads"
"CA13",1.94478665443675,0.000766984197694962,3.11521358380145,"inc.d3","gonads"
"ASB4",1.92165464681224,0.0477126051722878,1.321366869732,"inc.d3","gonads"
"LOC107049166",1.91219845865294,0.0630173963121687,1.20053954452313,"inc.d3","gonads"
"PRSS12",1.90395758186382,1.48976617412137e-09,8.82688189082109,"inc.d3","gonads"
"RGS16",1.88171267274028,0.0186206419283045,1.73000535122176,"inc.d3","gonads"
"LOC107053832",1.87258203946606,0.0314301210595627,1.50265394620486,"inc.d3","gonads"
"KEL",1.86524640388334,0.00131537989830323,2.88094879933452,"inc.d3","gonads"
"KRT12",1.83764483050353,0.0292469167518245,1.53391991106037,"inc.d3","gonads"
"WNT4",1.83203373728565,0.000101040354385401,3.99550513922079,"inc.d3","gonads"
"NECAB1",1.81686906449673,0.000228638310175875,3.64085099833269,"inc.d3","gonads"
"LOC426093",1.81272253398544,0.0240880268396984,1.61819877358935,"inc.d3","gonads"
"SNTG1",1.80125030024543,3.57315588288779e-05,4.44694803680589,"inc.d3","gonads"
"ADPRHL1",1.78983380434758,0.0784415837440351,1.10545364646331,"inc.d3","gonads"
"HSPB2",1.76381985527897,0.0720944131621186,1.14209838891265,"inc.d3","gonads"
"MMP9",1.75489460538768,6.0102571484456e-05,4.22110694633971,"inc.d3","gonads"
"SDR42E2",1.75070158878154,0.0911043910324262,1.04046069047821,"inc.d3","gonads"
"LOC107055086",1.73844991434638,0.000171592521333733,3.7655016443094,"inc.d3","gonads"
"NRN1L",1.73037910459161,0.0362842528367563,1.44028181545731,"inc.d3","gonads"
"RFESD",1.72897188914574,6.174609643112e-05,4.2093904931616,"inc.d3","gonads"
"CYTL1",1.72112205968097,0.000139372558262218,3.85582272816406,"inc.d3","gonads"
"NR5A2",1.71805751677945,9.51634171977941e-05,4.02152997138992,"inc.d3","gonads"
"VCAN",1.71411687629105,5.61061390377553e-06,5.2509896163846,"inc.d3","gonads"
"LOC100858617",1.70035910758747,3.742490384275e-06,5.42683930683305,"inc.d3","gonads"
"PKD2L2",1.68241376178998,0.0145710909830784,1.83650793002873,"inc.d3","gonads"
"UMOD",1.67125135209649,0.00957671578371643,2.01878340131292,"inc.d3","gonads"
"LOC107052775",1.65212666068397,0.0570844094591673,1.24348248738253,"inc.d3","gonads"
"SMTNL1",1.64916663635272,0.00805202513306384,2.09409487820292,"inc.d3","gonads"
