"gene","lfc","padj","logpadj","direction"
"C5H11ORF9",5.05629209127469,0.00499798986395755,2.30120462896823,"hatch"
"LOC107050516",1.66387798380498,0.0837940365534565,1.07678688810103,"hatch"
"HEBP2",1.42223625589921,0.0837940365534565,1.07678688810103,"hatch"
"IVNS1ABP",0.292777139670526,0.00499798986395755,2.30120462896823,"hatch"
"TTK",-0.581173600955118,0.0465262525094929,1.33230192661978,"inc.d17"
"WHSC1L1",-18.214973647385,0.000506687997970104,3.29525938281627,"inc.d17"
