"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_015137927.1",0.0861114576225634,1.06493905933381,1.33802539389609,"gonads","m.n2",101749664,"LOC101749664",101749664,"LOC101749664"
"XP_015135817.1",0.0331779792326369,1.47915006903018,1.30545524582338,"gonads","m.n2",427249,"TRPM3",427249,"TRPM3"
"XP_004936575.2",0.0777930898295129,1.10905897861694,1.29416812364225,"gonads","m.n2",428930,"FRMD6",428930,"FRMD6"
"XP_004944800.1",0.0105277454378689,1.97766462489515,1.2614859516695,"gonads","m.n2",427605,"PSD2",427605,"PSD2"
"NP_001004401.1",2.19041086584248e-05,4.65947441482562,1.23403288288129,"gonads","m.n2",422743,"PPAT",422743,"PPAT"
"XP_015131458.1",0.0129283488709,1.88845693699473,1.20613591685164,"gonads","m.n2",100049619,"CFTR",100049619,"CFTR"
"XP_015149030.1",0.033384845820578,1.47645062510451,1.13486239024164,"gonads","m.n2",427606,"NRG2",427606,"NRG2"
"XP_004938375.1",0.0138233078945079,1.85938801858051,1.10901865668354,"gonads","m.n2",418444,"DUSP27",418444,"DUSP27"
"XP_015155764.1",0.000130580382712995,3.88412206287279,1.1047301054221,"gonads","m.n2",101751192,"LOC101751192",101751192,"LOC101751192"
"NP_001025750.2",0.00522239035293183,2.28213066951262,1.09535302009056,"gonads","m.n2",415832,"SLC7A5",415832,"SLC7A5"
"NP_989994.1",0.00043731197201773,3.35920863308261,1.09040232586463,"gonads","m.n2",395383,"SLC16A3",395383,"SLC16A3"
"XP_426403.4",0.0119554569211537,1.92243382109202,1.08728774468199,"gonads","m.n2",428847,"TMEM86A",428847,"TMEM86A"
"NP_001185919.1",0.0317721078206572,1.49795397231436,1.07709345259396,"gonads","m.n2",770363,"BSG",770363,"BSG"
"XP_415936.4",0.0861114576225634,1.06493905933381,1.07018469019077,"gonads","m.n2",417692,"KIF21A",417692,"KIF21A"
"XP_015133274.1",0.094660049073784,1.02383327472046,1.0572389857144,"gonads","m.n2",418696,"TSGA10",418696,"TSGA10"
"XP_003640617.2",0.0526044102471233,1.27897784395086,1.050360511899,"gonads","m.n2",100859821,"VSTM5",100859821,"VSTM5"
"XP_015147017.1",0.0673610866691519,1.17159091541266,1.05009568695449,"gonads","m.n2",424953,"EIF4G1",424953,"EIF4G1"
"XP_015146171.1",0.00435904260608112,2.36060888608773,1.04198575176824,"gonads","m.n2",424504,"KIAA1107",424504,"KIAA1107"
"XP_001233764.2",0.0618537784561527,1.20863376551691,1.02488325707786,"gonads","m.n2",770430,"NPM3",770430,"NPM3"
"XP_015137455.1",0.00841084716673354,2.07516025850554,1.01445183326057,"gonads","m.n2",420540,"STEAP1",420540,"STEAP1"
"XP_004949073.1",0.0296760707662312,1.52759360196137,1.01396193270166,"gonads","m.n2",431576,"ZBTB7C",431576,"ZBTB7C"
"XP_003643108.1",0.0189237393197468,1.72299304312058,1.01352683429466,"gonads","m.n2",769230,"PCSK1",769230,"PCSK1"
"NP_990192.1",0.0147141175429147,1.8322657789422,0.987706674428116,"gonads","m.n2",395667,"ANPEP",395667,"ANPEP"
"XP_015148139.1",0.0511263756987419,1.2913549929145,0.972199746724476,"gonads","m.n2",100857445,"LOC100857445",100857445,"LOC100857445"
"NP_989819.1",0.0617349572662653,1.20946884814315,0.965667931784192,"gonads","m.n2",395148,"NEBL",395148,"NEBL"
"XP_015128235.1",0.0191529425891716,1.717764493128,0.962363080835591,"gonads","m.n2",418611,"GPR64",418611,"GPR64"
"XP_004943908.1",0.046918986286693,1.32865137965223,0.961112148858996,"gonads","m.n2",415496,"AEN",415496,"AEN"
"XP_420062.3",0.0402070903135354,1.3956973545643,0.961090529106208,"gonads","m.n2",422057,"RCAN2",422057,"RCAN2"
"NP_001026103.1",0.0537535333438799,1.26959298329487,0.957805287053402,"gonads","m.n2",420054,"HNRNPM",420054,"HNRNPM"
