"gene","padj","logpadj","lfc","tissue","direction"
"LOC100859224",2.86976039512192e-14,13.5421543622975,16.8709284452682,"pituitary","hatch"
"HMX3",0.0568850252872459,1.24500204451954,10.2547117738028,"pituitary","hatch"
"C5H11ORF9",9.51145011632431e-06,5.02175326544877,6.4994456350138,"pituitary","hatch"
"APOH",0.0130642481066428,1.88391558038998,5.55953973105664,"pituitary","hatch"
"GFAP",0.0896106639916836,1.04764030465528,5.55591433005389,"pituitary","hatch"
"ANXA1",4.19441951873105e-20,19.3773281343003,5.23050939386669,"pituitary","hatch"
"LOC769726",0.000101317580501322,3.99431518985929,4.88082789047232,"pituitary","hatch"
"OLIG2",0.0896106639916836,1.04764030465528,4.66655584369324,"pituitary","hatch"
"SOX10",0.0568850252872459,1.24500204451954,4.12640586020467,"pituitary","hatch"
"TMEM88B",0.0568850252872459,1.24500204451954,3.68626227212384,"pituitary","hatch"
"NINJ2",0.00338110590148427,2.470941226244,3.2918438811358,"pituitary","hatch"
"SERPINB10",2.23240136664648e-07,6.65122772028598,2.91451004836714,"pituitary","hatch"
"SHANK3",0.0568850252872459,1.24500204451954,2.89258733356881,"pituitary","hatch"
"CNP",0.00452886537880333,2.34401058859322,1.85884850218996,"pituitary","hatch"
"CSTA",0.0641333656407336,1.1929159682405,1.15879184160921,"pituitary","hatch"
"SCG3",0.0259801925154608,1.58535763509161,0.669607212791079,"pituitary","hatch"
"SPATA5",0.0896106639916836,1.04764030465528,0.438307619790052,"pituitary","hatch"
"NDRG1",0.0790472050127365,1.10211348144341,0.415614655292158,"pituitary","hatch"
"IVNS1ABP",0.00452886537880333,2.34401058859322,0.293122785845077,"pituitary","hatch"
"ANP32E",0.0654445558294229,1.18412647549337,0.206296586893462,"pituitary","hatch"
"SFMBT2",0.0880935125586932,1.05505607301475,-0.401888286707042,"pituitary","inc.d17"
"TTK",0.0645784381989859,1.18991246241214,-0.576638909476952,"pituitary","inc.d17"
"CENPE",0.0750447247733288,1.12467983083383,-0.692095472539049,"pituitary","inc.d17"
"CD34",0.0568850252872459,1.24500204451954,-0.792757100184852,"pituitary","inc.d17"
"LOC100859557",0.0645784381989859,1.18991246241214,-0.849394343545899,"pituitary","inc.d17"
"WSCD2",0.0261166137164757,1.58308313442555,-0.897760191786005,"pituitary","inc.d17"
"CILP",0.0943686017827849,1.02517247965019,-1.24754250904835,"pituitary","inc.d17"
"CEBPA",0.0259801925154608,1.58535763509161,-1.41079715758689,"pituitary","inc.d17"
"LGALS1",0.00737836175675253,2.13204005538329,-3.06788290593425,"pituitary","inc.d17"
