"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_015142626.1",0.0909731138114424,1.0410869400811,0.515521201736553,"hypothalamus","m.inc.d3",771422,"LOC771422",771422,"LOC771422"
"XP_417964.4",0.0807020745544027,1.09311530101586,0.510723706055896,"hypothalamus","m.inc.d3",419831,"MFSD4",419831,"MFSD4"
"XP_418741.4",0.0957654266718448,1.01879125204545,0.5096613955966,"hypothalamus","m.inc.d3",420642,"GALNT15",420642,"GALNT15"
"NP_990565.1",0.00740964735157581,2.13020246096927,0.50907239369623,"hypothalamus","m.inc.d3",396161,"HPCAL1",396161,"HPCAL1"
"XP_421853.5",0.0324614949164622,1.48863148392381,0.507484800565638,"hypothalamus","m.inc.d3",423994,"ZNF804A",423994,"ZNF804A"
"XP_015130260.1",0.0386091680262062,1.41330955671629,0.507226458996855,"hypothalamus","m.inc.d3",428025,"HS6ST3",428025,"HS6ST3"
"XP_415676.5",0.0590666518743812,1.22865764593063,0.505628734577158,"hypothalamus","m.inc.d3",100859655,"LOC100859655",100859655,"LOC100859655"
"XP_003643160.1",0.0949673482209247,1.02242568865824,0.505288803670253,"hypothalamus","m.inc.d3",426869,"SCN8A",426869,"SCN8A"
"NP_001292079.1",0.0310049671658187,1.50856872423354,0.50430561218504,"hypothalamus","m.inc.d3",419070,"GDPD5",419070,"GDPD5"
"XP_004946911.2",0.0707469357016947,1.1502923662159,0.502470615327531,"hypothalamus","m.inc.d3",419119,"DLGAP4",419119,"DLGAP4"
"XP_003642339.2",0.0310049671658187,1.50856872423354,0.502006139992252,"hypothalamus","m.inc.d3",417143,"RXRA",417143,"RXRA"
"NP_001264289.1",0.0807020745544027,1.09311530101586,0.500002201136124,"hypothalamus","m.inc.d3",417883,"NTS",417883,"NTS"
"XP_015138065.1",0.0957654266718448,1.01879125204545,0.496013423612404,"hypothalamus","m.inc.d3",421055,"EPB41L3",421055,"EPB41L3"
"XP_015129920.1",0.0605445208013166,1.21792515381614,0.493649423195308,"hypothalamus","m.inc.d3",107049099,"LOC107049099",107049099,"LOC107049099"
"XP_015155467.1",0.0611790647955885,1.21339716607674,0.493490923333762,"hypothalamus","m.inc.d3",100858130,"LOC100858130",100858130,"LOC100858130"
"XP_417044.1",0.0891739810933097,1.0497618442333,0.492305143964246,"hypothalamus","m.inc.d3",418849,"SIAH3",418849,"SIAH3"
"XP_015157129.1",0.0874813418358121,1.05808456414127,0.492076731657507,"hypothalamus","m.inc.d3",107056620,"LOC107056620",107056620,"LOC107056620"
"XP_015133818.1",0.0973208625046868,1.01179405079582,0.491286370276823,"hypothalamus","m.inc.d3",107052033,"LOC107052033",107052033,"LOC107052033"
"NP_989591.2",0.0683753993694681,1.16510012400843,0.485849760644175,"hypothalamus","m.inc.d3",374111,"CELF2",374111,"CELF2"
"NP_001170793.2",0.0534826590802896,1.2717870083811,0.484202016588291,"hypothalamus","m.inc.d3",768444,"CACNA2D1",768444,"CACNA2D1"
"XP_426210.2",0.0789059608263036,1.10289018745994,0.483712385339567,"hypothalamus","m.inc.d3",428652,"KCNF1",428652,"KCNF1"
"XP_015148372.1",0.0841263561126107,1.07506792190643,0.483308236819952,"hypothalamus","m.inc.d3",430723,"BSN",430723,"BSN"
"XP_015140591.1",0.0957654266718448,1.01879125204545,0.479707714245581,"hypothalamus","m.inc.d3",422016,"NCOA1",422016,"NCOA1"
"XP_015133371.1",0.0574406798133441,1.24078042883823,0.479688237461217,"hypothalamus","m.inc.d3",418912,"N4BP2L2",418912,"N4BP2L2"
"XP_004941933.1",0.0831433073548712,1.08017270370037,0.477559784926919,"hypothalamus","m.inc.d3",772279,"SLC24A4",772279,"SLC24A4"
"XP_004934444.1",0.049768358788738,1.30304668074979,0.475955473465031,"hypothalamus","m.inc.d3",770178,"CABP1",770178,"CABP1"
"XP_015135973.1",0.0807020745544027,1.09311530101586,0.475485887888483,"hypothalamus","m.inc.d3",100857745,"LOC100857745",100857745,"LOC100857745"
"NP_989958.1",0.030540239673341,1.51512755901499,0.473588290402607,"hypothalamus","m.inc.d3",395336,"TYRO3",395336,"TYRO3"
"XP_004940055.1",0.038761204607721,1.41160273455324,0.472871576711196,"hypothalamus","m.inc.d3",100858101,"TMEM74",100858101,"TMEM74"
"XP_015134485.1",0.0566418678041842,1.24686243392571,0.469659528415187,"hypothalamus","m.inc.d3",415380,"OTUD7A",415380,"OTUD7A"
"XP_004942722.2",0.0259262930212144,1.58625957484345,0.469030656648718,"hypothalamus","m.inc.d3",424108,"ABI2",424108,"ABI2"
"XP_417581.2",0.0402089255646117,1.39567753166194,0.467223868910125,"hypothalamus","m.inc.d3",419420,"ACAP3",419420,"ACAP3"
"XP_015145409.1",0.0206675429839102,1.68471115046295,0.466997691498809,"hypothalamus","m.inc.d3",424286,"MGAT5",424286,"MGAT5"
"XP_001233036.1",0.0257319272858701,1.58952768451363,0.466605574215186,"hypothalamus","m.inc.d3",424130,"OSBPL6",424130,"OSBPL6"
"XP_001232578.1",0.0402089255646117,1.39567753166194,0.46633569438258,"hypothalamus","m.inc.d3",770283,"GFOD1",770283,"GFOD1"
"NP_990230.2",0.0380165090066584,1.42002776618583,0.463847816712856,"hypothalamus","m.inc.d3",395721,"KCNA4",395721,"KCNA4"
