"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"NP_001292401.1",7.90674526480786e-41,40.1020022528391,13.4916188882325,"gonads","m.inc.d17",415565,"NOX5",415565,"NOX5"
"NP_001012920.1",6.27149968721421e-06,5.20262859505398,13.3118004221604,"gonads","m.inc.d17",423541,"ARID4A",423541,"ARID4A"
"XP_004943360.1",1.83399291791215e-32,31.7366023457203,11.1655754415669,"gonads","m.inc.d17",429078,"PDC",429078,"PDC"
"XP_015138478.1",4.29166440402032e-19,18.3673742459746,9.43755201570044,"gonads","m.inc.d17",420257,"ODF1",420257,"ODF1"
"XP_004939006.1",1.19459104013818e-17,16.9227807469413,9.22747218042671,"gonads","m.inc.d17",101750559,"DLEU7",101750559,"DLEU7"
"XP_004943209.1",9.30061971320839e-12,11.0314881128375,7.79169124760301,"gonads","m.inc.d17",424370,"C8H1ORF111",424370,"C8H1ORF111"
"XP_417439.2",5.35390259845265e-10,9.27132953403428,7.75992668162388,"gonads","m.inc.d17",419266,"C20H20ORF195",419266,"C20H20ORF195"
"XP_003641975.1",9.79384105862025e-09,8.00904694829863,6.60656604923056,"gonads","m.inc.d17",769866,"LOC769866",769866,"LOC769866"
"XP_004936326.1",9.77035479915704e-07,6.01008966509205,6.3385301170266,"gonads","m.inc.d17",422928,"LOC422928",422928,"LOC422928"
"XP_416128.2",1.19701909045607e-06,5.92189892326642,5.80988360011724,"gonads","m.inc.d17",417885,"C12ORF50",417885,"C12ORF50"
"XP_430256.4",0.000230029510133792,3.63821644543392,4.96478427387438,"gonads","m.inc.d17",425470,"LOC425470",425470,"LOC425470"
"XP_015129190.1",0.00242621074031493,2.615071479075,4.81836519634027,"gonads","m.inc.d17",107049904,"LOC107049904",107049904,"LOC107049904"
"XP_015131063.1",0.000220776889406342,3.6560463898586,4.80200105479686,"gonads","m.inc.d17",416873,"CCDC63",416873,"CCDC63"
"NP_001106132.1",0.0106111289273417,1.97423840866859,4.49100353774793,"gonads","m.inc.d17",416236,"SPINK7",416236,"SPINK7"
"NP_001280149.1",0.00104204433176282,2.98211380442381,4.46379180600992,"gonads","m.inc.d17",415331,"ZNF609",415331,"ZNF609"
"XP_420100.2",0.0244150918281393,1.61234163794225,4.12708962925691,"gonads","m.inc.d17",422097,"WFIKKN2",422097,"WFIKKN2"
"XP_003641055.1",0.000694431429849974,3.15837063129137,3.80216300488671,"gonads","m.inc.d17",100858979,"COL10A1",100858979,"COL10A1"
"XP_015151822.1",0.0248943744567466,1.60389878215801,3.78720486124918,"gonads","m.inc.d17",395882,"BPIFB2",395882,"BPIFB2"
"XP_015142180.1",0.0108224185894526,1.96567567243876,3.6987343501122,"gonads","m.inc.d17",107053409,"LOC107053409",107053409,"LOC107053409"
"XP_015142236.1",0.0056324126793376,2.24930553252482,3.58131718439391,"gonads","m.inc.d17",414878,"MUC6",414878,"MUC6"
"XP_015152071.1",0.000694431429849974,3.15837063129137,3.57830920934055,"gonads","m.inc.d17",419300,"WFDC2",419300,"WFDC2"
"XP_015156928.1",0.0119336376241291,1.92322715404266,3.45916724409366,"gonads","m.inc.d17",395418,"ZP1",395418,"ZP1"
"XP_015149381.1",0.0059656596901202,2.22434152451038,3.37235593768809,"gonads","m.inc.d17",101749216,"LOC101749216",101749216,"LOC101749216"
"XP_001235419.4",0.00167976537909852,2.77475137403519,3.17381510067316,"gonads","m.inc.d17",772256,"MORN5",772256,"MORN5"
"XP_004943631.1",0.0108224185894526,1.96567567243876,3.15908409075773,"gonads","m.inc.d17",771731,"RP11-166N6.1",771731,"RP11-166N6.1"
"XP_004938933.1",0.0143051163256286,1.84450860627024,2.85404497886223,"gonads","m.inc.d17",419006,"CCDC67",419006,"CCDC67"
"XP_015155079.1",0.0601321163642112,1.2208935107874,2.84363822654503,"gonads","m.inc.d17",395641,"HSD17B1",395641,"HSD17B1"
"XP_015147335.1",0.0157280483214398,1.80332516522262,2.69895867229731,"gonads","m.inc.d17",101750121,"LOC101750121",101750121,"LOC101750121"
"XP_015132863.1",6.80021863969159e-05,4.16747712369301,2.69883706693911,"gonads","m.inc.d17",426169,"CDC20B",426169,"CDC20B"
"NP_001026628.1",0.0342391565909297,1.46547694178742,2.67472634884811,"gonads","m.inc.d17",427535,"AGRP",427535,"AGRP"
"NP_996863.1",0.0601321163642112,1.2208935107874,2.52451074746563,"gonads","m.inc.d17",404300,"GCM1",404300,"GCM1"
"XP_015153926.1",0.014664777696186,1.83372451611687,2.49263595152265,"gonads","m.inc.d17",100857743,"LRRC71",100857743,"LRRC71"
"XP_015129779.1",0.0170632048125037,1.76793939628276,2.48904712806117,"gonads","m.inc.d17",107050569,"LOC107050569",107050569,"LOC107050569"
"XP_004944621.1",0.0176420803004432,1.75345020550044,2.39639952609774,"gonads","m.inc.d17",100859425,"LOC100859425",100859425,"LOC100859425"
"NP_990516.1",0.0972858310148401,1.0119504070097,2.38934259282303,"gonads","m.inc.d17",396101,"AVP",396101,"AVP"
"NP_989665.1",0.048208960400744,1.31687223373351,2.37884874301273,"gonads","m.inc.d17",374241,"PI15",374241,"PI15"
"NP_001076832.1",0.0108224185894526,1.96567567243876,2.35600541357578,"gonads","m.inc.d17",429960,"DOK3",429960,"DOK3"
"XP_015157693.1",0.0181094839486298,1.74209392524948,2.35332119211874,"gonads","m.inc.d17",427073,"DDX25",427073,"DDX25"
"XP_004934537.2",0.035100808752308,1.45468287690688,2.34688483772834,"gonads","m.inc.d17",427721,"SSPO",427721,"SSPO"
