"gene","lfc","padj","logpadj","direction","tissue"
"LOC107053414",9.80969895539753,4.65145169542245e-09,8.3324114847619,"lay","gonads"
"MUC",5.81308493944866,0.000335841396350997,3.47386577306172,"lay","gonads"
"OVSTL",5.41597363541557,2.21731653214185e-15,14.6541723049234,"lay","gonads"
"AOC1",4.33728470295095,7.38392501264452e-07,6.13171272243177,"lay","gonads"
"ETNPPL",4.24097415903366,1.97131701258866e-05,4.70524353008521,"lay","gonads"
"GKN2",4.00846520251472,3.86904175334029e-05,4.41239658349989,"lay","gonads"
"LPO",3.76368705670238,1.64733285882551e-08,7.78321863875042,"lay","gonads"
"CA4",3.463817974489,5.97323223010209e-08,7.22379060022174,"lay","gonads"
"LOC107049904",3.42305080900994,0.0429611804781088,1.36692379369386,"lay","gonads"
"GAL3ST2",3.38201770615883,0.000244218244282897,3.61222189528293,"lay","gonads"
"LOC107054772",3.14821427976288,0.000939425719971487,3.02713755370272,"lay","gonads"
"NEU4",3.11326805652912,0.00553283728464162,2.25705210177597,"lay","gonads"
"OCX36",3.09858807384355,0.0303492172840314,1.51785250503714,"lay","gonads"
"LOC107049005",3.04671587002971,0.0302408534774603,1.51940595605043,"lay","gonads"
"SLC5A8",2.92093186683276,5.26874727274855e-06,5.27829263283414,"lay","gonads"
"IL1R2",2.89915647539737,0.00684352789134641,2.16471995840259,"lay","gonads"
"LOC417800",2.88582552388426,0.0645804007095893,1.18989926459257,"lay","gonads"
"LOC107049720",2.75774876869757,0.00500839232340962,2.30030165878757,"lay","gonads"
"GPA33",2.75267983666459,0.0845469678591345,1.07290196305925,"lay","gonads"
"TRIM66",2.72188583155387,0.00140839594422038,2.8512752342446,"lay","gonads"
"OLFM4",2.6233448592128,0.00828127396759861,2.08190284744957,"lay","gonads"
"LOC101747255",2.61708476684788,0.0330998151860628,1.48017443111544,"lay","gonads"
"ZNRF4",2.57505418672992,0.0288282795312972,1.5401812754876,"lay","gonads"
"SERPINB2",2.5684167476003,0.000350164589600255,3.45572777406857,"lay","gonads"
"CACNA1B",2.55334769045379,0.000927761644821137,3.03256358588802,"lay","gonads"
"CDK3",2.5512631263191,0.0776922760495696,1.10962215540489,"lay","gonads"
"NTNG2",2.42365090128152,2.08946805278179e-05,4.67996426467669,"lay","gonads"
"LOC101748683",2.33838510581568,0.0616909469144446,1.20977856357735,"lay","gonads"
"SLC14A2",2.32637612984,0.00522643046892939,2.28179482297045,"lay","gonads"
"C17ORF78",2.31447580767007,0.0608053469427309,1.21605822918745,"lay","gonads"
"VNN1",2.28576569694075,0.00117439370532966,2.93018628521064,"lay","gonads"
"LOC107052588",2.11476638512057,0.00563188390613854,2.24934630618183,"lay","gonads"
"CALB1",2.1023968091643,0.00432143826324368,2.36437168701983,"lay","gonads"
"MOGAT2",2.06988042253215,0.0223896538729491,1.64995262023205,"lay","gonads"
"SSPO",2.05064733284458,0.00763695566749695,2.11707973046815,"lay","gonads"
"SPP1",2.00046099296694,0.0661848219328738,1.17924159525183,"lay","gonads"
"LOC423629",1.99946872646126,0.01058428180442,1.97533860566151,"lay","gonads"
"LRFN2",1.98653000088173,0.0760669562586256,1.11880396124636,"lay","gonads"
"FGG",1.98497618081743,0.00178145855780466,2.74922427621844,"lay","gonads"
"A2ML1",1.97839224213345,0.0420184226837758,1.37656025446671,"lay","gonads"
"PTPRQ",1.92672952586463,8.71163496250337e-05,4.05990033080645,"lay","gonads"
"SOX2",1.90681281544565,2.2720506416557e-05,4.64358199287893,"lay","gonads"
"CAPN8",1.88880946194741,0.0429611804781088,1.36692379369386,"lay","gonads"
"FMR1NB",1.87956172809877,0.0762655013338042,1.11767187054489,"lay","gonads"
"GREM1",1.87258034291727,0.000828391974246283,3.08176411735637,"lay","gonads"
"MMP13",1.80147334243731,0.0770978309599883,1.11295784004708,"lay","gonads"
"LOC100857341",1.76954063581689,0.0377717687606362,1.4228326777354,"lay","gonads"
"VNN1",1.7627444015812,7.04846847720529e-06,5.15190523820787,"lay","gonads"
"LOXL2",1.72913627692361,1.96283246558252e-07,6.70711676732719,"lay","gonads"
"ROS1",1.72360922707674,0.0558822648165403,1.25272600095811,"lay","gonads"
"AVDL",1.71973721996725,0.0845469678591345,1.07290196305925,"lay","gonads"
"ATF3",1.696383560511,1.56770752089648e-05,4.80473495817513,"lay","gonads"
"LOC101750842",1.69383582631967,0.0366796642715997,1.43557464807451,"lay","gonads"
"DOCK3",1.68577153053871,0.0530670955863508,1.27517468107871,"lay","gonads"
"FAM83C",1.68029098195374,2.11159935196217e-05,4.67538847995357,"lay","gonads"
"LOC107056420",1.66015472917936,0.00828127396759861,2.08190284744957,"lay","gonads"
"GNA14",1.65165106889271,0.015104351563442,1.82089791444656,"lay","gonads"
"LOC427933",1.62277249622582,0.0891591758038373,1.04983395483401,"lay","gonads"
"IL1RL1",1.61801584394002,0.00461986917838915,2.33537032225948,"lay","gonads"
"LOC427656",1.5949929321294,0.0110256542080189,1.95759563219995,"lay","gonads"
"DST",1.57807383704457,3.22307997178691e-05,4.49172891854138,"lay","gonads"
"BMF",1.55960935598122,0.000828391974246283,3.08176411735637,"lay","gonads"
"LOC425001",1.51736113047435,0.0720936135235306,1.14210320593712,"lay","gonads"
"LOC100859916",1.48795246975649,0.0068605225759997,2.16364280218987,"lay","gonads"
"CEMIP",1.43918324967441,0.00596038340708805,2.22472580297335,"lay","gonads"
"EDNRB",1.43909066141293,0.000475799425090558,3.32257608705737,"lay","gonads"
"PDLIM3",1.43507206673597,0.0104451486161548,1.98108537639054,"lay","gonads"
"MILR1",1.42838316308484,0.00823180790784105,2.08450477254324,"lay","gonads"
"SLC34A2",1.40623076959151,0.0035653212760051,2.44790132917553,"lay","gonads"
"SGK1",1.39604577154168,2.47823511001382e-06,5.60585749451442,"lay","gonads"
"NEB",1.39377964941534,0.000874087793996896,3.05844494432955,"lay","gonads"
"LOC771085",1.38509802291355,0.0480988134558989,1.31786563705468,"lay","gonads"
"OTOGL",1.37824668238548,9.41414790926372e-06,5.02621898260979,"lay","gonads"
"TNFRSF11A",1.37478672493164,0.0134762729804034,1.87043020037108,"lay","gonads"
"LOC101752024",1.36356822898023,0.0879108671892961,1.05595743586336,"lay","gonads"
"NTN4L",1.33980686191728,0.00706826492055549,2.150687181381,"lay","gonads"
"KDM3B",1.33574260649602,0.0982385656134119,1.00771798731374,"lay","gonads"
"GUCY1A2",1.33293925931913,0.00654999389376033,2.18375910487958,"lay","gonads"
"C18H17ORF67",1.32595314393933,0.0696192979976659,1.157270360214,"lay","gonads"
"GPNMB",1.31846588108595,0.00454949319944938,2.34203697981353,"lay","gonads"
"TFAP2A",1.3174446596784,0.0101250910179404,1.99460106407264,"lay","gonads"
"RBP7",1.30873948590249,0.0712046403732533,1.14749170267173,"lay","gonads"
"FOXC1",1.29756222939198,0.00490887467454667,2.3090180554633,"lay","gonads"
