"gene","padj","logpadj","lfc","tissue","direction"
"TIMM10B",0.0849422073760523,1.07087645727538,2.50893876739706,"hypothalamus","bldg"
"TMEM173",0.00557787717362679,2.25353105324735,2.34967833841938,"hypothalamus","bldg"
"BRS3",6.08490838721695e-09,8.21574595600839,2.31723296889989,"hypothalamus","bldg"
"ADGRF4",0.0137272528914017,1.86241636541983,2.23508503846831,"hypothalamus","bldg"
"RAPSN",0.0131597987357132,1.8807507527158,2.10024234403611,"hypothalamus","bldg"
"LYPD2",0.0176276199892284,1.75380632044712,2.09569425646952,"hypothalamus","bldg"
"FGFBP3",0.00271449119157323,2.56631156327607,2.04906995311946,"hypothalamus","bldg"
"FGF3",0.0208301366551412,1.68130788087419,2.04329817074507,"hypothalamus","bldg"
"EVPL",0.0129254310427818,1.88855496495509,2.02598114867362,"hypothalamus","bldg"
"HELT",0.0805506596154942,1.0939308988674,1.99679917903091,"hypothalamus","bldg"
"ANGPTL3",7.13989813334897e-05,4.14630798436388,1.94761640048044,"hypothalamus","bldg"
"LOC107051332",2.70131594614866e-07,6.56842461772134,1.85223805890935,"hypothalamus","bldg"
"CD8B",0.0526158177248355,1.2788836756576,1.85223428442514,"hypothalamus","bldg"
"F8A3",1.84012264441917e-10,9.73515323024078,1.82258856296577,"hypothalamus","bldg"
"TFAP2C",0.00551009905381718,2.25884059386336,1.80305060929735,"hypothalamus","bldg"
"NEUROD6",3.12456573108085e-05,4.50521033470423,1.78806037737332,"hypothalamus","bldg"
"EDAR",0.0664712471952153,1.17736617251338,1.71830059769219,"hypothalamus","bldg"
"NLRC5",0.0771554905146018,1.11263316337465,1.71131444855483,"hypothalamus","bldg"
"LOC100857777",0.0681879513936859,1.16629235709581,1.67208684407473,"hypothalamus","bldg"
"ATP2B4",0.00205383653561555,2.68743412476269,1.66360668473636,"hypothalamus","bldg"
"MID1",0.0524505430216073,1.28025001118698,1.64120166194663,"hypothalamus","bldg"
"TMEM45B",0.0260788977251259,1.58371076884549,1.6398838188097,"hypothalamus","bldg"
"TBR1",3.35721567728303e-05,4.47402075751723,1.62866541995464,"hypothalamus","bldg"
"LOC425795",0.0818916117560268,1.08676058120223,1.61177975601011,"hypothalamus","bldg"
"LOC100857811",0.0665225528091481,1.17703109304161,1.60788472498184,"hypothalamus","bldg"
"PPP1R1B",0.00223442001954076,2.65083518617873,1.59822993991932,"hypothalamus","bldg"
"DSG4",0.0509877840142296,1.29253386254331,1.57832861011599,"hypothalamus","bldg"
"SOX4",4.00150263528369e-07,6.39777689275508,1.57787637211744,"hypothalamus","bldg"
"PTPRG",0.0352302090116017,1.45308478025571,1.57537961393038,"hypothalamus","bldg"
"DKK1",0.0277095611515518,1.5573703522751,1.572180054858,"hypothalamus","bldg"
"TMSB4X",3.77860930780414e-06,5.42266800997141,1.5358900441834,"hypothalamus","bldg"
"LOC420300",0.00787430853353976,2.1037875725546,1.53226889459032,"hypothalamus","bldg"
"TUBB4B",0.0817351194877286,1.08759129814912,1.53132107169776,"hypothalamus","bldg"
"ERBB2",0.0232709315014701,1.63318623219021,1.53008179275973,"hypothalamus","bldg"
"RGS12",1.73216591455303e-07,6.76141051166981,1.52807685007779,"hypothalamus","bldg"
"MACROD2",0.00180759385188608,2.74289914449092,1.50990236011827,"hypothalamus","bldg"
"ESPL1",0.0022800408851872,2.64205736525744,1.50007644145601,"hypothalamus","bldg"
"NPY1R",4.6112194336643e-07,6.33618421055829,1.49463957461646,"hypothalamus","bldg"
"LOC107056972",8.73553550992661e-06,5.05871046653938,1.48600446930647,"hypothalamus","bldg"
