"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"NP_990633.1",0.095913546085224,1.0181200521139,1.31318897556501,"hypothalamus","prolong",396239,"BRAF",396239,"BRAF"
"NP_001020004.1",0.0110756001523935,1.95563273139736,1.31065288826075,"hypothalamus","prolong",423015,"SCT",423015,"SCT"
"XP_015138127.1",0.000528527892183093,3.27693208858065,1.30968998541151,"hypothalamus","prolong",421104,"DTNA",421104,"DTNA"
"XP_015134540.1",0.0180492896904857,1.74353988459336,1.30742676621982,"hypothalamus","prolong",395822,"NEO1",395822,"NEO1"
"XP_015142235.1",0.0048926092948753,2.31045946395692,1.30715512751975,"hypothalamus","prolong",423101,"MUC2",423101,"MUC2"
"XP_015137862.1",0.0578017930186266,1.23805868950304,1.30448388018057,"hypothalamus","prolong",420983,"FAM206A",420983,"FAM206A"
"XP_015147465.1",9.41820631525165e-06,5.02603180013306,1.30327266943394,"hypothalamus","prolong",395798,"ACAN",395798,"ACAN"
"NP_990560.1",0.00134191193326855,2.87227598502434,1.30260956179929,"hypothalamus","prolong",396154,"VLDLR",396154,"VLDLR"
"XP_015156300.1",0.091520024865402,1.03848387055602,1.29972463772492,"hypothalamus","prolong",107055658,"LOC107055658",107055658,"LOC107055658"
"XP_004936972.2",0.000182309445198502,3.73919083056977,1.29846669912193,"hypothalamus","prolong",769393,"GPR88",769393,"GPR88"
"XP_015137834.1",1.38970176425572e-05,4.85707839113802,1.29682902624929,"hypothalamus","prolong",420962,"EPB41L4B",420962,"EPB41L4B"
"XP_421675.1",0.0886191063146939,1.05247263395408,1.29006810728511,"hypothalamus","prolong",423804,"CEP55",423804,"CEP55"
"XP_015151112.1",0.00452083788024814,2.34478106672727,1.28931821610901,"hypothalamus","prolong",422077,"BAIAP2",422077,"BAIAP2"
"NP_990064.1",0.0842717231144885,1.07431812591425,1.28754730128927,"hypothalamus","prolong",395485,"CD40LG",395485,"CD40LG"
"NP_001294930.1",0.0592563045400158,1.22726543635112,1.2861607192707,"hypothalamus","prolong",422906,"TMED11",422906,"TMED11"
"XP_015155548.1",0.00152140990602519,2.81775376034466,1.27664977263984,"hypothalamus","prolong",420135,"MYO9B",420135,"MYO9B"
"XP_420452.1",0.0712555888681304,1.14718106648579,1.27111895430201,"hypothalamus","prolong",422487,"SH2D4A",422487,"SH2D4A"
"XP_001233370.2",0.00125314947830029,2.90199712235854,1.27110888139051,"hypothalamus","prolong",770055,"CDHR5",770055,"CDHR5"
"NP_001072958.1",0.012720711711629,1.8954885896478,1.27105866317445,"hypothalamus","prolong",769547,"PNO1",769547,"PNO1"
"XP_015135806.1",6.18985375733944e-05,4.20831961158259,1.27031350615864,"hypothalamus","prolong",431670,"DAPK1",431670,"DAPK1"
"XP_015133277.1",3.32497469198398e-05,4.47821165597698,1.26948146162993,"hypothalamus","prolong",418705,"AFF3",418705,"AFF3"
"XP_015152173.1",0.0238641736493304,1.62225359946029,1.26133257882741,"hypothalamus","prolong",419215,"TGM3",419215,"TGM3"
