"gene","padj","logpadj","lfc","tissue","direction"
"LGALS1",0.0209693478519897,1.67841507590978,2.54451041595112,"pituitary","n5"
"SGK2",0.0125783921608085,1.90037486924969,2.14307953272291,"pituitary","n5"
"BTC",0.00325913704324145,2.4868973775305,1.67084606998904,"pituitary","n5"
"CEBPA",0.0159912174602798,1.79611847082826,1.28664350321881,"pituitary","n5"
"TRPC5",0.00573495982313199,2.24146962024801,1.22708686361058,"pituitary","n5"
"AEBP1",0.00818163516477213,2.08715989045228,1.22022449804111,"pituitary","n5"
"LOC100502566",0.0745468963441235,1.12757043307859,1.13493172869435,"pituitary","n5"
"CALB2",0.00990752957199217,2.00403462270976,1.10628370246097,"pituitary","n5"
"CSRP1",0.00325913704324145,2.4868973775305,1.09875133360914,"pituitary","n5"
"ALDH1A2",0.00344373884298299,2.4629697908281,1.09199100676635,"pituitary","n5"
"KRT14",0.0791432899318184,1.10158590037354,1.07959515118765,"pituitary","n5"
"KRT8",0.013802243353379,1.86005031962688,1.00453425015193,"pituitary","n5"
"CKMT1A",0.0135955479690923,1.86660328346765,0.964836349615176,"pituitary","n5"
"SSTR2",0.0135955479690923,1.86660328346765,0.954993908486225,"pituitary","n5"
"KANK1",0.0162320551394489,1.78962649069639,0.94935613558598,"pituitary","n5"
"APOBEC2",0.0501818638357226,1.29945321232119,0.933167485798652,"pituitary","n5"
"TMEM246",0.00322642311534571,2.4912786795353,0.875987166480813,"pituitary","n5"
"CORO7",0.0122881392474909,1.9105138759198,0.873668523363554,"pituitary","n5"
"GNRHR",0.0933981998662537,1.0296614941734,0.826452661472296,"pituitary","n5"
"PARM1",0.0290622619035254,1.53667058776713,0.822594246123494,"pituitary","n5"
"CHGB",0.0586792509058949,1.23151543895815,0.766959182750745,"pituitary","n5"
"LOC417372",0.0603849965499482,1.21907095417659,0.751460017104197,"pituitary","n5"
"CD99",0.0700590077895206,1.15453601766902,0.689290258493342,"pituitary","n5"
"NKIRAS1",0.0286557071963863,1.54278886908729,0.65438881458608,"pituitary","n5"
"WNT5A",0.0735415873602384,1.13346700032584,0.643957243058403,"pituitary","n5"
"C10H15ORF59",0.0377669824689931,1.4228877133302,0.634193820370932,"pituitary","n5"
"UQCRH",0.0496954780381304,1.30368312741222,0.63000953681772,"pituitary","n5"
"REEP6",0.046116723842448,1.33614155280154,0.627484169965317,"pituitary","n5"
"DGCR6",0.00646612437775101,2.1893559458656,0.589578469562644,"pituitary","n5"
