"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"DTNBP1",8.73372336246246e-13,6.67897934844293e-11,10.1752898993817,-1.0003848249006,"male_hypothalamus","control","control"
"LPAR4",1.54961637738591e-09,4.35269310962013e-08,7.36124195207002,-1.00058204475174,"male_hypothalamus","control","control"
"PLSCR5",0.000359736315843218,0.00214783276850617,2.66799953607412,-1.00124069640896,"male_hypothalamus","control","control"
"ZNF853",0.0127439458823923,0.04476846105197,1.34902783454496,-1.00207683265656,"male_hypothalamus","control","control"
"TSPO",1.31761360273668e-10,5.10340653253707e-09,8.29213983480214,-1.00228957640115,"male_hypothalamus","control","control"
"LPAR6",6.20955175775213e-05,0.000479108150661977,3.3195664407941,-1.00273029171231,"male_hypothalamus","control","control"
"DRG1",2.32220051517084e-09,6.22688678574902e-08,7.20572903033954,-1.00305011651441,"male_hypothalamus","control","control"
"POP4",2.51127489486211e-07,3.87523066919981e-06,5.41170244144695,-1.00348972205415,"male_hypothalamus","control","control"
"GTF3C6",0.000736999502736817,0.0039665511637795,2.4015869394608,-1.00366437688353,"male_hypothalamus","control","control"
"PRLHR",0.000492362822077126,0.00279835809621176,2.5530967111245,-1.00537154857602,"male_hypothalamus","control","control"
"ITGB1BP1",7.09898970203853e-08,1.27322908969939e-06,5.89509344753171,-1.00551862751113,"male_hypothalamus","control","control"
"MYEOV2",7.19038368871551e-09,1.67960938570597e-07,6.77479170717715,-1.00572871284599,"male_hypothalamus","control","control"
"SDR42E1",4.22483517703218e-05,0.000344964770160676,3.46222525537907,-1.00657978365277,"male_hypothalamus","control","control"
"NDUFA2",0.0011612466758602,0.0058929259269576,2.22966901787579,-1.00727309994546,"male_hypothalamus","control","control"
"MIS18A",0.0166059339390192,0.0559082892275796,1.25252379678424,-1.00796080864133,"male_hypothalamus","control","control"
"ING1",2.45080138806502e-10,8.63177328257615e-09,8.06389997511606,-1.00891329470369,"male_hypothalamus","control","control"
"ATP1B4",4.88016503793154e-06,5.14308865819219e-05,4.28877598910847,-1.01123057785869,"male_hypothalamus","control","control"
"TRIAP1",0.000271286756816834,0.00169414031186259,2.77105062343615,-1.01161060385759,"male_hypothalamus","control","control"
"CTC-487M23.8",2.60278892319958e-07,3.9892802041599e-06,5.3991054580881,-1.0119191158461,"male_hypothalamus","control","control"
"LOC107050843",3.61312459360518e-07,5.32182327736321e-06,5.27393955123151,-1.01477804499232,"male_hypothalamus","control","control"
"AURKAIP1",2.74675449591036e-09,7.18117834075027e-08,7.14380428766609,-1.01517284178428,"male_hypothalamus","control","control"
"CTNS",7.99870290137309e-08,1.41776226785094e-06,5.84839658608963,-1.01520647685391,"male_hypothalamus","control","control"
"TMEM255B",8.20275174281226e-07,1.09437104949492e-05,4.96083540430351,-1.01703376882917,"male_hypothalamus","control","control"
"ITGB1BP3",1.67943369356866e-07,2.73435940887018e-06,5.56314440160788,-1.01787916413301,"male_hypothalamus","control","control"
"S100A11",0.00025494320871321,0.00160683955607607,2.79402748564455,-1.01841308576497,"male_hypothalamus","control","control"
"CCDC107",1.96285642091601e-08,4.09279647888853e-07,6.38797985083317,-1.01899182250893,"male_hypothalamus","control","control"
"DCN",5.48908646747939e-08,1.02412313293341e-06,5.98964782388888,-1.01910591612186,"male_hypothalamus","control","control"
"ATP5I",0.00138479142411713,0.00683596202282949,2.16520035866654,-1.01927777548788,"male_hypothalamus","control","control"
"IMPA1",2.61916712362774e-08,5.30664337492087e-07,6.27518009750499,-1.02145804750467,"male_hypothalamus","control","control"
"OLFML1",0.027635393386734,0.0846316284936924,1.0724673022891,-1.02191458472013,"male_hypothalamus","control","control"
"KIAA1143",3.634533709987e-10,1.19063821174153e-08,7.92422018353281,-1.02239712104574,"male_hypothalamus","control","control"
"BATF3",0.0241595725858877,0.0758543624261301,1.12001943764435,-1.02273500339538,"male_hypothalamus","control","control"
"ORC1",0.0023919302685947,0.0109415518174781,1.96092107855348,-1.02400034110281,"male_hypothalamus","control","control"
"ARL9",0.004492634906824,0.0186838089808113,1.72853458149363,-1.02414850507199,"male_hypothalamus","control","control"
"ECT2",1.09250020250817e-06,1.40250616176568e-05,4.85309522203975,-1.02441409337938,"male_hypothalamus","control","control"
"MCFD2",1.64981796988494e-12,1.13854189343075e-10,9.94365098459116,-1.02503774963141,"male_hypothalamus","control","control"
"DBT",4.22043035860236e-09,1.05278441697613e-07,6.97766055198939,-1.02510065640836,"male_hypothalamus","control","control"
"LOC100859371",0.0159307800349769,0.0540231864743105,1.26741980320306,-1.02511455235679,"male_hypothalamus","control","control"
"KLF13",1.22451850825027e-06,1.53857015893368e-05,4.81288269509866,-1.02512167390466,"male_hypothalamus","control","control"
"VTI1B",3.10632822460115e-08,6.10267806552785e-07,6.21447953976855,-1.02596141304569,"male_hypothalamus","control","control"
"ALOX5",4.95091230650637e-06,5.20738902196195e-05,4.2833799768124,-1.02732665484198,"male_hypothalamus","control","control"
"CYTB",7.50419674083703e-05,0.000559931694246319,3.25186494910314,-1.02811779225785,"male_hypothalamus","control","control"
"TRIP13",1.29876361551981e-05,0.000122786448908149,3.91084956063097,-1.02868348500803,"male_hypothalamus","control","control"
"TMEM18",1.03292245512024e-07,1.78431776078267e-06,5.74852780160468,-1.02883059111142,"male_hypothalamus","control","control"
"MCMDC2",0.00749128685160642,0.0287127275860133,1.54192554943007,-1.02886617117558,"male_hypothalamus","control","control"
"HINT1",1.04883946167374e-06,1.36188848915516e-05,4.86585845081324,-1.02887930090728,"male_hypothalamus","control","control"
"TCEA2",1.04580104553171e-08,2.34614937524812e-07,6.62964434056628,-1.02958592890469,"male_hypothalamus","control","control"
"MPC1",2.42212245032935e-09,6.4663562397816e-08,7.18934037323055,-1.03055314905299,"male_hypothalamus","control","control"
"SCP2",8.51082616256942e-12,4.72264006857678e-10,9.32581515249393,-1.0308548800555,"male_hypothalamus","control","control"
"ALDH1A1",0.028486559587309,0.0866580392905495,1.06219114146052,-1.0308600309082,"male_hypothalamus","control","control"
"LOC100858166",0.000171089265256768,0.00113850149836797,2.94366639347878,-1.0313484237046,"male_hypothalamus","control","control"
"CTNNA3",0.00193697128096038,0.00910235899227666,2.04084604014469,-1.03143692722956,"male_hypothalamus","control","control"
"TUBE1",1.25325868352979e-05,0.000118897779501658,3.92482625605567,-1.03173460202912,"male_hypothalamus","control","control"
"H1F0",0.000195320687665677,0.00127427104073576,2.89473818661899,-1.03183829296773,"male_hypothalamus","control","control"
"TESC",0.00643161695503851,0.0253076215640372,1.59674866836016,-1.03232506465744,"male_hypothalamus","control","control"
"TYW5",1.64044769470618e-06,1.99301933954697e-05,4.70048848704072,-1.03248051606208,"male_hypothalamus","control","control"
"ABCC3",0.00014736798733181,0.00100173389388798,2.99924763152746,-1.03289910578857,"male_hypothalamus","control","control"
"EIF3H",3.57409313944111e-12,2.2288897353533e-10,9.65191141582308,-1.03339026362041,"male_hypothalamus","control","control"
"MRPL39",7.43421472464075e-11,3.18826969026785e-09,8.49644494949634,-1.03363922132504,"male_hypothalamus","control","control"
"RSPH1",0.000401781556379003,0.00235741156326659,2.62756459055489,-1.03456723790553,"male_hypothalamus","control","control"
"NRDE2",2.46065592192109e-08,5.00787683510736e-07,6.30034636080621,-1.03493307363925,"male_hypothalamus","control","control"
"LOC107056144",0.0152565692895798,0.0521400350658215,1.28282868109083,-1.03579233659383,"male_hypothalamus","control","control"
"AL158801.1",4.72845908421989e-09,1.170918055555e-07,6.93147349712707,-1.03614352923883,"male_hypothalamus","control","control"
"PSMB7",3.41070376216957e-10,1.13577667534567e-08,7.9447070543642,-1.03632216876571,"male_hypothalamus","control","control"
"FKBP7",8.5573660544672e-05,0.000625806301831531,3.20356006784869,-1.03701410850007,"male_hypothalamus","control","control"
"PARVG",0.0029984166560688,0.0132607268832971,1.87743266953963,-1.03727258092335,"male_hypothalamus","control","control"
"NDUFS4",1.54310603740498e-06,1.89507918505155e-05,4.72237263851256,-1.03752357006669,"male_hypothalamus","control","control"
"CCT5",1.49410623246509e-11,7.75281459174157e-10,9.11054060204189,-1.03930146269883,"male_hypothalamus","control","control"
"VSIG10",0.000273825938406608,0.00170697002267753,2.76777410577457,-1.03943368065641,"male_hypothalamus","control","control"
"SEPP1L",8.35945238971554e-06,8.35637906163109e-05,4.07798186780126,-1.03953208990603,"male_hypothalamus","control","control"
"CMSS1",1.4325616937303e-08,3.11113038758202e-07,6.50708178721314,-1.04015283198323,"male_hypothalamus","control","control"
"MC4R",0.000182329216857387,0.00120562534201176,2.91878763181138,-1.04199942177639,"male_hypothalamus","control","control"
"HMOX1",0.000704115209163697,0.0038057939737049,2.41955472590316,-1.04289171210225,"male_hypothalamus","control","control"
"GTF2H5",3.18576711049407e-07,4.73856716270972e-06,5.32435295946515,-1.04307826674289,"male_hypothalamus","control","control"
"ISCA1",2.45384470092867e-09,6.51562865412602e-08,7.18604367544695,-1.04322001345088,"male_hypothalamus","control","control"
"LOC418554",3.96923098162006e-07,5.76890641300193e-06,5.23890650639574,-1.04323403599873,"male_hypothalamus","control","control"
