"sextissue","gene","padj","direction","pvalue","direction2","lfc","logpadj"
"female_gonads","A2ML1",1.78294534158325e-09,"control",3.35892898204221e-12,"control",-4.83999332593933,8.74886197046045
"female_gonads","A4GNT",0.0570663358780772,"control",0.00951036682266341,"control",-1.23724055004131,1.24362001178639
"female_gonads","AAR2",0.185314794559809,"NS",0.0495076912935305,"extend",0.386913253118691,0.732089907506772
"female_gonads","AASDHPPT",0.0824376310730011,"control",0.0158770540824605,"control",-0.548464884835084,1.08387449659571
"female_gonads","AATK",0.000374426482870203,"extend",1.23714568646339e-05,"extend",1.37435430331236,3.42663344156416
"female_gonads","ABCA13",0.0231731521843944,"control",0.00275539038726115,"control",-1.53892628404284,1.63501488622837
"female_gonads","ABCA2",0.0664778531977997,"extend",0.0118110061619451,"extend",0.53525859470069,1.17732301388405
"female_gonads","ABCB8",0.102746950382004,"NS",0.0214710676691327,"extend",0.687655148103777,0.988231059494934
"female_gonads","ABCC2",0.0705086557667335,"control",0.0128387980538947,"control",-3.54150677709691,1.15175756498052
"female_gonads","ABCF2",0.042169020840203,"control",0.0062301741535522,"control",-0.571071810022861,1.37500648313581
"female_gonads","ABHD12",0.048039108250939,"control",0.0074681755040557,"control",-0.511847590991857,1.31840506299459
"female_gonads","ABHD12B",0.0663426181997827,"control",0.0117581366652176,"control",-0.550759221071755,1.17820739312283
"female_gonads","ABHD6",0.00101986433504565,"control",4.50776932380152e-05,"control",-0.910457353252363,2.99145759535537
"female_gonads","ABI1",0.00588843189949932,"control",0.000450560400396441,"control",-0.519770872071484,2.23000034325442
"female_gonads","ABI2",0.0233951934210225,"extend",0.00278857279744815,"extend",0.364274968942788,1.63087335990392
"female_gonads","ABL2",0.000374200704889712,"extend",1.23368828870965e-05,"extend",0.584855483451855,3.42689539874562
"female_gonads","ABLIM3",0.0874003884337027,"control",0.0172824911264093,"control",-0.749431910700144,1.05848663722557
"female_gonads","ABRACL",0.0190060237197066,"control",0.00210290545757496,"control",-0.638757436350334,1.72110873306715
"female_gonads","ABTB2",0.0780876136218691,"control",0.0146941187287873,"control",-0.865450871005517,1.10741784912257
"female_gonads","AC005943.2",0.000482671261000673,"control",1.73819010736421e-05,"control",-1.06596153300961,3.31634855898199
"female_gonads","AC025048.1",0.0609887823248674,"control",0.0104247907763468,"control",-0.385401358638143,1.21475003748785
"female_gonads","AC025263.3",1.61092445111216e-07,"control",9.68819139499378e-10,"control",-1.37609888141697,6.79292482657921
"female_gonads","ACACA",0.151737107714656,"NS",0.0374477638487153,"extend",0.482477616371146,0.818908198349823
"female_gonads","ACAT1",0.0616303437376059,"control",0.0105883555988386,"control",-0.427056589521937,1.21020541002481
"female_gonads","ACBD6",6.18378698508932e-06,"control",7.48468304560684e-08,"control",-0.960346732224865,5.20874547911458
"female_gonads","ACBD7",0.0548874813458598,"control",0.00900805341992409,"control",-1.03061499094484,1.26052669748749
"female_gonads","ACCN2",0.0035688978098006,"control",0.000234030325184374,"control",-1.05887798240895,2.44746588725731
"female_gonads","ACE2",0.0789179524770877,"control",0.014884677218887,"control",-1.9726395285043,1.1028241910255
"female_gonads","ACHE",0.0536399723827984,"extend",0.00872185677016647,"extend",1.56829838604014,1.27051145442225
"female_gonads","ACKR4",0.0528935774261344,"control",0.00851218284642015,"control",-0.851070925632253,1.27659705873469
"female_gonads","ACMSD",0.0726850505354875,"control",0.0133509603005189,"control",-1.0938878625554,1.13855490327531
"female_gonads","ACN9",0.0220160922767068,"control",0.00256516747923661,"control",-0.731944360621916,1.6572597631693
"female_gonads","ACOT13",6.8426698597109e-05,"control",1.51221962699212e-06,"control",-0.711598204970294,4.16477441303081
"female_gonads","ACOT8",0.0672957622421212,"control",0.0120050841707197,"control",-0.499346492840366,1.17201228336606
"female_gonads","ACOT9",0.0590946174879724,"control",0.0100022413272445,"control",-0.424724703827116,1.2284520741395
"female_gonads","ACP2",0.0298643057178338,"extend",0.00390588158978987,"extend",0.684240566697881,1.52484757723094
"female_gonads","ACP5",0.0407960011930275,"extend",0.00598002394127199,"extend",1.34649622199121,1.3893824041874
"female_gonads","ACPP",0.0768837443086964,"extend",0.0143951594300175,"extend",1.27122308787937,1.11416547428582
"female_gonads","ACSBG1",0.0102659619697066,"extend",0.000927588912124056,"extend",1.06066735445447,1.98860034891776
"female_gonads","ACSBG2",0.15214804998726,"NS",0.0375932795055834,"control",-0.595614091146655,0.817733609426088
"female_gonads","ACSF3",0.14097566576936,"NS",0.033903212425803,"control",-0.588538181930059,0.85085584574279
"female_gonads","ACSL5",0.17353812672372,"NS",0.0450237898767943,"control",-0.425471560443324,0.760605094898173
"female_gonads","ACSM4",8.46056618136199e-07,"control",7.38717344679143e-09,"control",-2.4863088249271,6.07260057298774
"female_gonads","ACSM5",0.0215446272576069,"control",0.00247915828979938,"control",-1.0281036114219,1.6666610152152
"female_gonads","ACTR10",0.0111384802815473,"control",0.00102983123246536,"control",-0.463027931778095,1.95317405964354
"female_gonads","ACVR1",0.0273329347073236,"extend",0.00347182338540239,"extend",0.482361613515681,1.56331373608005
"female_gonads","ACVR1B",0.155703070547862,"NS",0.0388101269969311,"extend",0.384561078371612,0.807702822827872
"female_gonads","ACVR2A",0.0209685289518037,"extend",0.00238841587654775,"extend",0.435487202592568,1.67843203641704
"female_gonads","ACVRL1",0.0282948398116768,"extend",0.00363295820203545,"extend",0.872351361099094,1.5482927604352
"female_gonads","ACYP2",0.000397652828627408,"control",1.35134538530726e-05,"control",-1.26135328842273,3.40049592392943
