"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"PNPLA8",0.000141936001524794,0.000730363338656158,3.13646103478774,-0.574760375363995,"male_hypothalamus","control","control"
"WDR60",0.00053720923140488,0.00238204810859405,2.62304947161649,-0.57479708213669,"male_hypothalamus","control","control"
"DNLZ",0.0407935223898465,0.101761025693465,0.992418524231362,-0.574891726438874,"male_hypothalamus","NS","control"
"PTRH2",0.0369665767737179,0.0937084975109667,1.02822102538977,-0.575207057525346,"male_hypothalamus","control","control"
"COMTD1",0.0290002520613396,0.0762883952735899,1.11754152039306,-0.575638566691167,"male_hypothalamus","control","control"
"LRRC1",5.22636968888893e-05,0.000300687667881697,3.52188438327546,-0.57606765414188,"male_hypothalamus","control","control"
"IDH3B",0.00128816968057162,0.00509237185442604,2.29307989087289,-0.576227335759979,"male_hypothalamus","control","control"
"FTL",0.00164182670211114,0.0063123964975116,2.19980572981239,-0.576582363025272,"male_hypothalamus","control","control"
"PSMG1",5.39635500041335e-06,3.90438777172004e-05,4.40844705607831,-0.577000094117387,"male_hypothalamus","control","control"
"KRTCAP2",0.00592087603821602,0.019368216972942,1.71291035834412,-0.577405523214319,"male_hypothalamus","control","control"
"RDH12",0.00326558881972672,0.0116158241769191,1.93494997029857,-0.57741916493693,"male_hypothalamus","control","control"
"HELLS",0.000248344940187103,0.00119682717541427,2.9219685581841,-0.577534693950279,"male_hypothalamus","control","control"
"HBS1L",2.08862009680174e-11,4.82084723531742e-10,9.31687663037342,-0.578022928278156,"male_hypothalamus","control","control"
"RANBP1",0.000164146802907669,0.000829890585916607,3.08097916191904,-0.578044226100875,"male_hypothalamus","control","control"
"LYRM9",0.00497935421335394,0.0166858073775072,1.77765277425864,-0.578216264967307,"male_hypothalamus","control","control"
"TFAP4",0.0256709321573796,0.0689307372466079,1.16158707649752,-0.578459081556209,"male_hypothalamus","control","control"
"CEP135",0.00396740495926398,0.0137383775907269,1.86206455148298,-0.579059917602767,"male_hypothalamus","control","control"
"FXR1",8.26918469745999e-09,1.09475409627448e-07,6.96068342112001,-0.579075306063091,"male_hypothalamus","control","control"
"SDF2L1",0.000129222480462182,0.000671808650815817,3.17275440808979,-0.57908274439824,"male_hypothalamus","control","control"
"LCMT1",1.25713763356226e-05,8.43989438433525e-05,4.0736629880411,-0.579423363102938,"male_hypothalamus","control","control"
"PLSCR1",0.0369733270061659,0.0937084975109667,1.02822102538977,-0.579726090181878,"male_hypothalamus","control","control"
"CHGA",0.00365085082209948,0.012782208840186,1.89339409107478,-0.579746173898393,"male_hypothalamus","control","control"
"LOC107050779",0.0230086992880424,0.0627992906687286,1.20204526168314,-0.579826689207618,"male_hypothalamus","control","control"
"TRMT11",0.000770719578368944,0.00325705087594833,2.48717545759384,-0.580220229938694,"male_hypothalamus","control","control"
"PUS10",0.0154880398852799,0.0447904493172475,1.34881458089038,-0.581401332094019,"male_hypothalamus","control","control"
"LEO1",2.18246990589061e-07,2.12388535222497e-06,5.67286893026472,-0.581633387586014,"male_hypothalamus","control","control"
"AREG",0.00565929664144906,0.0186155668619647,1.73012373455841,-0.582240684361322,"male_hypothalamus","control","control"
"MYO1E",0.00165272937699205,0.00634902986486369,2.19729263006614,-0.582773400791075,"male_hypothalamus","control","control"
"GCLM",0.0287506762464712,0.0757637998780337,1.12053825173608,-0.583085670430256,"male_hypothalamus","control","control"
"GLT8D1",0.000246072912397692,0.00118720787600841,2.9254732309198,-0.583536369288518,"male_hypothalamus","control","control"
"ALG2",9.49992111193949e-05,0.000511896264434472,3.29081803970433,-0.583781695669996,"male_hypothalamus","control","control"
"PEPD",1.56614691963254e-06,1.29276061763233e-05,4.88848188661705,-0.584099898225008,"male_hypothalamus","control","control"
"ARHGEF19",0.00999682657149002,0.030734250845637,1.512377368441,-0.584476168273539,"male_hypothalamus","control","control"
"NADK2",0.000674710679182472,0.00290275053274864,2.53719028656106,-0.584585426418098,"male_hypothalamus","control","control"
"LITAF",0.00480439636406121,0.0161752770107509,1.79114827305738,-0.584859559018189,"male_hypothalamus","control","control"
"PBX4",0.000241201944824785,0.00116778505694194,2.9326370863113,-0.585017321262196,"male_hypothalamus","control","control"
"SLC9A8",2.18835066755232e-07,2.12656378308604e-06,5.67232158674404,-0.585337820755514,"male_hypothalamus","control","control"
"ABI3BP",0.00598900909025657,0.0195581500317171,1.70867222669634,-0.585529617459706,"male_hypothalamus","control","control"
"CCT8",3.49151965179148e-08,3.99555636920078e-07,6.39842273793947,-0.585595851929782,"male_hypothalamus","control","control"
"SQSTM1",1.5924968336246e-07,1.59308274121607e-06,5.79776166731225,-0.585672215414963,"male_hypothalamus","control","control"
"SUCLA2",1.34304000652496e-05,8.93716538850067e-05,4.04880020506758,-0.585952237162496,"male_hypothalamus","control","control"
"AKT2",0.00657953026715988,0.0212265988071504,1.673119588388,-0.586415277062476,"male_hypothalamus","control","control"
