"gene","padj","logpadj","lfc","sextissue","direction"
"IQCG",3.98802008343828e-05,4.399242663273,14.4269359878475,"female_gonad","inc.d17"
"LOC107053414",0.0128179481169594,1.89218149063648,6.05035415376198,"female_gonad","inc.d17"
"SFTPC",9.65346589820048e-05,4.01531673326551,5.37781492307963,"female_gonad","inc.d17"
"CLDN34",0.00395593829359255,2.402750491332,4.60689373198063,"female_gonad","inc.d17"
"LOC418356",0.0192627231652547,1.71528231679385,4.18768311773402,"female_gonad","inc.d17"
"AVPR2",0.0543917185452485,1.26446721912328,4.18445855506609,"female_gonad","inc.d17"
"SPTSSB",6.10685637821355e-06,5.21418229367415,3.90989438351755,"female_gonad","inc.d17"
"DLX5",8.5198966852903e-05,4.06956567158076,3.66509871950606,"female_gonad","inc.d17"
"DLX6",1.02173380071242e-05,4.9906622391725,3.29616876513023,"female_gonad","inc.d17"
"LOC107049720",0.013501688668238,1.86961191050993,3.26485023905212,"female_gonad","inc.d17"
"MSX2",0.000363298427957297,3.4397364813857,3.1342292415953,"female_gonad","inc.d17"
"ERMN",0.0952889033140241,1.02095767134575,3.12281401761419,"female_gonad","inc.d17"
"GAL3ST2",0.00107430292880863,2.96887324027542,3.10595303692782,"female_gonad","inc.d17"
"NOXO1",0.000626161631784033,3.20331354741055,3.03706472062867,"female_gonad","inc.d17"
"LOC101747844",0.021194341886234,1.67378006433353,3.00827998362315,"female_gonad","inc.d17"
"LOC416696",1.86982352537487e-05,4.72819938040068,2.92316007502781,"female_gonad","inc.d17"
"GREM1",4.64663230436176e-06,5.33286169259639,2.87084623791181,"female_gonad","inc.d17"
"CYP2W1",0.00147149787413828,2.83224036098583,2.82721388089311,"female_gonad","inc.d17"
"ADCY8",0.000575274557382504,3.24012483305381,2.73701605293573,"female_gonad","inc.d17"
"ATP2B4",5.79969359690264e-05,4.23659495000421,2.55357325951999,"female_gonad","inc.d17"
"CCDC122",0.0850775967615544,1.07018478637552,2.51301959713771,"female_gonad","inc.d17"
"HOXD11",0.0661693660695521,1.17934302606087,2.45462436559144,"female_gonad","inc.d17"
"LOC107056149",0.0692337784766676,1.15968196584938,2.42237711063652,"female_gonad","inc.d17"
"LOC107050880",0.000378900438592941,3.42147489201088,2.42109123238869,"female_gonad","inc.d17"
"ECM1",1.77042987120371e-08,7.75192127147715,2.36718165161158,"female_gonad","inc.d17"
"LOC101750437",3.46023423959628e-05,4.46089450076769,2.34848189197148,"female_gonad","inc.d17"
"LOC107051429",0.00330145825386432,2.48129418990422,2.34244022811398,"female_gonad","inc.d17"
"FOXD3",0.00191823235661665,2.71709878763226,2.33167106382848,"female_gonad","inc.d17"
"LOC107055116",0.000856778374994253,3.06713150358982,2.26557075841994,"female_gonad","inc.d17"
"CYP17A1",7.30157798321878e-05,4.1365832720239,2.25175475172247,"female_gonad","inc.d17"
"ISL1",0.01639062109107,1.78540458936337,2.23821555445383,"female_gonad","inc.d17"
"LGALS2",0.0258312287901349,1.58785493397063,2.17991967883615,"female_gonad","inc.d17"
"PANX3",0.0269544538690103,1.56936946309626,2.13832160201667,"female_gonad","inc.d17"
"LOC107053416",0.0445457481737864,1.35119374241913,2.12881872578499,"female_gonad","inc.d17"
"SOX4",1.75539189757886e-08,7.75562591056238,2.12377129475675,"female_gonad","inc.d17"
"LOC107049099",0.0179797414704211,1.74521655725111,2.10049880429413,"female_gonad","inc.d17"
"COL1A1",2.33355444566318e-05,4.63198206185608,2.09911285118465,"female_gonad","inc.d17"
"SOHO-1",0.0901287914698474,1.04513645231636,2.07918350440496,"female_gonad","inc.d17"
"FGFBP3",0.00615302574368385,2.2109112678607,2.05045505757702,"female_gonad","inc.d17"
"LOC107055658",0.00307314567731724,2.51241685225405,2.03568020846751,"female_gonad","inc.d17"
"OLFM4",0.0457595531938952,1.33951822473892,2.03197835703575,"female_gonad","inc.d17"
"RPRM",0.0128179481169594,1.89218149063648,2.01115584924144,"female_gonad","inc.d17"
"LOC107055647",0.00118897986755171,2.92482549902742,2.00916154421591,"female_gonad","inc.d17"
"LOC101749876",0.0511175042443703,1.29143035827997,2.00434184556543,"female_gonad","inc.d17"
"LOC420209",0.0302341613070063,1.51950207418194,2.00419913222217,"female_gonad","inc.d17"
"GCGR",0.0294618380581749,1.53074016198689,1.98892921451041,"female_gonad","inc.d17"
"VIL1",0.0434196423094453,1.36231375858022,1.96925437800449,"female_gonad","inc.d17"
"MIP",0.00164200681997926,2.78462504339611,1.96735638185277,"female_gonad","inc.d17"
"TSPAN8",0.0239132385387511,1.62136160396512,1.92032915033605,"female_gonad","inc.d17"
"ASTL",0.00609726948661308,2.21486460964225,1.8980882666927,"female_gonad","inc.d17"
"CYGB",1.2701830837744e-05,4.89613367546748,1.88861572748079,"female_gonad","inc.d17"
"ASCL1",9.92830907069e-05,4.00312471160543,1.87909404213931,"female_gonad","inc.d17"
"C17ORF89",0.0215835436141681,1.66587725076817,1.87212163729151,"female_gonad","inc.d17"
"TUT1",3.5907751017422e-06,5.44481179485471,1.87167307454266,"female_gonad","inc.d17"
"LOC100859265",1.55492883261595e-11,10.8082894833635,1.85459716488042,"female_gonad","inc.d17"
"CDHR3",0.0475687551875263,1.32267821335331,1.84965327914637,"female_gonad","inc.d17"
"C5H11ORF96",3.16207787234719e-06,5.50002743892176,1.82326860427074,"female_gonad","inc.d17"
"MMD2",0.0807474462754184,1.0928712038084,1.82241742005703,"female_gonad","inc.d17"
"TYSND1",0.000153815595681303,3.81299962828654,1.82209184941342,"female_gonad","inc.d17"
"ANGPTL5",0.00598775679664443,2.22273584761093,1.7934276823792,"female_gonad","inc.d17"
