"sextissue","gene","padj","direction","pvalue","direction2","lfc","logpadj"
"female_gonads","AAK1",0.396411743746092,"NS",0.00550693917270859,"extend",0.69983509535688,0.401853487969365
"female_gonads","ABCA3",0.755164122350426,"NS",0.031946142188352,"extend",0.55793190048825,0.121958651436899
"female_gonads","ABCC13",0.739275869110535,"NS",0.030045202690519,"extend",0.474064686425039,0.131193469486474
"female_gonads","ABCC5",0.358998509542679,"NS",0.00477427317500472,"extend",0.651061331959367,0.444907354482221
"female_gonads","ABRA",0.771231944888239,"NS",0.035903061056646,"inc.d9",-1.11157183352601,0.112814989995579
"female_gonads","ACE2",0.452700713379537,"NS",0.00784941812347957,"inc.d9",-2.13953648894288,0.344188821129771
"female_gonads","ACMSD",0.856148407666536,"NS",0.0488396195018522,"extend",0.922955683784241,0.0674509467199176
"female_gonads","ADAMTS18",0.769265717387231,"NS",0.0351897186122212,"extend",0.918011473107769,0.113923621626086
"female_gonads","ADAMTS7",0.68177041174627,"NS",0.0230328923717842,"extend",0.759428767261935,0.166361850707832
"female_gonads","ADAMTS9",0.565070476844163,"NS",0.0136704504180033,"extend",0.631908825391236,0.247897382630628
"female_gonads","ADCY9",0.45917646931479,"NS",0.00820846451408857,"extend",0.68006446469938,0.338020375637484
"female_gonads","ADIPOR2",0.763157020451403,"NS",0.0335073022731589,"extend",0.401112946728172,0.117386096252587
"female_gonads","ADNP2",0.739275869110535,"NS",0.0297246316711454,"extend",0.352491527219921,0.131193469486474
"female_gonads","ADORA2A",0.827687936088845,"NS",0.0442803565896936,"extend",1.34299302250169,0.0821333747857203
"female_gonads","ADPRHL",0.565070476844163,"NS",0.0135484503644225,"inc.d9",-1.40562838613402,0.247897382630628
"female_gonads","ADRA1A",0.695076322877329,"NS",0.0238831367869621,"extend",1.10932869761062,0.157967505072378
"female_gonads","ADRA1B",0.727246426001983,"NS",0.0279441470125642,"extend",0.8262372387366,0.138318404383318
"female_gonads","AFF4",0.466362533899645,"NS",0.00855856477336217,"extend",0.481294384187407,0.331276346701483
"female_gonads","AGBL2",0.769265717387231,"NS",0.0354483420115431,"inc.d9",-1.46969820598878,0.113923621626086
"female_gonads","AGRN",0.440455677823762,"NS",0.00750722095957493,"extend",0.814549573920422,0.356097787240631
"female_gonads","AGT",0.741003768605297,"NS",0.0305247473741716,"extend",1.15877719481689,0.130179583275297
"female_gonads","AHRR",0.531811116697712,"NS",0.0109246649258822,"extend",2.29970708015107,0.274242588647903
"female_gonads","AIMP1",0.856783068911233,"NS",0.0490657561816453,"inc.d9",-0.459934155360271,0.0671291242853005
"female_gonads","AK5",0.556056970081321,"NS",0.0127437146701732,"inc.d9",-1.10467908942816,0.254880711071784
"female_gonads","AL928654.7",0.71138195574419,"NS",0.0260456963356964,"inc.d9",-0.689108070869359,0.147897154922117
"female_gonads","ANAPC15",0.584182335154895,"NS",0.0154107066910735,"inc.d9",-0.638925857891353,0.233451579612971
"female_gonads","ANKS1A",0.129956960522809,"NS",0.000624192893961616,"extend",0.470798030834916,0.886200454633985
"female_gonads","ANP32A",0.678223745216808,"NS",0.0224019813871213,"inc.d9",-0.417777649064736,0.168627009255506
"female_gonads","ANXA13",0.0102016910044421,"extend",1.18742826470521e-05,"extend",2.86778809666363,1.99132783480385
"female_gonads","ANXA5",0.0123546977159511,"inc.d9",1.91715548684677e-05,"inc.d9",-2.01428125844504,1.90816787607335
"female_gonads","APOA1BP",0.788130920128057,"NS",0.0383667691437625,"inc.d9",-0.488316444206202,0.103401633822046
"female_gonads","ARFGEF1",0.701980401861825,"NS",0.025572773081939,"extend",0.353842436415248,0.153675012488536
"female_gonads","ARFGEF2",0.321285652351686,"NS",0.00367984010304524,"extend",0.457236026900435,0.493108668297285
"female_gonads","ARHGAP17",0.769265717387231,"NS",0.0350894664559519,"extend",0.447641348952439,0.113923621626086
"female_gonads","ARHGAP36",0.820350675985311,"NS",0.0432570952479245,"extend",1.11314800950054,0.0860004597022219
"female_gonads","ARHGAP42",0.792580974415602,"NS",0.0388940627436572,"extend",0.552607407105411,0.100956356939363
"female_gonads","ARHGEF12",0.495964386779851,"NS",0.00960191157439748,"extend",0.506244241189222,0.304549507341009
"female_gonads","ARHGEF16",0.532934273193835,"NS",0.0116132566023369,"extend",0.902251517164865,0.273326349227412
"female_gonads","ARHGEF18",0.820350675985311,"NS",0.0426158771923253,"extend",0.431162387692094,0.0860004597022219
"female_gonads","ARL16",0.423237221751449,"NS",0.00662523132943532,"inc.d9",-0.967805729316766,0.373416145107056
"female_gonads","ARRDC4",0.739275869110535,"NS",0.0298968676318711,"extend",0.424141058350067,0.131193469486474
"female_gonads","ASCC1",0.755164122350426,"NS",0.0318729840735681,"inc.d9",-0.435265209484897,0.121958651436899
"female_gonads","ASH1L",0.276229238522688,"NS",0.00253102974778788,"extend",0.465378940052431,0.558730353791427
"female_gonads","ASPA",0.639130390452084,"NS",0.019487609319999,"extend",0.785073569304092,0.19441053139238
"female_gonads","ASXL3",0.639130390452084,"NS",0.0195629436866215,"extend",0.653017183079697,0.19441053139238
"female_gonads","ATP12A",0.607186690453698,"NS",0.0169229612602213,"extend",1.5279585103266,0.216677756753332
"female_gonads","ATP13A2",0.247748087422452,"NS",0.00194053774231729,"extend",0.917202464718814,0.605989689517083
"female_gonads","ATP2B4",0.429898138817443,"NS",0.00679806411785508,"inc.d9",-1.56266918341119,0.366634435094819
"female_gonads","ATP5G1",0.500037032708399,"NS",0.00986550563312957,"inc.d9",-0.697809446341772,0.300997830653309
